Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
06_HKC,2046,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.3295729424725395,1.1302651599682068,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.6188211358543003,2.401376187194938,1.9211009497559495,1.1251293379169092,2.401376187194938,2.401376187194938,0.7551561712072591
06_HKC,2047,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.3295729424725395,1.1302651599682068,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.6169646724467375,2.401376187194938,1.9211009497559495,1.1217539499031584,2.401376187194938,2.401376187194938,0.7551561712072591
06_HKC,2048,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.3295729424725395,1.1302651599682068,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.6151137784293973,2.401376187194938,1.9211009497559495,1.1183886880534488,2.401376187194938,2.401376187194938,0.7551561712072591
06_HKC,2049,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.3295729424725395,1.1302651599682068,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.613268437094109,2.401376187194938,1.9211009497559495,1.1150335219892884,2.401376187194938,2.401376187194938,0.7551561712072591
06_HKC,2050,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.3295729424725395,1.1302651599682068,5.179003381711336,8.992387424389552,8.093148681950602,9.416369784929703,8.992387424389552,8.992387424389552,4.945813083414254,1.789110259136643,3.7335721175786807,3.1941475024837183,3.252927743884806,3.7335721175786807,3.7335721175786807,1.662322929574306,0.6114286317828267,2.401376187194938,1.9211009497559495,1.1116884214233205,2.401376187194938,2.401376187194938,0.7551561712072591
07_INA,2018,2.882446163638179,7.098025493067117,6.388222943760405,5.24081120661487,7.098025493067117,7.098025493067117,6.246262433899063,1.9348415089393332,3.7868045266757506,3.4081240740081755,3.5072869452396325,3.7868045266757506,3.7868045266757506,2.627262030277171,0.4825528889156807,1.4172892057862534,2.9326762668294912,7.2435350156749925,6.519181514107492,5.31606187780401,7.2435350156749925,7.2435350156749925,4.635862410031994,1.9348415089393332,3.7868045266757506,3.4081240740081755,3.5072869452396325,3.7868045266757506,3.7868045266757506,2.627262030277171,1.465380212047171,4.212992163405257,3.791692947064732,2.656294514966743,4.212992163405257,4.212992163405257,2.5277952980431544
07_INA,2019,2.868033932819988,7.027045238136446,6.3243407143228,5.214607150581796,7.027045238136446,7.027045238136446,6.183799809560073,1.9232324598856971,3.7110684361422357,3.339961592528012,3.482735936622955,3.7110684361422357,3.7110684361422357,2.5747167896716276,0.47965757158218664,1.398864446111032,2.915080209228514,7.171099665518242,6.453989698966417,5.278849444659382,7.171099665518242,7.171099665518242,4.589503785931674,1.9232324598856971,3.7110684361422357,3.339961592528012,3.482735936622955,3.7110684361422357,3.7110684361422357,2.5747167896716276,1.4565879307748881,4.128732320137152,3.715859088123437,2.6377004533619757,4.128732320137152,4.128732320137152,2.477239392082291
07_INA,2020,2.853693763155888,6.956774785755082,6.261097307179572,5.188534114828887,6.956774785755082,6.956774785755082,6.121961811464472,1.911693065126383,3.636847067419391,3.273162360677452,3.4583567850665946,3.636847067419391,3.636847067419391,2.523222453878195,0.47677962615269354,1.3806792083115886,2.897589727973143,7.099388668863059,6.3894498019767525,5.241897498546766,7.099388668863059,7.099388668863059,4.543608748072358,1.911693065126383,3.636847067419391,3.273162360677452,3.4583567850665946,3.636847067419391,3.636847067419391,2.523222453878195,1.4478484031902388,4.046157673734409,3.641541906360968,2.619236550188442,4.046157673734409,4.046157673734409,2.4276946042406453
07_INA,2021,2.8465595287479983,6.921990911826306,6.229791820643674,5.175562779541814,6.921990911826306,6.921990911826306,6.09135200240715,1.9088255255286937,3.618662832082294,3.256796548874065,3.452304660692728,3.618662832082294,3.618662832082294,2.510606341608804,0.47606445671346453,1.376192000884576,2.8932433433811835,7.081640197190902,6.373476177471811,5.232724177924309,7.081640197190902,7.081640197190902,4.532249726202177,1.9088255255286937,3.618662832082294,3.256796548874065,3.452304660692728,3.618662832082294,3.618662832082294,2.510606341608804,1.4456766305854536,4.025926885365736,3.6233341968291635,2.614652886225612,4.025926885365736,4.025926885365736,2.415556131219442
07_INA,2022,2.8394431299261287,6.887380957267174,6.198642861540456,5.1626238725929605,6.887380957267174,6.887380957267174,6.060895242395114,1.9059622872404007,3.6005695179218824,3.2405125661296945,3.4462631275365156,3.6005695179218824,3.6005695179218824,2.49805330990076,0.47535036002839437,1.3717193768817013,2.888903478366112,7.063936096697925,6.357542487028131,5.223566910612941,7.063936096697925,7.063936096697925,4.520919101886672,1.9059622872404007,3.6005695179218824,3.2405125661296945,3.4462631275365156,3.6005695179218824,3.6005695179218824,2.49805330990076,1.4435081156395755,4.005797250938907,3.6052175258450174,2.6100772436747173,4.005797250938907,4.005797250938907,2.403478350563345
07_INA,2023,2.8323445221013137,6.852944052480838,6.1676496472327536,5.149717312911479,6.852944052480838,6.852944052480838,6.030590766183138,1.9031033438095402,3.582566670332273,3.224310003299046,3.4402321670633267,3.582566670332273,3.582566670332273,2.485563043351256,0.4746373344883518,1.3672612889068358,2.884570123148563,7.0462762564561805,6.341648630810561,5.214425668519369,7.0462762564561805,7.0462762564561805,4.509616804131955,1.9031033438095402,3.582566670332273,3.224310003299046,3.4402321670633267,3.582566670332273,3.582566670332273,2.485563043351256,1.4413428534661161,3.9857682646842125,3.5871914382157923,2.6055096084982865,3.9857682646842125,3.9857682646842125,2.3914609588105282
07_INA,2024,2.8252636607960606,6.8186793322184345,6.136811398996589,5.1368430196292,6.8186793322184345,6.8186793322184345,6.000437812352223,1.900248688793826,3.564653836980612,3.208188453282551,3.4342117607709657,3.564653836980612,3.564653836980612,2.4731352281344994,0.4739253784866193,1.3628176897178887,2.88024326796384,7.0286605658150405,6.3257945092335355,5.20530042359946,7.0286605658150405,7.0286605658150405,4.498342762121625,1.900248688793826,3.564653836980612,3.208188453282551,3.4342117607709657,3.564653836980612,3.564653836980612,2.4731352281344994,1.439180839185917,3.9658394233607916,3.5692554810247135,2.6009499666834146,3.9658394233607916,3.9658394233607916,2.379503654016476
07_INA,2025,2.8182005016440708,6.784585935557343,6.1061273420016065,5.1240009120801275,6.784585935557343,6.784585935557343,5.970435623290461,1.8973983157606353,3.5468305677957086,3.192147511016138,3.4282018901896163,3.5468305677957086,3.5468305677957086,2.460769551993827,0.4732144904188894,1.3583885322263056,2.8759229030618947,7.011088914400503,6.309980022960452,5.19619114785816,7.011088914400503,7.011088914400503,4.487096905216322,1.8973983157606353,3.5468305677957086,3.192147511016138,3.4282018901896163,3.5468305677957086,3.5468305677957086,2.460769551993827,1.4370220679271384,3.946010226243988,3.5514092036195897,2.5963983042417187,3.946010226243988,3.946010226243988,2.3676061357463936
07_INA,2026,2.811155000389961,6.750663005879556,6.0755967052915985,5.1111909097999275,6.750663005879556,6.750663005879556,5.940583445174009,1.8945522182869945,3.52909641495673,3.1761867734610574,3.4222025368817843,3.52909641495673,3.52909641495673,2.448465704233858,0.4725046686832611,1.3539737694965701,2.871609018707302,6.993561192114502,6.2942050729030505,5.187097813349408,6.993561192114502,6.993561192114502,4.475879162953281,1.8945522182869945,3.52909641495673,3.1761867734610574,3.4222025368817843,3.52909641495673,3.52909641495673,2.448465704233858,1.4348665348252478,3.9262801751127676,3.533652157601492,2.5918546072092954,3.9262801751127676,3.9262801751127676,2.3557681050676615
07_INA,2027,2.804127112888986,6.716909690850158,6.04521872176514,5.098412932525428,6.716909690850158,6.716909690850158,5.910880527948139,1.8917103899595642,3.5114509328819463,3.160305839593752,3.4162136824422413,3.5114509328819463,3.5114509328819463,2.4362233757126885,0.4717959116802362,1.3495733547457063,2.867301605179241,6.976077289134216,6.278469560220794,5.178020392176046,6.976077289134216,6.976077289134216,4.464689465045898,1.8917103899595642,3.5114509328819463,3.160305839593752,3.4162136824422413,3.5114509328819463,3.5114509328819463,2.4362233757126885,1.43271423502301,3.906648774237204,3.515983896813484,2.587318861646679,3.906648774237204,3.906648774237204,2.3439892645423233
07_INA,2028,2.7971167951067635,6.683325142395907,6.014992628156315,5.085666900194115,6.683325142395907,6.683325142395907,5.881326125308399,1.888872824374625,3.4938936782175367,3.1445043103957833,3.4102353084979673,3.4938936782175367,3.4938936782175367,2.4240422588341253,0.47108821781271587,1.3451872413427828,2.863000652771472,6.9586370959113815,6.262773386320242,5.168958856489738,6.9586370959113815,6.9586370959113815,4.453527741383283,1.888872824374625,3.4938936782175367,3.1445043103957833,3.4102353084979673,3.4938936782175367,3.4938936782175367,2.4240422588341253,1.4305651636704755,3.887115530366018,3.4984039773294167,2.5827910536387972,3.887115530366018,3.887115530366018,2.3322693182196117
07_INA,2029,2.7901240031189967,6.649908516683927,5.984917665015534,5.072952732943629,6.649908516683927,6.649908516683927,5.851919494681857,1.8860395151380631,3.476424209826449,3.1287817888438045,3.4042673967080956,3.476424209826449,3.476424209826449,2.4119220475399548,0.47038158548599684,1.3408153828084188,2.858706151792315,6.941240503171604,6.247116452854441,5.15991317849088,6.941240503171604,6.941240503171604,4.442393922029825,1.8860395151380631,3.476424209826449,3.1287817888438045,3.4042673967080956,3.476424209826449,3.476424209826449,2.4119220475399548,1.4284193159249698,3.867679952714188,3.4809119574427694,2.578271169294929,3.867679952714188,3.867679952714188,2.3206079716285135
07_INA,2030,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8832104558653562,3.459042088777317,3.1131378798995857,3.3983099287638563,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8544180925646265,6.923887401913675,6.231498661722306,5.150883330428521,6.923887401913675,6.923887401913675,4.4312879372247505,1.8832104558653562,3.459042088777317,3.1131378798995857,3.3983099287638563,3.459042088777317,3.459042088777317,2.399862437302255,1.4262766869510826,3.848341552950617,3.4635073976555555,2.573759194748663,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2031,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8803856401815582,3.459042088777317,3.1131378798995857,3.3923628863885193,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8501364654257797,6.923887401913675,6.231498661722306,5.141869284600271,6.923887401913675,6.923887401913675,4.4312879372247505,1.8803856401815582,3.459042088777317,3.1131378798995857,3.3923628863885193,3.459042088777317,3.459042088777317,2.399862437302255,1.424137271920656,3.848341552950617,3.4635073976555555,2.5692551161578527,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2032,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.877565061721286,3.459042088777317,3.1131378798995857,3.3864262513373395,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.845861260727641,6.923887401913675,6.231498661722306,5.13287101335222,6.923887401913675,6.923887401913675,4.4312879372247505,1.877565061721286,3.459042088777317,3.1131378798995857,3.3864262513373395,3.459042088777317,3.459042088777317,2.399862437302255,1.422001066012775,3.848341552950617,3.4635073976555555,2.5647589197045764,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2033,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8747487141287043,3.459042088777317,3.1131378798995857,3.380500005397499,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8415924688365495,6.923887401913675,6.231498661722306,5.123888489078854,6.923887401913675,6.923887401913675,4.4312879372247505,1.8747487141287043,3.459042088777317,3.1131378798995857,3.380500005397499,3.459042088777317,3.459042088777317,2.399862437302255,1.419868064413756,3.848341552950617,3.4635073976555555,2.5602705915950934,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2034,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8719365910575112,3.459042088777317,3.1131378798995857,3.3745841303880533,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.837330080133295,6.923887401913675,6.231498661722306,5.114921684222966,6.923887401913675,6.923887401913675,4.4312879372247505,1.8719365910575112,3.459042088777317,3.1131378798995857,3.3745841303880533,3.459042088777317,3.459042088777317,2.399862437302255,1.4177382623171355,3.848341552950617,3.4635073976555555,2.555790118059802,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2035,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.869128686170925,3.459042088777317,3.1131378798995857,3.368678608159874,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.833074085013095,6.923887401913675,6.231498661722306,5.105970571275575,6.923887401913675,6.923887401913675,4.4312879372247505,1.869128686170925,3.459042088777317,3.1131378798995857,3.368678608159874,3.459042088777317,3.459042088777317,2.399862437302255,1.41561165492366,3.848341552950617,3.4635073976555555,2.5513174853531972,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2036,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8663249931416688,3.459042088777317,3.1131378798995857,3.362783420595594,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8288244738855757,6.923887401913675,6.231498661722306,5.097035122775843,6.923887401913675,6.923887401913675,4.4312879372247505,1.8663249931416688,3.459042088777317,3.1131378798995857,3.362783420595594,3.459042088777317,3.459042088777317,2.399862437302255,1.4134882374412745,3.848341552950617,3.4635073976555555,2.546852679753829,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2037,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8635255056519564,3.459042088777317,3.1131378798995857,3.356898549609552,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8245812371747476,6.923887401913675,6.231498661722306,5.088115311310985,6.923887401913675,6.923887401913675,4.4312879372247505,1.8635255056519564,3.459042088777317,3.1131378798995857,3.356898549609552,3.459042088777317,3.459042088777317,2.399862437302255,1.4113680050851127,3.848341552950617,3.4635073976555555,2.5423956875642597,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2038,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8607302173934785,3.459042088777317,3.1131378798995857,3.351023977147735,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8203443653189857,6.923887401913675,6.231498661722306,5.079211109516191,6.923887401913675,6.923887401913675,4.4312879372247505,1.8607302173934785,3.459042088777317,3.1131378798995857,3.351023977147735,3.459042088777317,3.459042088777317,2.399862437302255,1.409250953077485,3.848341552950617,3.4635073976555555,2.537946495111022,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2039,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8579391220673884,3.459042088777317,3.1131378798995857,3.3451596851877263,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.8161138487710073,6.923887401913675,6.231498661722306,5.070322490074537,6.923887401913675,6.923887401913675,4.4312879372247505,1.8579391220673884,3.459042088777317,3.1131378798995857,3.3451596851877263,3.459042088777317,3.459042088777317,2.399862437302255,1.4071370766478688,3.848341552950617,3.4635073976555555,2.533505088744578,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2040,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2041,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2042,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2043,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2044,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2045,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2046,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2047,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2048,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2049,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
07_INA,2050,2.7831486931111993,6.616658974100507,5.954993076690456,5.060270351111271,6.616658974100507,6.616658974100507,5.822659897208448,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,0.46967601310776785,1.3364577328142915,2.811889677997851,6.923887401913675,6.231498661722306,5.061449425716907,6.923887401913675,6.923887401913675,4.4312879372247505,1.8551522133842875,3.459042088777317,3.1131378798995857,3.339305655738648,3.459042088777317,3.459042088777317,2.399862437302255,1.4050263710328972,3.848341552950617,3.4635073976555555,2.5290714548392748,3.848341552950617,3.848341552950617,2.309004931770371
08_JPN,2018,3.589031284114671,9.770890931332211,12.435679367150083,6.525511425663037,8.882628119392919,8.882628119392919,7.816712745065768,1.663314662066246,3.829798449322092,3.1334714585362566,3.012050866772904,3.481634953929174,3.829798449322092,2.362728392695408,0.4178790905418326,1.3071674090421586,3.152002282944108,8.598384019572347,10.943397843092075,5.707874417831501,7.816712745065768,7.816712745065768,5.002696156842092,1.663314662066246,3.829798449322092,3.1334714585362566,3.012050866772904,3.481634953929174,3.829798449322092,2.362728392695408,0.704061605062944,2.258416217787702,1.8477950872808468,1.274965835482367,2.053105652534274,2.258416217787702,1.2318633915205646
08_JPN,2019,3.5710861276940977,9.673182022018889,12.311322573478582,6.492883868534722,8.79380183819899,8.79380183819899,7.73854561761511,1.6533347740938484,3.75320248033565,3.0708020293655314,2.9879544598387207,3.4120022548505906,3.75320248033565,2.3154738248415,0.4153718159985816,1.3267749201777908,3.1330902692464435,8.512400179376623,10.833963864661154,5.662211422488849,7.73854561761511,7.73854561761511,4.95266919527367,1.6533347740938484,3.75320248033565,3.0708020293655314,2.9879544598387207,3.4120022548505906,3.75320248033565,2.3154738248415,0.6998372354325664,2.213247893431948,1.81083918553523,1.264766108798508,2.0120435394835887,2.213247893431948,1.2072261236901534
08_JPN,2020,3.553230697055627,9.5764502017987,12.188209347743797,6.460419449192049,8.705863819816999,8.705863819816999,7.661160161438959,1.6434147654492854,3.6781384307289366,3.0093859887782206,2.9640508241600108,3.343762209753579,3.6781384307289366,2.26916434834467,0.4128795851025901,1.3466765439804576,3.114291727630965,8.427276177582858,10.725624226014542,5.616913731108938,7.661160161438959,7.661160161438959,4.903142503320933,1.6434147654492854,3.6781384307289366,3.0093859887782206,2.9640508241600108,3.343762209753579,3.6781384307289366,2.26916434834467,0.695638212019971,2.168982935563309,1.7746224018245254,1.25464797992812,1.971802668693917,2.168982935563309,1.1830816012163503
08_JPN,2021,3.5443476203129882,9.528567950789707,12.127268301005078,6.444268400569069,8.662334500717915,8.662334500717915,7.622854360631764,1.6409496433011117,3.659747738575292,2.9943390588343295,2.958122722511691,3.327043398704811,3.659747738575292,2.2578185266029465,0.41226026572493624,1.3517265810203842,3.1096202900395187,8.4062079871389,10.698810165449506,5.60567990364672,7.642007261035362,7.642007261035362,4.890884647062631,1.6409496433011117,3.659747738575292,2.9943390588343295,2.958122722511691,3.327043398704811,3.659747738575292,2.2578185266029465,0.6945947547019411,2.158138020885492,1.7657492898154028,1.2521386839682638,1.9619436553504475,2.158138020885492,1.1771661932102686
08_JPN,2022,3.535486751262206,9.48092511103576,12.066631959500052,6.428157729567646,8.619022828214325,8.619022828214325,7.584740088828605,1.63848821883616,3.6414489998824155,2.979367363540158,2.9522064770666674,3.310408181711287,3.6414489998824155,2.2465294339699318,0.4116418753263488,1.3567955556992106,3.1049558596044595,8.385192467171054,10.672063140035883,5.594468543839427,7.622902242882774,7.622902242882774,4.878657435444975,1.63848821883616,3.6414489998824155,2.979367363540158,2.9522064770666674,3.310408181711287,3.6414489998824155,2.2465294339699318,0.6935528625698882,2.1473473307810647,1.7569205433663257,1.2496344066003273,1.9521339370736952,2.1473473307810647,1.1712803622442172
