,economy,measure,vehicle_type,medium,transport_type,unit,date,fuel,frequency,scope,comment,dataset,drive,value
4998,01_AUS,energy,2w,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_d,0.0
4999,01_AUS,energy,2w,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_g,0.0
5000,01_AUS,energy,2w,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,lpg,0.0
5001,01_AUS,energy,2w,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_d,0.0
5002,01_AUS,energy,2w,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_g,0.0
5003,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5004,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,bev,0.0
5005,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,cng,0.0
5006,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,fcev,0.0
5007,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_d,0.0
5008,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_g,0.0
5009,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,lpg,0.0
5010,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_d,0.0
5011,01_AUS,energy,2w,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_g,0.0
5012,01_AUS,energy,all,air,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,141.430104
5013,01_AUS,energy,all,air,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5014,01_AUS,energy,all,air,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5015,01_AUS,energy,all,nonspecified,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,19.98241928
5016,01_AUS,energy,all,pipeline,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,12.434796
5017,01_AUS,energy,all,rail,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,61.3069167
5018,01_AUS,energy,all,rail,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5019,01_AUS,energy,all,rail,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5020,01_AUS,energy,all,road,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,1925.50932
5021,01_AUS,energy,all,road,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5022,01_AUS,energy,all,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5023,01_AUS,energy,all,ship,combined,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,26.711784
5024,01_AUS,energy,all,ship,freight,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5025,01_AUS,energy,all,ship,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5026,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5027,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,bev,0.0
5028,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,cng,0.0
5029,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,fcev,0.0
5030,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_d,0.0
5031,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,ice_g,0.0
5032,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,lpg,0.0
5033,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_d,0.0
5034,01_AUS,energy,bus,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,phev_g,0.0
5035,01_AUS,energy,car,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,all,0.0
5036,01_AUS,energy,car,road,passenger,pj,2003,all,yearly,national,no_comment,9th_outlook_esto,bev,0.0
