,economy,date,medium,measure,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,dataset,drive,value
37,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
38,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,2.5954739554155246
39,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,6.8704129008902
40,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,7.2193660856224176
41,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,14.689599671661734
42,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,32.627099823205604
43,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,bev,281.2075964713034
44,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
45,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
46,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
47,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
48,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
49,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
50,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
51,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
52,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
53,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
54,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
55,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
56,09_ROK,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
57,09_ROK,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
58,09_ROK,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
59,09_ROK,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
60,09_ROK,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
61,09_ROK,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
62,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,1.5173180201160665
63,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
64,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,2.7911870331037627
65,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
66,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
67,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
68,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
69,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
70,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
71,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
72,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
73,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
74,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
75,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
76,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
77,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
78,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
79,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
80,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
81,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,phev,0.0
82,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,phev,0.0
83,09_ROK,2001,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
84,09_ROK,2002,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
85,09_ROK,2003,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
86,09_ROK,2004,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
87,09_ROK,2005,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
88,09_ROK,2006,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
89,09_ROK,2007,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
90,09_ROK,2008,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
91,09_ROK,2009,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
92,09_ROK,2010,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
93,09_ROK,2011,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
94,09_ROK,2012,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
95,09_ROK,2013,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
96,09_ROK,2014,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
97,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
98,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
99,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
100,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
101,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
102,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
103,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
104,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
105,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
106,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
107,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
108,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
109,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
110,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
111,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
112,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
113,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
114,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
115,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
116,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
117,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
118,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
119,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
120,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
121,09_ROK,2017,air,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
122,09_ROK,2017,air,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
123,09_ROK,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
124,09_ROK,2017,rail,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
125,09_ROK,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
126,09_ROK,2017,ship,stocks,stocks,all,no_comment,national,yearly,all,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
127,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,0.0
128,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
129,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,0.0
130,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,18034540.0
131,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,147331.4953219668
132,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,720188.0
133,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,18676924.0
134,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,146871.02767864286
135,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,696898.0
136,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,19177517.0
137,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,148159.66110380105
138,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,663494.0
139,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,19860955.0
140,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,143096.6931793523
141,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,639504.0
142,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,20410648.0
143,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,138393.59403363467
144,09_ROK,2021,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,608894.0
145,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,car,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,20952759.0
146,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,lcv,freight,statistics_korea_stocks $ iea_ev_explorer  historical,ice,135564.57586616516
147,09_ROK,2022,road,stocks,stocks,all,no_comment,national,yearly,lt,passenger,statistics_korea_stocks $ iea_ev_explorer_no_data,ice,583625.0
148,09_ROK,2001,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1700600.0
149,09_ROK,2002,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1708457.0
150,09_ROK,2003,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1730193.0
151,09_ROK,2004,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1728463.0
152,09_ROK,2005,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1726825.0
153,09_ROK,2006,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1747925.0
154,09_ROK,2007,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1785051.0
155,09_ROK,2008,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1814399.0
156,09_ROK,2009,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1820729.0
157,09_ROK,2010,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1825474.0
158,09_ROK,2011,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,1828312.0
159,09_ROK,2012,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2093466.0
160,09_ROK,2013,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2117035.0
161,09_ROK,2014,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2136085.0
162,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2161774.0
163,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2180688.0
164,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2196475.0
165,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2208424.0
166,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2236895.0
167,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,2w,passenger,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2289009.0
168,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,144190.4045260446
169,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,146172.1295870991
170,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,147326.78063391437
171,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,146881.31040032834
172,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,148272.3729001768
173,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,bus,passenger,ato  country_official_statistics $ iea_ev_explorer  historical,ice,147722.7924035287
174,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,74963.0
175,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,80479.0
176,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,85910.0
177,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,90898.0
178,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,95464.0
179,09_ROK,2020,road,stocks,stocks,all,no_comment,national,yearly,others,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,105937.0
180,09_ROK,2015,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,22375532.0
181,09_ROK,2016,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,23237679.0
182,09_ROK,2017,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,24004582.0
183,09_ROK,2018,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,24714081.0
184,09_ROK,2019,road,stocks,stocks,all,no_comment,national,yearly,all,combined,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,25250767.0
