transport_type,vehicle_type,unit,medium,scope,date,measure,value,drive,economy,frequency
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,12_NZ,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,12_NZ,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,13_PNG,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,13_PNG,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,13_PNG,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,14_PE,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,14_PE,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,14_PE,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,15_RP,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,15_RP,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,15_RP,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,16_RUS,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,16_RUS,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,16_RUS,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,17_SIN,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,17_SIN,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,17_SIN,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,18_CT,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,18_CT,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,18_CT,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,19_THA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,19_THA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,19_THA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,20_USA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,20_USA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,20_USA,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,bev,21_VN,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_d,21_VN,Yearly
passenger,2w,passengers,road,national,2019-12-31,Occupancy,1.2,ice_g,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,01_AUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,02_BD,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,03_CDA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,04_CHL,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,05_PRC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,06_HKC,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,07_INA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,08_JPN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,09_ROK,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,10_MAS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,11_MEX,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,12_NZ,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,13_PNG,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,14_PE,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,15_RP,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,16_RUS,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,17_SIN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,18_CT,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,19_THA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,20_USA,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,bev,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,cng,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,fcev,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_d,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,ice_g,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,lpg,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_d,21_VN,Yearly
passenger,bus,passengers,road,national,2019-12-31,Occupancy,7.52660092762209,phev_g,21_VN,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,01_AUS,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,02_BD,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,03_CDA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,04_CHL,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,05_PRC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_g,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,lpg,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_d,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,phev_g,06_HKC,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,bev,07_INA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,cng,07_INA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,fcev,07_INA,Yearly
passenger,car,passengers,road,national,2019-12-31,Occupancy,1.54,ice_d,07_INA,Yearly
