,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
4696,2013,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4697,2014,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4698,2015,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4699,2016,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4700,2017,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4701,2018,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4702,2019,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4703,2020,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4704,2021,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4705,2022,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4706,2023,2w,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4707,2010,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4708,2011,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4709,2012,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4710,2013,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4711,2014,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4712,2015,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4713,2016,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4714,2017,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4715,2018,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4716,2019,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4717,2020,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4718,2021,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4719,2022,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4720,2023,2w,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_g,593888348.99039
4721,2010,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4722,2011,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4723,2012,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4724,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4725,2014,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4726,2015,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4727,2016,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4728,2017,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4729,2018,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4730,2019,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4731,2020,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4732,2021,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4733,2022,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4734,2023,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4735,2010,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4736,2011,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4737,2012,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4738,2013,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4739,2014,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4740,2015,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4741,2016,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4742,2017,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4743,2018,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4744,2019,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4745,2020,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4746,2021,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4747,2022,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4748,2023,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4749,2010,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4750,2011,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4751,2012,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4752,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4753,2014,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4754,2015,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4755,2016,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4756,2017,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4757,2018,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4758,2019,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4759,2020,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4760,2021,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4761,2022,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4762,2023,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4763,2010,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4764,2011,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4765,2012,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4766,2013,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4767,2014,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4768,2015,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4769,2016,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4770,2017,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4771,2018,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4772,2019,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4773,2020,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4774,2021,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4775,2022,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4776,2023,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,260605631.141345
4777,2010,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4778,2011,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4779,2012,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4780,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4781,2014,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4782,2015,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4783,2016,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4784,2017,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4785,2018,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4786,2019,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4787,2020,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4788,2021,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4789,2022,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4790,2023,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4791,2010,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4792,2011,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4793,2012,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4794,2013,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4795,2014,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4796,2015,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4797,2016,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4798,2017,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4799,2018,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4800,2019,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4801,2020,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4802,2021,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4803,2022,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4804,2023,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4805,2010,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4806,2011,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4807,2012,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4808,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4809,2014,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4810,2015,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4811,2016,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4812,2017,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4813,2018,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4814,2019,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4815,2020,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4816,2021,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4817,2022,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4818,2023,bus,efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4819,2010,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4820,2011,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4821,2012,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4822,2013,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4823,2014,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4824,2015,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4825,2016,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4826,2017,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4827,2018,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4828,2019,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4829,2020,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4830,2021,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4831,2022,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4832,2023,bus,new_vehicle_efficiency,passenger,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,74458751.7546701
4833,2010,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4834,2011,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4835,2012,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4836,2013,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4837,2014,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4838,2015,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4839,2016,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4840,2017,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4841,2018,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4842,2019,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4843,2020,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4844,2021,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4845,2022,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
4846,2023,bus,efficiency,passenger,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,260605631.141345
