,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
88,1998,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
89,1999,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
90,2001,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
91,2002,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
92,2003,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
93,2004,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
94,2005,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
95,2006,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
96,2007,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
97,2008,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
98,2009,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
99,2010,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
100,2011,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
101,2012,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
102,2013,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
103,2014,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
104,2015,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
105,2016,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
106,2017,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
107,2018,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
108,2019,others,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
109,1991,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
110,1993,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
111,1995,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
112,1996,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
113,1997,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
114,1998,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
115,1999,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
116,2001,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
117,2002,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
118,2003,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
119,2004,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
120,2005,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
121,2006,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
122,2007,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
123,2008,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
124,2009,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
125,2010,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
126,2011,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
127,2012,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
128,2013,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
129,2014,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
130,2015,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
131,2016,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
132,2017,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
133,2018,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
134,2019,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
135,2020,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
136,2021,all,stocks,combined,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
137,2017,all,stocks,freight,yearly,air,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
138,2017,all,stocks,passenger,yearly,air,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
139,2017,all,stocks,freight,yearly,rail,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
140,2017,all,stocks,passenger,yearly,rail,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
141,2017,all,stocks,freight,yearly,ship,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
142,2017,all,stocks,passenger,yearly,ship,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
143,2017,lcv,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
144,2017,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
145,2017,bus,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
146,2016,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
147,2016,bus,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
148,2016,car,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
149,2016,ht,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
150,2016,lcv,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
151,2016,lt,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
152,2016,mt,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
153,2016,other,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
154,2016,suv,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
155,2020,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
156,2020,bus,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
157,2020,car,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
158,2020,ht,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
159,2020,lcv,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
160,2020,lt,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
161,2020,mt,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
162,2020,other,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
163,2020,suv,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
164,2021,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
165,2021,bus,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
166,2021,car,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
167,2021,ht,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
168,2021,lcv,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
169,2021,lt,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
170,2021,mt,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
171,2021,other,stocks,freight,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
172,2021,suv,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,aus_census $ iea_ev_explorer_no_data,phev,0.0
173,1991,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
174,1993,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
175,1995,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
176,1996,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
177,1997,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
178,1998,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
179,1999,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
180,2001,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
181,2002,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
182,2003,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
183,2004,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
184,2005,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
185,2006,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
186,2007,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
187,2008,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
188,2009,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
189,2010,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
190,2011,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
191,2012,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
192,2013,2w,stocks,passenger,yearly,road,stocks,all,01_AUS,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
