,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,dataset,value,dataset_selection_method,comment
0,2010,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
1,2011,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
2,2012,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
3,2013,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
4,2014,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
5,2015,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
6,2016,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
7,2017,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,636225.2060654,8th_-_new_vtypes_and_drives $ reference,636225.2060654,single_datapoint,no_comment
8,2017,01_AUS,energy,2w,pj,road,passenger,bev,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,0.000211180407022,8th_-_new_vtypes_and_drives $ reference,0.000211180407022,single_datapoint,no_comment
9,2017,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
10,2018,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
11,2019,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
12,2020,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,usa_alternative_fuels_data_center,2078609221.4663649,manual,no_comment
13,2021,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
14,2022,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,54043839758.12543,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,2078609221.46636,manual,usa_data
15,2010,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,usa_alternative_fuels_data_center,671060281.3450733,manual,no_comment
16,2011,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,usa_alternative_fuels_data_center,671060281.3450733,manual,no_comment
17,2012,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,usa_alternative_fuels_data_center,671060281.3450733,manual,no_comment
18,2013,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,usa_alternative_fuels_data_center,671060281.3450733,manual,no_comment
19,2014,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
20,2015,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
21,2016,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
22,2017,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
23,2018,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
24,2019,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
25,2020,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,usa_alternative_fuels_data_center,671060281.3450733,manual,no_comment
26,2021,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
27,2022,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,17447567314.9719,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,671060281.345073,manual,usa_data
28,2010,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,usa_alternative_fuels_data_center,593888348.99039,manual,no_comment
29,2011,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,usa_alternative_fuels_data_center,593888348.99039,manual,no_comment
30,2012,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
31,2013,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,usa_alternative_fuels_data_center,593888348.99039,manual,no_comment
32,2014,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,usa_alternative_fuels_data_center,593888348.99039,manual,no_comment
33,2015,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
34,2016,01_AUS,travel_km,2w,km,road,passenger,ice_g,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,19677367500.0,estimated $ calculate_energy_and_activity(),6217237500.0,single_datapoint,no_comment
35,2016,01_AUS,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,36.952958850689676,estimated $ calculate_energy_and_activity(),10.468697543181817,single_datapoint,no_comment
36,2016,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,25031817744.39309,estimated $ calculate_energy_and_activity(),6838961250.000001,single_datapoint,no_comment
37,2016,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
38,2017,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,25031817744.39309,8th_-_new_vtypes_and_drives $ reference,3386713494.393088,single_datapoint,no_comment
39,2017,01_AUS,energy,2w,pj,road,passenger,ice_g,all,yearly,national,['8th_-_new_vtypes_and_drives $ reference'],1,36.952958850689676,8th_-_new_vtypes_and_drives $ reference,3.819849683871504,single_datapoint,no_comment
40,2017,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
41,2018,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15441097073.75014,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,593888348.99039,manual,usa_data
