,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,dataset,value,dataset_selection_method,comment
31,2020,01_AUS,efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,3.92310362111232e-10,single_datapoint,no_comment
32,2020,01_AUS,mileage,2w,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
33,2020,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,Manual,no_comment
34,2021,01_AUS,efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,3.92310362111232e-10,single_datapoint,no_comment
35,2021,01_AUS,mileage,2w,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
36,2021,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,Manual,no_comment
37,2022,01_AUS,efficiency,2w,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,3.92310362111232e-10,single_datapoint,no_comment
38,2022,01_AUS,mileage,2w,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
39,2022,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,Manual,no_comment
40,2010,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
41,2010,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
42,2010,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
43,2010,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,660100.0,Manual,no_comment
44,2011,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
45,2011,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
46,2011,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
47,2011,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,678800.0,Manual,no_comment
48,2012,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
49,2012,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
50,2012,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
51,2012,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,709300.0,Manual,no_comment
52,2013,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
53,2013,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
54,2013,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
55,2013,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,744700.0,Manual,no_comment
56,2014,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
57,2014,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
58,2014,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
59,2014,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,780200.0,Manual,no_comment
60,2015,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
61,2015,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
62,2015,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
63,2015,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,807200.0,Manual,no_comment
64,2016,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
65,2016,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
66,2016,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
67,2016,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,828965.0,Manual,no_comment
68,2017,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
69,2017,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
70,2017,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
71,2017,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,"['8th_edition_transport_model $ reference', 'ato $ country_official_statistics']",2,ato $ country_official_statistics,849300.0,Manual,no_comment
72,2018,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
73,2018,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
74,2018,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
75,2018,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,860700.0,Manual,no_comment
76,2019,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
77,2019,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
78,2019,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
79,2019,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,870100.0,Manual,no_comment
80,2020,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
81,2020,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
82,2020,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
83,2020,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,880881.0,Manual,no_comment
84,2021,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
85,2021,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
86,2021,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
87,2021,01_AUS,stocks,2w,stocks,road,passenger,ice,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,913803.0,Manual,no_comment
88,2022,01_AUS,efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
89,2022,01_AUS,mileage,2w,km_per_stock,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
90,2022,01_AUS,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.1,single_datapoint,no_comment
91,2010,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
92,2010,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
93,2010,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
94,2011,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
95,2011,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
96,2011,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
97,2012,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
98,2012,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
99,2012,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
100,2013,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
101,2013,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
102,2013,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
103,2014,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
104,2014,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
105,2014,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
106,2015,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
107,2015,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
108,2015,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
109,2016,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,0.03,single_datapoint,no_comment
110,2016,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.22836862324563e-08,single_datapoint,no_comment
111,2016,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
112,2017,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
113,2017,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
114,2017,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,"['8th_edition_transport_model $ reference', 'manually_inputted_data $ guess']",2,manually_inputted_data $ guess,15.0,Manual,no_comment
115,2018,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
116,2018,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
117,2018,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
118,2019,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
119,2019,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
120,2019,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
121,2020,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
122,2020,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
123,2020,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
124,2021,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
125,2021,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
126,2021,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
127,2022,01_AUS,efficiency,bus,km_per_pj,road,passenger,bev,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.22836862324563e-08,single_datapoint,no_comment
128,2022,01_AUS,mileage,bus,km_per_stock,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,75000.0,single_datapoint,no_comment
129,2022,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,bev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
130,2010,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
131,2010,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
132,2011,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
133,2011,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
134,2012,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
135,2012,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
136,2013,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
137,2013,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
138,2014,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
139,2014,01_AUS,occupancy_or_load,bus,passengers_or_tonnes,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,Manual,no_comment
140,2015,01_AUS,mileage,bus,km_per_stock,road,passenger,fcev,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
