economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,vehicle_type,transport_type,value
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives  reference,stocks,all,no_comment,national,yearly,phev_g,bus,passenger,0.0
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,bus,passenger,130302815.57067277
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,phev_g,bus,passenger,75000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,bus,passenger,130302815.57067277
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,phev_g,bus,passenger,75000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,bus,passenger,130302815.57067277
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,phev_g,bus,passenger,75000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2020,road,stocks,9th_model_first_iteration  usa_fdha,stocks,all,no_comment,national,yearly,phev_g,bus,passenger,0.0
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,bus,passenger,130302815.57067277
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,phev_g,bus,passenger,75000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,phev_g,bus,passenger,130302815.57067277
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,phev_g,bus,passenger,75000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,phev_g,bus,passenger,15.0
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2010,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,3040.0
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2011,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,11200.0
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2012,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,22400.0
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2013,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,60800.0
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2014,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,112000.0
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2015,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,168000.0
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2016,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,240000.0
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2017,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,320000.0
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2018,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,512000.0
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2019,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,704000.0
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2020,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,880000.0
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2021,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,1200000.0
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,car,passenger,1257558578.987151
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,car,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,car,passenger,1.5
20_USA,2022,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,car,passenger,1680000.0
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,cng,car,passenger,179398.40000000002
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,car,passenger,359302451.1391859
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,car,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,car,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,fcev,car,passenger,6122.400000000001
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,car,passenger,1257558578.987151
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,car,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,car,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives  reference,stocks,all,no_comment,national,yearly,ice_d,car,passenger,1101671.5867579666
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2020,road,stocks,9th_model_first_iteration  usa_fdha,stocks,all,no_comment,national,yearly,ice_d,car,passenger,889744.656949091
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,car,passenger,405991470.2137694
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,car,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,car,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,ice_g,car,passenger,173526871.20000002
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,car,passenger,359302451.1391859
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,car,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,car,passenger,1.5
