,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,dataset,value,dataset_selection_method,comment
35,2015,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),35.76646774634131,single_datapoint,no_comment
36,2016,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),33741005671.918545,single_datapoint,no_comment
37,2016,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),36.33060761615742,single_datapoint,no_comment
38,2017,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),33845791403.81891,single_datapoint,no_comment
39,2017,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),36.443435590120636,single_datapoint,no_comment
40,2018,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),34439577217.921,single_datapoint,no_comment
41,2018,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),37.08279410924557,single_datapoint,no_comment
42,2019,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),34719005836.321976,single_datapoint,no_comment
43,2019,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),37.38366870648082,single_datapoint,no_comment
44,2020,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),35093789470.7523,single_datapoint,no_comment
45,2020,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),37.78721676002261,single_datapoint,no_comment
46,2021,01_AUS,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),33901677127.499107,single_datapoint,no_comment
47,2021,01_AUS,energy,bus,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),36.50361050956769,single_datapoint,no_comment
48,2017,01_AUS,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),124514450213.0276,single_datapoint,no_comment
49,2017,01_AUS,energy,ht,pj,road,freight,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),273.8604466978882,single_datapoint,no_comment
50,2011,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),870812.9790505824,single_datapoint,no_comment
51,2011,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.000762195740174289,single_datapoint,no_comment
52,2012,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3919540.7159971707,single_datapoint,no_comment
53,2012,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.003430653089748213,single_datapoint,no_comment
54,2013,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7315982.281861726,single_datapoint,no_comment
55,2013,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.006403453628476155,single_datapoint,no_comment
56,2014,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),13989460.323174093,single_datapoint,no_comment
57,2014,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.01224454311336254,single_datapoint,no_comment
58,2015,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),27470017.19104599,single_datapoint,no_comment
59,2015,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.02404365872952102,single_datapoint,no_comment
60,2016,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),38795326.59978938,single_datapoint,no_comment
61,2016,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.03395635272371401,single_datapoint,no_comment
62,2017,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),59992689.93620322,single_datapoint,no_comment
63,2017,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.05250975101545306,single_datapoint,no_comment
64,2018,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),92021702.92450075,single_datapoint,no_comment
65,2018,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.08054375814323304,single_datapoint,no_comment
66,2019,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),204525321.0633586,single_datapoint,no_comment
67,2019,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.1790147049050996,single_datapoint,no_comment
68,2020,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),303124760.2858781,single_datapoint,no_comment
69,2020,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.26531575273848607,single_datapoint,no_comment
70,2021,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),623531417.2889309,single_datapoint,no_comment
71,2021,01_AUS,energy,ldv,pj,road,passenger,bev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.5457578166101891,single_datapoint,no_comment
72,2010,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),184753648261.66202,single_datapoint,no_comment
73,2010,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),484.3969877351476,single_datapoint,no_comment
74,2011,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),187835192240.00458,single_datapoint,no_comment
75,2011,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),492.47634440673255,single_datapoint,no_comment
76,2012,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),191447712173.49423,single_datapoint,no_comment
77,2012,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),501.94784221140503,single_datapoint,no_comment
78,2013,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),195746139493.9234,single_datapoint,no_comment
79,2013,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),513.2176886561444,single_datapoint,no_comment
80,2014,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),200199277774.0443,single_datapoint,no_comment
81,2014,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),524.8931645623286,single_datapoint,no_comment
82,2015,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),203964000471.07913,single_datapoint,no_comment
83,2015,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),534.7637157057575,single_datapoint,no_comment
84,2016,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),207941890586.02954,single_datapoint,no_comment
85,2016,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),545.1931605765533,single_datapoint,no_comment
86,2017,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),211869649134.9669,single_datapoint,no_comment
87,2017,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),555.4911678286842,single_datapoint,no_comment
88,2018,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),215597227267.85522,single_datapoint,no_comment
89,2018,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),565.2643313689313,single_datapoint,no_comment
90,2019,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),218048301285.03772,single_datapoint,no_comment
91,2019,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),571.69068820578,single_datapoint,no_comment
92,2020,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),220553537123.48886,single_datapoint,no_comment
93,2020,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),578.2590493998886,single_datapoint,no_comment
94,2021,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),222750046201.90347,single_datapoint,no_comment
95,2021,01_AUS,energy,ldv,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),584.0179742770312,single_datapoint,no_comment
96,2012,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),1412447.1048638453,single_datapoint,no_comment
97,2012,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.002377621367037281,single_datapoint,no_comment
98,2013,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3223992.1920068627,single_datapoint,no_comment
99,2013,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.00542705825689366,single_datapoint,no_comment
100,2014,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),20216911.410898276,single_datapoint,no_comment
101,2014,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.03403183055884075,single_datapoint,no_comment
102,2015,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),38187418.58380778,single_datapoint,no_comment
103,2015,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.06428221068541201,single_datapoint,no_comment
104,2016,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),49937358.436449885,single_datapoint,no_comment
105,2016,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.08406129335607793,single_datapoint,no_comment
106,2017,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),68818756.92593272,single_datapoint,no_comment
107,2017,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.11584500853631284,single_datapoint,no_comment
108,2018,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),100867910.29104587,single_datapoint,no_comment
109,2018,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.16979446375764182,single_datapoint,no_comment
110,2019,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),152900676.7897431,single_datapoint,no_comment
111,2019,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.2573830304284551,single_datapoint,no_comment
112,2020,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),186495141.59379098,single_datapoint,no_comment
113,2020,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.3139337621742544,single_datapoint,no_comment
114,2021,01_AUS,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),250947447.29535443,single_datapoint,no_comment
115,2021,01_AUS,energy,ldv,pj,road,passenger,phev,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.42242857140509504,single_datapoint,no_comment
116,2010,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6178419.964799692,single_datapoint,no_comment
117,2010,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.009521059036804252,single_datapoint,no_comment
118,2011,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7836511.014904481,single_datapoint,no_comment
119,2011,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.012076207904376624,single_datapoint,no_comment
120,2012,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),8899696.198329022,single_datapoint,no_comment
121,2012,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.013714595867013086,single_datapoint,no_comment
122,2013,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),9566277.470633397,single_datapoint,no_comment
123,2013,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.01474180989302561,single_datapoint,no_comment
124,2014,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),9358418.794323431,single_datapoint,no_comment
125,2014,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.014421495841903425,single_datapoint,no_comment
126,2015,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),8875804.396454314,single_datapoint,no_comment
127,2015,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.013677778159987549,single_datapoint,no_comment
128,2016,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),8813685.711580072,single_datapoint,no_comment
129,2016,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.013582052121721148,single_datapoint,no_comment
130,2017,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),8825631.612517426,single_datapoint,no_comment
131,2017,02_BD,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.013600460975233918,single_datapoint,no_comment
