,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,dataset,value,dataset_selection_method,comment
30,2010,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.037298296417753236,single_datapoint,no_comment
31,2010,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
32,2010,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0011189488925325971,single_datapoint,no_comment
33,2010,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
34,2011,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001265712405811604,single_datapoint,no_comment
35,2011,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.03835492138823042,single_datapoint,no_comment
36,2011,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
37,2011,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0011506476416469126,single_datapoint,no_comment
38,2011,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
39,2012,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0013225836909872876,single_datapoint,no_comment
40,2012,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.04007829366628144,single_datapoint,no_comment
41,2012,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
42,2012,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001202348809988443,single_datapoint,no_comment
43,2012,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
44,2013,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001388591674437097,single_datapoint,no_comment
45,2013,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.04207853558900294,single_datapoint,no_comment
46,2013,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
47,2013,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0012623560676700881,single_datapoint,no_comment
48,2013,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
49,2014,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0014547861211169908,single_datapoint,no_comment
50,2014,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.04408442791263609,single_datapoint,no_comment
51,2014,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
52,2014,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.0013225328373790825,single_datapoint,no_comment
53,2014,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
54,2015,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001505131193239727,single_datapoint,no_comment
55,2015,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.04561003615877961,single_datapoint,no_comment
56,2015,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
57,2015,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001368301084763388,single_datapoint,no_comment
58,2015,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
59,2016,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001545714915267555,single_datapoint,no_comment
60,2016,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.046839845917198634,single_datapoint,no_comment
61,2016,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.1,single_datapoint,no_comment
62,2016,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),0.001405195377515959,single_datapoint,no_comment
63,2016,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.6951202734928e-09,single_datapoint,no_comment
64,2017,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7006725000.000001,single_datapoint,no_comment
65,2017,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3.757697963741011e+18,single_datapoint,no_comment
66,2017,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
67,2017,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6369750000.0,single_datapoint,no_comment
68,2017,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
69,2018,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7100775000.000001,single_datapoint,no_comment
70,2018,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3.808136862583172e+18,single_datapoint,no_comment
71,2018,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
72,2018,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6455250000.0,single_datapoint,no_comment
73,2018,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
74,2019,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7178325000.000001,single_datapoint,no_comment
75,2019,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3.849726831803902e+18,single_datapoint,no_comment
76,2019,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
77,2019,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6525750000.0,single_datapoint,no_comment
78,2019,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
79,2020,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7267268250.000001,single_datapoint,no_comment
80,2020,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),3.89742698692823e+18,single_datapoint,no_comment
81,2020,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
82,2020,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6606607500.0,single_datapoint,no_comment
83,2020,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
84,2021,01_AUS,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),7538874750.000001,single_datapoint,no_comment
85,2021,01_AUS,energy,2w,pj,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),4.0430892174266184e+18,single_datapoint,no_comment
86,2021,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
87,2021,01_AUS,travel_km,2w,km,road,passenger,ice,all,yearly,national,['estimated $ calculate_energy_and_activity()'],1,estimated $ calculate_energy_and_activity(),6853522500.0,single_datapoint,no_comment
88,2021,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
89,2022,01_AUS,new_vehicle_efficiency,2w,km_per_pj,road,passenger,ice,all,yearly,national,['avg_eff_no_outliers $ transport_data_system_9th'],1,avg_eff_no_outliers $ transport_data_system_9th,1.6951202734928e-09,single_datapoint,no_comment
90,2022,01_AUS,turnover_rate,2w,%,road,passenger,ice,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,0.03,single_datapoint,no_comment
91,2010,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),2938314378.037,Manual,no_comment
92,2010,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ international_union_of_railways_(uic)']",2,ato $ international_union_of_railways_(uic),64171655880.9923,Manual,no_comment
93,2010,01_AUS,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,116200000000.0,Manual,no_comment
94,2010,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,"national,_international",['ato $ country_official_statistics'],1,ato $ country_official_statistics,60220000000.0,Manual,no_comment
95,2010,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ international_union_of_railways_(uic)', 'ato $ world_bank_(wb)']",3,ato $ international_union_of_railways_(uic),1499936536.0460598,Manual,no_comment
96,2010,01_AUS,intensity,all,pj_per_unit_km,air,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,4e-07,single_datapoint,google_search_first_estimate
97,2010,01_AUS,intensity,all,pj_per_unit_km,rail,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,5e-09,single_datapoint,google_search_first_estimate
98,2010,01_AUS,intensity,all,pj_per_unit_km,ship,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1e-07,single_datapoint,google_search_first_estimate
99,2010,01_AUS,intensity,all,pj_per_unit_km,air,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.5e-07,single_datapoint,google_search_first_estimate
100,2010,01_AUS,intensity,all,pj_per_unit_km,rail,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,2e-09,single_datapoint,google_search_first_estimate
101,2010,01_AUS,intensity,all,pj_per_unit_km,ship,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,3e-08,single_datapoint,google_search_first_estimate
102,2011,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),2846598797.56427,Manual,no_comment
103,2011,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ international_union_of_railways_(uic)']",2,ato $ international_union_of_railways_(uic),59649184619.7319,Manual,no_comment
104,2011,01_AUS,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,113300000000.0,Manual,no_comment
105,2011,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,"national,_international",['ato $ country_official_statistics'],1,ato $ country_official_statistics,64560000000.0,Manual,no_comment
106,2011,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),15275793628.0,Manual,no_comment
107,2011,01_AUS,intensity,all,pj_per_unit_km,air,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,4e-07,single_datapoint,google_search_first_estimate
108,2011,01_AUS,intensity,all,pj_per_unit_km,rail,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,5e-09,single_datapoint,google_search_first_estimate
109,2011,01_AUS,intensity,all,pj_per_unit_km,ship,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1e-07,single_datapoint,google_search_first_estimate
110,2011,01_AUS,intensity,all,pj_per_unit_km,air,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.5e-07,single_datapoint,google_search_first_estimate
111,2011,01_AUS,intensity,all,pj_per_unit_km,rail,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,2e-09,single_datapoint,google_search_first_estimate
112,2011,01_AUS,intensity,all,pj_per_unit_km,ship,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,3e-08,single_datapoint,google_search_first_estimate
113,2012,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),2731697980.0,Manual,no_comment
114,2012,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ international_union_of_railways_(uic)']",2,ato $ international_union_of_railways_(uic),6023000000.0,Manual,no_comment
115,2012,01_AUS,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,102500000000.0,Manual,no_comment
116,2012,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,"national,_international",['ato $ country_official_statistics'],1,ato $ country_official_statistics,66430000000.0,Manual,no_comment
117,2012,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),15568963881.337,Manual,no_comment
118,2012,01_AUS,intensity,all,pj_per_unit_km,air,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,4e-07,single_datapoint,google_search_first_estimate
119,2012,01_AUS,intensity,all,pj_per_unit_km,rail,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,5e-09,single_datapoint,google_search_first_estimate
120,2012,01_AUS,intensity,all,pj_per_unit_km,ship,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1e-07,single_datapoint,google_search_first_estimate
121,2012,01_AUS,intensity,all,pj_per_unit_km,air,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.5e-07,single_datapoint,google_search_first_estimate
122,2012,01_AUS,intensity,all,pj_per_unit_km,rail,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,2e-09,single_datapoint,google_search_first_estimate
123,2012,01_AUS,intensity,all,pj_per_unit_km,ship,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,3e-08,single_datapoint,google_search_first_estimate
124,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ world_bank_(wb)']",2,ato $ world_bank_(wb),1984693734.0,Manual,no_comment
125,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,319000000000.0,Manual,no_comment
126,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,all,yearly,national,['ato $ country_official_statistics'],1,ato $ country_official_statistics,104000000000.0,Manual,no_comment
127,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,national,['rev_pass_km $ icct'],1,rev_pass_km $ icct,69380000000.0,single_datapoint,no_comment
128,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,all,yearly,"national,_international",['ato $ country_official_statistics'],1,ato $ country_official_statistics,69670000000.0,Manual,no_comment
129,2013,01_AUS,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,all,yearly,national,"['ato $ country_official_statistics', 'ato $ international_union_of_railways_(uic)', 'ato $ world_bank_(wb)']",3,ato $ world_bank_(wb),15543667841.316,Manual,no_comment
130,2013,01_AUS,intensity,all,pj_per_unit_km,air,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,4e-07,single_datapoint,google_search_first_estimate
131,2013,01_AUS,intensity,all,pj_per_unit_km,rail,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,5e-09,single_datapoint,google_search_first_estimate
132,2013,01_AUS,intensity,all,pj_per_unit_km,ship,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1e-07,single_datapoint,google_search_first_estimate
133,2013,01_AUS,intensity,all,pj_per_unit_km,air,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,manually_inputted_data $ guess,1.5e-07,single_datapoint,google_search_first_estimate
