rly,Mileage_growth,%
road,freight,lcv,ice_d,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,lcv,ice_g,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,lcv,lpg,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,lcv,phev_d,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,lcv,phev_g,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,bev,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,cng,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,fcev,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,ice_d,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,ice_g,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,lpg,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,phev_d,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,mt,phev_g,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,2w,bev,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,2w,ice_d,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,freight,2w,ice_g,2022,02_BD,Reference,Yearly,Mileage_growth,%
road,passenger,2w,bev,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,2w,ice_d,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,2w,ice_g,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,bev,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,cng,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,fcev,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,ice_d,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,ice_g,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,lpg,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,phev_d,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,bus,phev_g,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,car,bev,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,car,cng,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,car,fcev,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,car,ice_d,2022,02_BD,Target,Yearly,Mileage_growth,%
road,passenger,car,ice_g,2022,02_BD,Target,Yearly,Mileage_growth,%
