date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency,fuel,comment,scope,dataset,value
2017,18_CT,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,52.0
2017,18_CT,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,13616192.0
2017,18_CT,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,4802.0
2017,18_CT,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,28735.0
2017,19_THA,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,805020.0
2017,19_THA,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,669.0
2017,19_THA,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,21176375.0
2017,19_THA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,91726.0
2017,19_THA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,4124.0
2017,20_USA,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,8765705.0
2017,20_USA,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2349469.0
2017,20_USA,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,8654389.0
2017,20_USA,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,383497.0
2017,20_USA,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,25325.0
2017,21_VN,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,916785.0
2017,21_VN,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,9260.0
2017,21_VN,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,59620645.0
2017,21_VN,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,94784.0
2017,21_VN,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,169972.0
2017,01_AUS,stocks,lcv,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,175734.0
2017,01_AUS,stocks,lcv,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,111676.0
2017,02_BD,stocks,lcv,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,4305.0
2017,02_BD,stocks,lcv,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,8361.0
