Economy,Transport Type,Medium,Vehicle Type,Drive,Date,Share,Scenario
15_PHL,passenger,road,2w,bev,2023,0.0,Reference
15_PHL,passenger,road,2w,bev,2024,0.006569883053655668,Reference
15_PHL,passenger,road,2w,bev,2025,0.012774830978453599,Reference
15_PHL,passenger,road,2w,bev,2026,0.01877488544628694,Reference
15_PHL,passenger,road,2w,bev,2027,0.024665765406748936,Reference
15_PHL,passenger,road,2w,bev,2028,0.03050055476096587,Reference
15_PHL,passenger,road,2w,bev,2029,0.03993880496003908,Reference
15_PHL,passenger,road,2w,bev,2030,0.05052249949255476,Reference
15_PHL,passenger,road,2w,bev,2031,0.062208884834612434,Reference
15_PHL,passenger,road,2w,bev,2032,0.07493478254612033,Reference
15_PHL,passenger,road,2w,bev,2033,0.08861659547891729,Reference
15_PHL,passenger,road,2w,bev,2034,0.09920838347672396,Reference
15_PHL,passenger,road,2w,bev,2035,0.10948030815647791,Reference
15_PHL,passenger,road,2w,bev,2036,0.11934416022788022,Reference
15_PHL,passenger,road,2w,bev,2037,0.12870610573197844,Reference
15_PHL,passenger,road,2w,bev,2038,0.1374799428066221,Reference
15_PHL,passenger,road,2w,bev,2039,0.1455831559971566,Reference
15_PHL,passenger,road,2w,bev,2040,0.15294608133454865,Reference
15_PHL,passenger,road,2w,bev,2041,0.15955644128152438,Reference
15_PHL,passenger,road,2w,bev,2042,0.16542754613947003,Reference
15_PHL,passenger,road,2w,bev,2043,0.1708609841411886,Reference
15_PHL,passenger,road,2w,bev,2044,0.17622449935041115,Reference
15_PHL,passenger,road,2w,bev,2045,0.18194279915156467,Reference
15_PHL,passenger,road,2w,bev,2046,0.18845072269611357,Reference
15_PHL,passenger,road,2w,bev,2047,0.19624316214429485,Reference
15_PHL,passenger,road,2w,bev,2048,0.20588005952590027,Reference
15_PHL,passenger,road,2w,bev,2049,0.2180055323201977,Reference
15_PHL,passenger,road,2w,bev,2050,0.23334105006481817,Reference
15_PHL,passenger,road,bus,bev,2023,0.0,Reference
15_PHL,passenger,road,bus,bev,2024,0.01597397543029065,Reference
15_PHL,passenger,road,bus,bev,2025,0.030258834764207217,Reference
15_PHL,passenger,road,bus,bev,2026,0.04307835661709489,Reference
15_PHL,passenger,road,bus,bev,2027,0.0546669224127152,Reference
15_PHL,passenger,road,bus,bev,2028,0.06522827891326952,Reference
15_PHL,passenger,road,bus,bev,2029,0.08242463128685407,Reference
15_PHL,passenger,road,bus,bev,2030,0.10069842007768673,Reference
15_PHL,passenger,road,bus,bev,2031,0.11987290210114568,Reference
15_PHL,passenger,road,bus,bev,2032,0.13977475598403924,Reference
15_PHL,passenger,road,bus,bev,2033,0.16023377797575164,Reference
15_PHL,passenger,road,bus,bev,2034,0.17149861633845778,Reference
15_PHL,passenger,road,bus,bev,2035,0.1809672179243167,Reference
15_PHL,passenger,road,bus,bev,2036,0.18898743030239804,Reference
15_PHL,passenger,road,bus,bev,2037,0.1958012207702866,Reference
15_PHL,passenger,road,bus,bev,2038,0.20158078027631743,Reference
15_PHL,passenger,road,bus,bev,2039,0.2064442254416256,Reference
15_PHL,passenger,road,bus,bev,2040,0.2104739029606774,Reference
15_PHL,passenger,road,bus,bev,2041,0.21383328933521123,Reference
15_PHL,passenger,road,bus,bev,2042,0.2166769257834241,Reference
15_PHL,passenger,road,bus,bev,2043,0.2193461556774313,Reference
15_PHL,passenger,road,bus,bev,2044,0.22219317995829843,Reference
15_PHL,passenger,road,bus,bev,2045,0.2255996655162976,Reference
15_PHL,passenger,road,bus,bev,2046,0.22977696597704692,Reference
15_PHL,passenger,road,bus,bev,2047,0.2349689439668281,Reference
15_PHL,passenger,road,bus,bev,2048,0.2414536235032471,Reference
15_PHL,passenger,road,bus,bev,2049,0.24955327746052375,Reference
15_PHL,passenger,road,bus,bev,2050,0.25962414579651427,Reference
15_PHL,passenger,road,car,bev,2023,0.0,Reference
15_PHL,passenger,road,car,bev,2024,0.006569883053655668,Reference
15_PHL,passenger,road,car,bev,2025,0.012774830978453599,Reference
15_PHL,passenger,road,car,bev,2026,0.01877488544628694,Reference
15_PHL,passenger,road,car,bev,2027,0.024665765406748936,Reference
15_PHL,passenger,road,car,bev,2028,0.03050055476096587,Reference
15_PHL,passenger,road,car,bev,2029,0.03993880496003908,Reference
15_PHL,passenger,road,car,bev,2030,0.05052249949255476,Reference
15_PHL,passenger,road,car,bev,2031,0.062208884834612434,Reference
15_PHL,passenger,road,car,bev,2032,0.07493478254612033,Reference
15_PHL,passenger,road,car,bev,2033,0.08861659547891729,Reference
15_PHL,passenger,road,car,bev,2034,0.09920838347672396,Reference
15_PHL,passenger,road,car,bev,2035,0.10948030815647791,Reference
15_PHL,passenger,road,car,bev,2036,0.11934416022788022,Reference
15_PHL,passenger,road,car,bev,2037,0.12870610573197844,Reference
15_PHL,passenger,road,car,bev,2038,0.1374799428066221,Reference
15_PHL,passenger,road,car,bev,2039,0.1455831559971566,Reference
15_PHL,passenger,road,car,bev,2040,0.15294608133454865,Reference
15_PHL,passenger,road,car,bev,2041,0.15955644128152438,Reference
15_PHL,passenger,road,car,bev,2042,0.16542754613947003,Reference
15_PHL,passenger,road,car,bev,2043,0.1708609841411886,Reference
15_PHL,passenger,road,car,bev,2044,0.17622449935041115,Reference
15_PHL,passenger,road,car,bev,2045,0.18194279915156467,Reference
15_PHL,passenger,road,car,bev,2046,0.18845072269611357,Reference
15_PHL,passenger,road,car,bev,2047,0.19624316214429485,Reference
