economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,drive,value
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,11390.0
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,39.91224498209035
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1859.0877550179096
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,3404.0
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,20423.0
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2357.2009865120103
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1046.7990134879897
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,1316.0
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,7898.0
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,776.1314479649731
15_PHL,2026,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,539.8685520350268
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,108904.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,343.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,2096.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,12575.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,44.052693776967544
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,2051.9473062230322
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,3759.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,22550.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2603.0312891594144
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1155.9687108405856
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,1454.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8719.0
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,857.5190922044612
15_PHL,2027,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,596.4809077955388
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,110886.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,349.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,2134.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,12805.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,44.85135902674081
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,2089.1486409732593
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,3827.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,22959.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2650.119910511593
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1176.8800894884068
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,1480.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8879.0
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,872.852996191611
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,607.1470038083888
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,106292.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,334.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,2045.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,12274.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,42.98080094174553
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,2002.0191990582543
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,3668.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,22007.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2540.0156341145866
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1127.9843658854131
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,1418.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8511.0
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,836.2875328376382
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,581.7124671623617
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,119946.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,316.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,1932.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,11590.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,40.60582269899871
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1891.3941773010013
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,3464.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,20783.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2398.74977005805
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1065.2502299419496
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,1339.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8036.0
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,789.6960553382211
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,549.3039446617788
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,114421.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,301.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,11067.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1845.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,38.77729962714939
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1806.2227003728506
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,19835.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3306.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2289.3379733868114
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,1016.6620266131886
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7691.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1282.0
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,756.0794196740848
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,525.9205803259151
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,110967.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,293.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10734.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1789.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.60031925906247
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1751.3996807409374
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,19236.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3206.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2220.0900008100775
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,985.9099991899221
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7460.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1244.0
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,733.6683292313272
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,510.3316707686728
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109573.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,289.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10599.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1767.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.1379341144569
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1729.862065885543
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,18995.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3165.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2191.698332053617
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,973.301667946383
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7367.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1228.0
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,724.2320806238503
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,503.7679193761496
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109287.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,288.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10571.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1761.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.01182907501901
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1723.988170924981
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,18945.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3157.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2186.1584942474783
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,970.8415057525216
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7346.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1224.0
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,721.873018471981
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,502.12698152801886
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109387.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,288.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10581.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1764.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.07488159473795
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1726.925118405262
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,18963.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3161.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2188.9284131505474
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,972.0715868494523
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7353.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1225.0
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,722.4627840099483
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,502.53721599005155
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109537.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,288.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10595.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1766.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.116916607883915
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1728.883083392116
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,18987.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3165.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2191.698332053617
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,973.301667946383
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7364.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1227.0
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,723.642315085883
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,503.35768491411693
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109650.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,289.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10607.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1768.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.15895162102988
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1730.84104837897
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,19007.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3167.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2193.0832915051515
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,973.9167084948482
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7371.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1228.0
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,724.2320806238503
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,503.7679193761496
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109726.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,290.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10615.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1769.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.17996912760286
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1731.8200308723972
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,19022.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3170.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2195.1607306824535
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,974.8392693175463
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7377.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1230.0
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,725.4116116997849
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,504.58838830021506
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,109788.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,290.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,10620.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,1770.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,37.20098663417584
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,1732.799013365824
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,bev,19032.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,ice_g,3172.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_d,2196.545690133988
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lt,passenger,phev_g,975.4543098660116
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,7381.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,1230.0
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,725.4116116997849
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,504.58838830021506
