Economy,Transport Type,Medium,Vehicle Type,Drive,Date,Share,Scenario
15_PHL,passenger,road,lt,bev,2035,0.564545145635398,Target
15_PHL,passenger,road,lt,bev,2036,0.6146642279379797,Target
15_PHL,passenger,road,lt,bev,2037,0.6607570891580201,Target
15_PHL,passenger,road,lt,bev,2038,0.7021523689575924,Target
15_PHL,passenger,road,lt,bev,2039,0.7383098489109118,Target
15_PHL,passenger,road,lt,bev,2040,0.7688261118920414,Target
15_PHL,passenger,road,lt,bev,2041,0.7936593756094187,Target
15_PHL,passenger,road,lt,bev,2042,0.8130438019747883,Target
15_PHL,passenger,road,lt,bev,2043,0.827686691552155,Target
15_PHL,passenger,road,lt,bev,2044,0.838490393367168,Target
15_PHL,passenger,road,lt,bev,2045,0.8463629377828787,Target
15_PHL,passenger,road,lt,bev,2046,0.8519745430124679,Target
15_PHL,passenger,road,lt,bev,2047,0.8559495199702856,Target
15_PHL,passenger,road,lt,bev,2048,0.8574055052509036,Target
15_PHL,passenger,road,lt,bev,2049,0.8576982109258652,Target
15_PHL,passenger,road,lt,bev,2050,0.8579900927866043,Target
15_PHL,passenger,road,lt,phev_d,2023,0.0,Target
15_PHL,passenger,road,lt,phev_d,2024,0.006728398626673096,Target
15_PHL,passenger,road,lt,phev_d,2025,0.012800378693196945,Target
15_PHL,passenger,road,lt,phev_d,2026,0.018315372337843576,Target
15_PHL,passenger,road,lt,phev_d,2027,0.023372098964995775,Target
15_PHL,passenger,road,lt,phev_d,2028,0.02804931605724535,Target
15_PHL,passenger,road,lt,phev_d,2029,0.03565035281055343,Target
15_PHL,passenger,road,lt,phev_d,2030,0.04380311805216601,Target
15_PHL,passenger,road,lt,phev_d,2031,0.0524332891321163,Target
15_PHL,passenger,road,lt,phev_d,2032,0.061459656017869645,Target
15_PHL,passenger,road,lt,phev_d,2033,0.07078605875713796,Target
15_PHL,passenger,road,lt,phev_d,2034,0.07627740412136437,Target
15_PHL,passenger,road,lt,phev_d,2035,0.08098563656221748,Target
15_PHL,passenger,road,lt,phev_d,2036,0.08500986688015814,Target
15_PHL,passenger,road,lt,phev_d,2037,0.08840969975387161,Target
15_PHL,passenger,road,lt,phev_d,2038,0.09122729400272925,Target
15_PHL,passenger,road,lt,phev_d,2039,0.09349284361160917,Target
15_PHL,passenger,road,lt,phev_d,2040,0.09522705124752381,Target
15_PHL,passenger,road,lt,phev_d,2041,0.09649137739031685,Target
15_PHL,passenger,road,lt,phev_d,2042,0.09735950772730684,Target
15_PHL,passenger,road,lt,phev_d,2043,0.09792760221078187,Target
15_PHL,passenger,road,lt,phev_d,2044,0.09829371489329494,Target
15_PHL,passenger,road,lt,phev_d,2045,0.09855675376595115,Target
15_PHL,passenger,road,lt,phev_d,2046,0.09873498788571682,Target
15_PHL,passenger,road,lt,phev_d,2047,0.09884706103652534,Target
15_PHL,passenger,road,lt,phev_d,2048,0.09874379661978608,Target
15_PHL,passenger,road,lt,phev_d,2049,0.09854110387425803,Target
15_PHL,passenger,road,lt,phev_d,2050,0.09833898160337702,Target
15_PHL,passenger,road,lt,phev_g,2023,0.0,Target
15_PHL,passenger,road,lt,phev_g,2024,0.002987984938517017,Target
15_PHL,passenger,road,lt,phev_g,2025,0.005684463847157385,Target
15_PHL,passenger,road,lt,phev_g,2026,0.008133593106665782,Target
15_PHL,passenger,road,lt,phev_g,2027,0.010379212582930331,Target
15_PHL,passenger,road,lt,phev_g,2028,0.012456297339831297,Target
15_PHL,passenger,road,lt,phev_g,2029,0.01583180830405442,Target
15_PHL,passenger,road,lt,phev_g,2030,0.019452333944826185,Target
15_PHL,passenger,road,lt,phev_g,2031,0.023284868643571738,Target
15_PHL,passenger,road,lt,phev_g,2032,0.027293348194298888,Target
15_PHL,passenger,road,lt,phev_g,2033,0.031435069346937655,Target
15_PHL,passenger,road,lt,phev_g,2034,0.033873696745655976,Target
15_PHL,passenger,road,lt,phev_g,2035,0.035964554972238556,Target
15_PHL,passenger,road,lt,phev_g,2036,0.03775165770593549,Target
15_PHL,passenger,road,lt,phev_g,2037,0.0392614745262201,Target
15_PHL,passenger,road,lt,phev_g,2038,0.040512727557671595,Target
15_PHL,passenger,road,lt,phev_g,2039,0.04151882551416909,Target
15_PHL,passenger,road,lt,phev_g,2040,0.04228896215200624,Target
15_PHL,passenger,road,lt,phev_g,2041,0.04285043118522654,Target
15_PHL,passenger,road,lt,phev_g,2042,0.043235955366465254,Target
15_PHL,passenger,road,lt,phev_g,2043,0.04348823794579234,Target
15_PHL,passenger,road,lt,phev_g,2044,0.04365082331592966,Target
15_PHL,passenger,road,lt,phev_g,2045,0.043767635091412994,Target
15_PHL,passenger,road,lt,phev_g,2046,0.043846786297359455,Target
15_PHL,passenger,road,lt,phev_g,2047,0.04389655636973603,Target
15_PHL,passenger,road,lt,phev_g,2048,0.04385069812931036,Target
15_PHL,passenger,road,lt,phev_g,2049,0.04376068519987668,Target
15_PHL,passenger,road,lt,phev_g,2050,0.043670925610018674,Target
15_PHL,passenger,road,suv,bev,2023,0.0,Target
15_PHL,passenger,road,suv,bev,2024,0.033271426420611865,Target
15_PHL,passenger,road,suv,bev,2025,0.06510042816296638,Target
15_PHL,passenger,road,suv,bev,2026,0.09629168652021808,Target
15_PHL,passenger,road,suv,bev,2027,0.1272935878703713,Target
15_PHL,passenger,road,suv,bev,2028,0.15831426235604218,Target
15_PHL,passenger,road,suv,bev,2029,0.2083690641377814,Target
15_PHL,passenger,road,suv,bev,2030,0.2647443168561148,Target
15_PHL,passenger,road,suv,bev,2031,0.3271568872141309,Target
15_PHL,passenger,road,suv,bev,2032,0.3950079741783088,Target
15_PHL,passenger,road,suv,bev,2033,0.46753357452047056,Target
15_PHL,passenger,road,suv,bev,2034,0.5238994713682367,Target
15_PHL,passenger,road,suv,bev,2035,0.5775475648966573,Target
15_PHL,passenger,road,suv,bev,2036,0.6276374105328923,Target
15_PHL,passenger,road,suv,bev,2037,0.6733755988943415,Target
15_PHL,passenger,road,suv,bev,2038,0.7140976852459244,Target
15_PHL,passenger,road,suv,bev,2039,0.7492741416706823,Target
15_PHL,passenger,road,suv,bev,2040,0.7785161690365359,Target
15_PHL,passenger,road,suv,bev,2041,0.8018078185600256,Target
15_PHL,passenger,road,suv,bev,2042,0.8196704568293429,Target
15_PHL,passenger,road,suv,bev,2043,0.8329130692976315,Target
15_PHL,passenger,road,suv,bev,2044,0.8424597515423764,Target
15_PHL,passenger,road,suv,bev,2045,0.8492378801954287,Target
15_PHL,passenger,road,suv,bev,2046,0.8539261986969062,Target
15_PHL,passenger,road,suv,bev,2047,0.8568928754496414,Target
15_PHL,passenger,road,suv,bev,2048,0.8572103773251805,Target
15_PHL,passenger,road,suv,bev,2049,0.8574821665597068,Target
15_PHL,passenger,road,suv,bev,2050,0.8577532877180438,Target
15_PHL,passenger,road,suv,phev_d,2023,0.0,Target
15_PHL,passenger,road,suv,phev_d,2024,0.005917299873161333,Target
15_PHL,passenger,road,suv,phev_d,2025,0.011254929757678282,Target
15_PHL,passenger,road,suv,phev_d,2026,0.016099589637194968,Target
15_PHL,passenger,road,suv,phev_d,2027,0.020537451700742775,Target
15_PHL,passenger,road,suv,phev_d,2028,0.024637514552004837,Target
15_PHL,passenger,road,suv,phev_d,2029,0.03130000672458071,Target
15_PHL,passenger,road,suv,phev_d,2030,0.03843921528403658,Target
15_PHL,passenger,road,suv,phev_d,2031,0.04598851492150489,Target
15_PHL,passenger,road,suv,phev_d,2032,0.05386275824317348,Target
15_PHL,passenger,road,suv,phev_d,2033,0.0619736615237641,Target
15_PHL,passenger,road,suv,phev_d,2034,0.06668519299540927,Target
15_PHL,passenger,road,suv,phev_d,2035,0.07068389765042123,Target
15_PHL,passenger,road,suv,phev_d,2036,0.07405942695779974,Target
15_PHL,passenger,road,suv,phev_d,2037,0.07686714508782129,Target
15_PHL,passenger,road,suv,phev_d,2038,0.07914691277954357,Target
15_PHL,passenger,road,suv,phev_d,2039,0.08092794835689081,Target
15_PHL,passenger,road,suv,phev_d,2040,0.08223226754735806,Target
15_PHL,passenger,road,suv,phev_d,2041,0.08312649565981288,Target
15_PHL,passenger,road,suv,phev_d,2042,0.08369578008806741,Target
15_PHL,passenger,road,suv,phev_d,2043,0.0840284045573999,Target
15_PHL,passenger,road,suv,phev_d,2044,0.08421002091178106,Target
15_PHL,passenger,road,suv,phev_d,2045,0.08432677310021422,Target
15_PHL,passenger,road,suv,phev_d,2046,0.08439355066337764,Target
15_PHL,passenger,road,suv,phev_d,2047,0.08439965029739625,Target
15_PHL,passenger,road,suv,phev_d,2048,0.0842123986329634,Target
15_PHL,passenger,road,suv,phev_d,2049,0.08405210670884937,Target
15_PHL,passenger,road,suv,phev_d,2050,0.08389220879304835,Target
15_PHL,passenger,road,suv,phev_g,2023,0.0,Target
15_PHL,passenger,road,suv,phev_g,2024,0.004116009115281756,Target
15_PHL,passenger,road,suv,phev_g,2025,0.007828806122294798,Target
15_PHL,passenger,road,suv,phev_g,2026,0.011198698582025279,Target
15_PHL,passenger,road,suv,phev_g,2027,0.014285626927295545,Target
15_PHL,passenger,road,suv,phev_g,2028,0.017137585832668167,Target
15_PHL,passenger,road,suv,phev_g,2029,0.021771942566420264,Target
15_PHL,passenger,road,suv,phev_g,2030,0.026737898008343607,Target
15_PHL,passenger,road,suv,phev_g,2031,0.0319891083218091,Target
15_PHL,passenger,road,suv,phev_g,2032,0.037466345910347774,Target
15_PHL,passenger,road,suv,phev_g,2033,0.04310820157960321,Target
15_PHL,passenger,road,suv,phev_g,2034,0.046385491373920784,Target
15_PHL,passenger,road,suv,phev_g,2035,0.049166946625833804,Target
15_PHL,passenger,road,suv,phev_g,2036,0.05151492791728185,Target
15_PHL,passenger,road,suv,phev_g,2037,0.053467945959975095,Target
15_PHL,passenger,road,suv,phev_g,2038,0.05505372744832149,Target
15_PHL,passenger,road,suv,phev_g,2039,0.056292596329084475,Target
15_PHL,passenger,road,suv,phev_g,2040,0.05719986650167622,Target
15_PHL,passenger,road,suv,phev_g,2041,0.057821881802725815,Target
15_PHL,passenger,road,suv,phev_g,2042,0.05821786982870223,Target
15_PHL,passenger,road,suv,phev_g,2043,0.05844923977396188,Target
15_PHL,passenger,road,suv,phev_g,2044,0.05857557012499034,Target
15_PHL,passenger,road,suv,phev_g,2045,0.05865678167115509,Target
15_PHL,passenger,road,suv,phev_g,2046,0.05870323141420828,Target
15_PHL,passenger,road,suv,phev_g,2047,0.05870747425296221,Target
15_PHL,passenger,road,suv,phev_g,2048,0.05857722404185611,Target
15_PHL,passenger,road,suv,phev_g,2049,0.058465726731444005,Target
15_PHL,passenger,road,suv,phev_g,2050,0.05835450348890789,Target
15_PHL,passenger,road,2w,bev,2051,0.8450045759999162,Target
15_PHL,passenger,road,bus,bev,2051,0.7855903994130163,Target
15_PHL,passenger,road,car,bev,2051,0.8040528672200834,Target
15_PHL,passenger,road,car,phev_d,2051,0.002649754277057571,Target
15_PHL,passenger,road,car,phev_g,2051,0.12342391996477634,Target
15_PHL,passenger,road,lt,bev,2051,0.8583139097313944,Target
15_PHL,passenger,road,lt,phev_d,2051,0.09811474493424989,Target
15_PHL,passenger,road,lt,phev_g,2051,0.04357134533435561,Target
15_PHL,passenger,road,suv,bev,2051,0.8580716639075205,Target
15_PHL,passenger,road,suv,phev_d,2051,0.08370444148838556,Target
15_PHL,passenger,road,suv,phev_g,2051,0.05822389460409384,Target
15_PHL,passenger,road,2w,bev,2052,0.8691589345541768,Target
15_PHL,passenger,road,bus,bev,2052,0.8097601556931829,Target
15_PHL,passenger,road,car,bev,2052,0.8183976239024101,Target
15_PHL,passenger,road,car,phev_d,2052,0.002656147342376386,Target
15_PHL,passenger,road,car,phev_g,2052,0.12372170500434429,Target
15_PHL,passenger,road,lt,bev,2052,0.8586951242868397,Target
15_PHL,passenger,road,lt,phev_d,2052,0.09785076158343664,Target
15_PHL,passenger,road,lt,phev_g,2052,0.0434541141297236,Target
15_PHL,passenger,road,suv,bev,2052,0.8584530803213418,Target
15_PHL,passenger,road,suv,phev_d,2052,0.08347949523189882,Target
15_PHL,passenger,road,suv,phev_g,2052,0.05806742444675951,Target
15_PHL,passenger,road,2w,bev,2053,0.8934117891130582,Target
15_PHL,passenger,road,bus,bev,2053,0.8358300619813376,Target
15_PHL,passenger,road,car,bev,2053,0.8319397073641335,Target
15_PHL,passenger,road,car,phev_d,2053,0.002659153386009449,Target
15_PHL,passenger,road,car,phev_g,2053,0.12386172466276704,Target
15_PHL,passenger,road,lt,bev,2053,0.8591298326565702,Target
15_PHL,passenger,road,lt,phev_d,2053,0.09754973485077689,Target
15_PHL,passenger,road,lt,phev_g,2053,0.04332043249265284,Target
15_PHL,passenger,road,suv,bev,2053,0.8588880298676868,Target
15_PHL,passenger,road,suv,phev_d,2053,0.08322297697871006,Target
15_PHL,passenger,road,suv,phev_g,2053,0.05788899315360334,Target
15_PHL,passenger,road,2w,bev,2054,0.9154896075466615,Target
15_PHL,passenger,road,bus,bev,2054,0.8625921049416521,Target
15_PHL,passenger,road,car,bev,2054,0.8445248749251055,Target
15_PHL,passenger,road,car,phev_d,2054,0.0026599652484668177,Target
15_PHL,passenger,road,car,phev_g,2054,0.12389954071530755,Target
15_PHL,passenger,road,lt,bev,2054,0.8596075891102685,Target
15_PHL,passenger,road,lt,phev_d,2054,0.09721889819273632,Target
15_PHL,passenger,road,lt,phev_g,2054,0.04317351269699512,Target
15_PHL,passenger,road,suv,bev,2054,0.8593660643714683,Target
15_PHL,passenger,road,suv,phev_d,2054,0.08294104870242038,Target
15_PHL,passenger,road,suv,phev_g,2054,0.05769288692611143,Target
15_PHL,passenger,road,2w,bev,2055,0.9349161364278589,Target
15_PHL,passenger,road,bus,bev,2055,0.8887415090996837,Target
15_PHL,passenger,road,car,bev,2055,0.8561590801709409,Target
15_PHL,passenger,road,car,phev_d,2055,0.0026599652484668177,Target
15_PHL,passenger,road,car,phev_g,2055,0.12389954071530755,Target
15_PHL,passenger,road,lt,bev,2055,0.8601184069349946,Target
15_PHL,passenger,road,lt,phev_d,2055,0.09686516720555287,Target
15_PHL,passenger,road,lt,phev_g,2055,0.04301642585945239,Target
15_PHL,passenger,road,suv,bev,2055,0.8598771943284391,Target
15_PHL,passenger,road,suv,phev_d,2055,0.08263960186837627,Target
15_PHL,passenger,road,suv,phev_g,2055,0.057483203803184696,Target
15_PHL,passenger,road,2w,bev,2056,0.9517481341720451,Target
15_PHL,passenger,road,bus,bev,2056,0.912868986173413,Target
15_PHL,passenger,road,car,bev,2056,0.8668316360839808,Target
15_PHL,passenger,road,car,phev_d,2056,0.0026599652484668177,Target
15_PHL,passenger,road,car,phev_g,2056,0.12389954071530755,Target
15_PHL,passenger,road,lt,bev,2056,0.8606527958350159,Target
15_PHL,passenger,road,lt,phev_d,2056,0.09649511372661314,Target
15_PHL,passenger,road,lt,phev_g,2056,0.04285209043837101,Target
15_PHL,passenger,road,suv,bev,2056,0.8604119263257654,Target
15_PHL,passenger,road,suv,phev_d,2056,0.08232423536430487,Target
15_PHL,passenger,road,suv,phev_g,2056,0.05726383830992993,Target
15_PHL,passenger,road,2w,bev,2057,0.9660261436420574,Target
15_PHL,passenger,road,bus,bev,2057,0.933977886162524,Target
15_PHL,passenger,road,car,bev,2057,0.8738287715750188,Target
15_PHL,passenger,road,car,phev_d,2057,0.002651804622743093,Target
15_PHL,passenger,road,car,phev_g,2057,0.1235194238022382,Target
15_PHL,passenger,road,lt,bev,2057,0.8612017830286444,Target
15_PHL,passenger,road,lt,phev_d,2057,0.09611495122531939,Target
15_PHL,passenger,road,lt,phev_g,2057,0.0426832657460361,Target
15_PHL,passenger,road,suv,bev,2057,0.860961284137934,Target
15_PHL,passenger,road,suv,phev_d,2057,0.08200024305867458,Target
15_PHL,passenger,road,suv,phev_g,2057,0.057038472803391395,Target
15_PHL,passenger,road,2w,bev,2058,0.9777771991061058,Target
15_PHL,passenger,road,bus,bev,2058,0.9520682090670164,Target
15_PHL,passenger,road,car,bev,2058,0.8749092280909133,Target
15_PHL,passenger,road,car,phev_d,2058,0.0026290961208184603,Target
15_PHL,passenger,road,car,phev_g,2058,0.12246167578826829,Target
15_PHL,passenger,road,lt,bev,2058,0.8617569200135189,Target
15_PHL,passenger,road,lt,phev_d,2058,0.09573053011827025,Target
15_PHL,passenger,road,lt,phev_g,2058,0.042512549868210826,Target
15_PHL,passenger,road,suv,bev,2058,0.8615168155021455,Target
15_PHL,passenger,road,suv,phev_d,2058,0.08167260980480275,Target
15_PHL,passenger,road,suv,phev_g,2058,0.056810574693051855,Target
15_PHL,passenger,road,2w,bev,2059,0.9870163194865009,Target
15_PHL,passenger,road,bus,bev,2059,0.9671399548868902,Target
15_PHL,passenger,road,car,bev,2059,0.8758413737065395,Target
15_PHL,passenger,road,car,phev_d,2059,0.0026095047442150614,Target
15_PHL,passenger,road,car,phev_g,2059,0.1215491215492455,Target
15_PHL,passenger,road,lt,bev,2059,0.8623102774188232,Target
15_PHL,passenger,road,lt,phev_d,2059,0.09534734133399377,Target
15_PHL,passenger,road,lt,phev_g,2059,0.04234238124718295,Target
15_PHL,passenger,road,suv,bev,2059,0.8620705869411762,Target
15_PHL,passenger,road,suv,phev_d,2059,0.0813460144941519,Target
15_PHL,passenger,road,suv,phev_g,2059,0.05658339856467203,Target
15_PHL,passenger,road,2w,bev,2060,0.9937521398552562,Target
15_PHL,passenger,road,bus,bev,2060,0.9791931236221456,Target
15_PHL,passenger,road,car,bev,2060,0.8766253897019521,Target
15_PHL,passenger,road,car,phev_d,2060,0.002593026682878151,Target
15_PHL,passenger,road,car,phev_g,2060,0.12078158361516962,Target
15_PHL,passenger,road,lt,bev,2060,0.8628544296979547,Target
