economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,value,drive
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.09385702811574886,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.3764065421024927,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.0994171919161873,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.009989070949438182,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1.845099119597392,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.6525706043331634,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,4.520317896811113,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.09704546480255555,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.436723368303141,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.2352397140923346,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.01042681157180028,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1.9297201114700926,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.7742243155982904,phev_d
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,4.661811068664774,phev_g
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.10008314289121677,phev_d
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.4941859590966038,phev_g
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.364635017259995,phev_d
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.01084383799445709,phev_d
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.0103308837294254,phev_g
15_PHL,2045,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.890112813195297,phev_d
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,4.7968436770541105,phev_g
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.10298212091528211,phev_d
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.549008661279782,phev_g
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.4880857714203826,phev_d
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.011241705808214479,phev_d
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.087262399935598,phev_g
15_PHL,2046,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3.0007119004030356,phev_d
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,4.925819281465672,phev_g
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.10575106278265396,phev_d
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.6013859202757081,phev_g
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.6060298323004214,phev_d
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.011621826172542454,phev_d
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.1607551679085475,phev_g
15_PHL,2047,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3.106367338577361,phev_d
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,5.049221859175978,phev_g
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.10840035886870543,phev_d
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.6514948232458209,phev_g
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.7188659679790486,phev_d
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.011985484271843826,phev_d
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.231059372679303,phev_g
15_PHL,2048,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3.207438801327079,phev_d
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,5.167439974197751,phev_g
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.1109383511476253,phev_d
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.699491372040124,phev_g
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.8269454662488487,phev_d
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.0123338122669303,phev_d
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.2984023133441656,phev_g
15_PHL,2049,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3.304253060745264,phev_d
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,5.280787095405609,phev_g
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,0.11337176939668432,phev_d
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1.7455119657641707,phev_g
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3.9305754730872495,phev_d
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,0.012667800054537416,phev_d
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,2.3629942568695963,phev_g
15_PHL,2050,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3.39711240301718,phev_d
