economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,drive,value
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,5.872549642290437
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,1.7774041895706068
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,0.7867838898062598
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,12.454248262802624
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,6.131215448237842
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,1.5659200688831425
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.0892368843024696
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,71.25262648850254
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,18.293423161025395
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,12.982908053837091
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,6.463178298462757
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.05838707721370084
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,2.7196340458419246
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,14.20535460628531
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,6.907681970938689
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,2.090700568446647
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,0.925467339007455
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,14.637628272813853
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,7.20609150372303
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,1.8404447534348753
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.2801932543032186
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,80.0770102413551
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,20.39198614399855
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,14.592696132452712
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,7.264566348943291
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.06562665870453997
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,3.0568492866060746
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,16.121250168453372
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,7.83933046545315
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,2.3726762073467054
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.0502863820288342
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,16.600443257569385
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,8.172383591581065
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,2.087236957289786
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,1.4518592138491544
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,82.46342390864234
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,20.7641048160143
