economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,value,drive
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2089.1486409732593,phev_g
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,44.85135902674081,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7044.635871816262,phev_g
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,15863.238704565045,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,51.125423618692714,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1174.2593963779273,phev_g
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2644.2185862786023,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,8.522017343470404,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3642.4717883883004,phev_g
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,5236.5282116117,phev_d
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,607.1470038083888,phev_g
15_PHL,2028,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,872.852996191611,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,12016.031124323234,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,257.9688756767651,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2002.0191990582543,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,42.98080094174553,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,6752.528491269675,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,15205.466012080793,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,49.00549664953049,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1125.472554458907,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2534.3594916304974,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,8.167953910595621,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3491.5055063602686,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,5019.494493639731,phev_d
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,581.7124671623617,phev_g
15_PHL,2029,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,836.2875328376382,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,11346.407098819152,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,243.5929011808463,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1891.3941773010013,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,40.60582269899871,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,6376.96185913835,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,14359.758264601041,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,46.27987626060763,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1062.878115770353,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2393.408200383872,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.713683845775145,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,3296.644136894738,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,4739.355863105261,phev_d
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,549.3039446617788,phev_g
15_PHL,2030,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,789.6960553382211,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1806.2227003728506,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,38.77729962714939,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1806.2227003728506,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,38.77729962714939,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1014.3981093351,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2284.2400434379565,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.3618472269436,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1014.3981093351,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2284.2400434379565,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.3618472269436,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,525.9205803259151,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,756.0794196740848,phev_d
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,525.9205803259151,phev_g
15_PHL,2031,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,756.0794196740848,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1751.3996807409374,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.60031925906247,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1751.3996807409374,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.60031925906247,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,983.7145609583578,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2215.1462732190225,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.1391658226198365,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,983.7145609583578,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2215.1462732190225,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.1391658226198365,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,510.3316707686728,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,733.6683292313272,phev_d
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,510.3316707686728,phev_g
15_PHL,2032,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,733.6683292313272,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1729.862065885543,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.1379341144569,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1729.862065885543,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.1379341144569,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.1343061238933,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2186.8178274292595,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.047866446847094,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.1343061238933,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2186.8178274292595,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.047866446847094,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.7679193761496,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,724.2320806238503,phev_d
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.7679193761496,phev_g
15_PHL,2033,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,724.2320806238503,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1723.988170924981,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.01182907501901,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1723.988170924981,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.01182907501901,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,968.679622253754,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2181.290325811745,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.030051934501193,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,968.679622253754,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2181.290325811745,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.030051934501193,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,502.12698152801886,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,721.873018471981,phev_d
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,502.12698152801886,phev_g
15_PHL,2034,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,721.873018471981,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1726.925118405262,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.07488159473795,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1726.925118405262,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.07488159473795,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,969.9069641888237,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2184.054076620502,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.038959190674143,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,969.9069641888237,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2184.054076620502,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.038959190674143,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,502.53721599005155,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,722.4627840099483,phev_d
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,502.53721599005155,phev_g
15_PHL,2035,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,722.4627840099483,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1728.883083392116,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.116916607883915,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1728.883083392116,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.116916607883915,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.1343061238933,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2186.8178274292595,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.047866446847094,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.1343061238933,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2186.8178274292595,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.047866446847094,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.35768491411693,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,723.642315085883,phev_d
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.35768491411693,phev_g
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,723.642315085883,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1730.84104837897,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.15895162102988,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1730.84104837897,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.15895162102988,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.7479770914282,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2188.199702833638,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.0523200749335695,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,971.7479770914282,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2188.199702833638,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.0523200749335695,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.7679193761496,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,724.2320806238503,phev_d
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,503.7679193761496,phev_g
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,724.2320806238503,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1731.8200308723972,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.17996912760286,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1731.8200308723972,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.17996912760286,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,972.6684835427305,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2190.272515940206,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.059000517063282,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,972.6684835427305,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2190.272515940206,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.059000517063282,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.58838830021506,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,725.4116116997849,phev_d
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.58838830021506,phev_g
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,725.4116116997849,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1732.799013365824,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.20098663417584,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1732.799013365824,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.20098663417584,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,973.2821545102653,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2191.654391344585,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.063454145149757,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,973.2821545102653,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2191.654391344585,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.063454145149757,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.58838830021506,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,725.4116116997849,phev_d
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.58838830021506,phev_g
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,725.4116116997849,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1734.756978352678,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.2430216473218,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,1734.756978352678,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,37.2430216473218,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,973.8958254778001,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2193.0362667489635,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.067907773236232,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,973.8958254778001,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,2193.0362667489635,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,7.067907773236232,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.99862276224775,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,726.0013772377522,phev_d
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,504.99862276224775,phev_g
15_PHL,2040,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,726.0013772377522,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2266.3444722835497,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.65552771645032,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2266.3444722835497,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.65552771645032,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1545.2234962527416,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3479.5622682255134,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.214235521744698,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1545.2234962527416,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3479.5622682255134,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.214235521744698,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,830.7247856162077,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1194.2752143837922,phev_d
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,830.7247856162077,phev_g
15_PHL,2041,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1194.2752143837922,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2265.3654897901224,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.63451020987734,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2265.3654897901224,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.63451020987734,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1544.3029898014393,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3477.4894551189454,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.207555079614984,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1544.3029898014393,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3477.4894551189454,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.207555079614984,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,830.314551154175,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1193.685448845825,phev_d
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,830.314551154175,phev_g
15_PHL,2042,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1193.685448845825,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2264.3865072966955,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.61349270330436,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2264.3865072966955,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.61349270330436,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1543.3824833501371,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3475.4166420123775,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.20087463748527,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1543.3824833501371,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3475.4166420123775,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.20087463748527,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,829.9043166921423,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1193.0956833078576,phev_d
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,829.9043166921423,phev_g
15_PHL,2043,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,1193.0956833078576,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2262.4285423098413,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.5714576901584,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,2262.4285423098413,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,48.5714576901584,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,1543.0756478663695,phev_g
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,3474.725704310188,phev_d
15_PHL,2044,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,11.198647823442034,phev_d
