drive,vehicle_type,measure,period,scenario,unit,economy,seriesName,value
,lt,,2036,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,276.04422
,lt,,2037,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,276.832092
,lt,,2038,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,277.641846
,lt,,2039,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,278.34668
,lt,,2040,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,279.333893
,lt,,2041,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,280.296051
,lt,,2042,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,281.272095
,lt,,2043,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,282.339417
,lt,,2044,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,283.430023
,lt,,2045,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,284.563568
,lt,,2046,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,285.471649
,lt,,2047,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,286.595245
,lt,,2048,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,287.651062
,lt,,2049,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,288.384796
,lt,,2050,ref2023,hp,20_usa,new vehicle attributes : horsepower : conventional light trucks : average,289.426392
