,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency
29,2010,01_AUS,energy,bus,pj,road,passenger,phev,yearly
30,2010,01_AUS,energy,ht,pj,road,freight,bev,yearly
31,2010,01_AUS,energy,ht,pj,road,freight,fcev,yearly
32,2010,01_AUS,energy,ht,pj,road,freight,ice,yearly
33,2010,01_AUS,energy,ht,pj,road,freight,phev,yearly
34,2010,01_AUS,energy,ldv,pj,road,passenger,bev,yearly
35,2010,01_AUS,energy,ldv,pj,road,passenger,fcev,yearly
36,2010,01_AUS,energy,ldv,pj,road,passenger,ice,yearly
37,2010,01_AUS,energy,ldv,pj,road,passenger,phev,yearly
38,2010,01_AUS,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
39,2010,01_AUS,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
40,2010,01_AUS,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
41,2010,01_AUS,stocks,all,stocks,air,freight,all,yearly
42,2010,01_AUS,stocks,all,stocks,air,passenger,all,yearly
43,2010,01_AUS,stocks,all,stocks,rail,freight,all,yearly
44,2010,01_AUS,stocks,all,stocks,rail,passenger,all,yearly
45,2010,01_AUS,stocks,all,stocks,ship,freight,all,yearly
46,2010,01_AUS,stocks,all,stocks,ship,passenger,all,yearly
47,2010,01_AUS,stocks,bus,stocks,road,passenger,fcev,yearly
48,2010,01_AUS,stocks,ht,stocks,road,freight,bev,yearly
49,2010,01_AUS,stocks,ht,stocks,road,freight,fcev,yearly
50,2010,01_AUS,stocks,ht,stocks,road,freight,ice,yearly
51,2010,01_AUS,stocks,ht,stocks,road,freight,phev,yearly
52,2010,01_AUS,stocks,ldv,stocks,road,passenger,fcev,yearly
53,2010,01_AUS,turnover_rate,bus,%,road,passenger,fcev,yearly
54,2010,01_AUS,turnover_rate,ht,%,road,freight,fcev,yearly
55,2010,01_AUS,turnover_rate,ht,%,road,freight,phev,yearly
56,2010,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
57,2010,02_BD,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
58,2010,02_BD,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
59,2010,02_BD,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
60,2010,02_BD,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
61,2010,02_BD,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
62,2010,02_BD,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
63,2010,02_BD,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
64,2010,02_BD,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
65,2010,02_BD,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
66,2010,02_BD,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
67,2010,02_BD,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
68,2010,02_BD,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
69,2010,02_BD,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,yearly
70,2010,02_BD,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev,yearly
71,2010,02_BD,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
72,2010,02_BD,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
73,2010,02_BD,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
74,2010,02_BD,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
75,2010,02_BD,efficiency,bus,km_per_pj,road,passenger,fcev,yearly
76,2010,02_BD,efficiency,ht,km_per_pj,road,freight,fcev,yearly
77,2010,02_BD,efficiency,ht,km_per_pj,road,freight,phev,yearly
78,2010,02_BD,energy,2w,pj,road,passenger,bev,yearly
79,2010,02_BD,energy,2w,pj,road,passenger,ice,yearly
80,2010,02_BD,energy,all,pj,air,freight,all,yearly
81,2010,02_BD,energy,all,pj,air,passenger,all,yearly
82,2010,02_BD,energy,all,pj,rail,freight,all,yearly
83,2010,02_BD,energy,all,pj,rail,passenger,all,yearly
84,2010,02_BD,energy,all,pj,ship,freight,all,yearly
85,2010,02_BD,energy,all,pj,ship,passenger,all,yearly
86,2010,02_BD,energy,bus,pj,road,passenger,bev,yearly
87,2010,02_BD,energy,bus,pj,road,passenger,fcev,yearly
88,2010,02_BD,energy,bus,pj,road,passenger,ice,yearly
89,2010,02_BD,energy,bus,pj,road,passenger,phev,yearly
90,2010,02_BD,energy,ht,pj,road,freight,bev,yearly
91,2010,02_BD,energy,ht,pj,road,freight,fcev,yearly
92,2010,02_BD,energy,ht,pj,road,freight,ice,yearly
93,2010,02_BD,energy,ht,pj,road,freight,phev,yearly
94,2010,02_BD,energy,ldv,pj,road,passenger,bev,yearly
95,2010,02_BD,energy,ldv,pj,road,passenger,fcev,yearly
96,2010,02_BD,energy,ldv,pj,road,passenger,ice,yearly
97,2010,02_BD,energy,ldv,pj,road,passenger,phev,yearly
98,2010,02_BD,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
99,2010,02_BD,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
100,2010,02_BD,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
101,2010,02_BD,stocks,all,stocks,air,freight,all,yearly
102,2010,02_BD,stocks,all,stocks,air,passenger,all,yearly
103,2010,02_BD,stocks,all,stocks,rail,freight,all,yearly
104,2010,02_BD,stocks,all,stocks,rail,passenger,all,yearly
105,2010,02_BD,stocks,all,stocks,ship,freight,all,yearly
106,2010,02_BD,stocks,all,stocks,ship,passenger,all,yearly
107,2010,02_BD,stocks,bus,stocks,road,passenger,fcev,yearly
108,2010,02_BD,stocks,ht,stocks,road,freight,bev,yearly
109,2010,02_BD,stocks,ht,stocks,road,freight,fcev,yearly
110,2010,02_BD,stocks,ht,stocks,road,freight,ice,yearly
111,2010,02_BD,stocks,ht,stocks,road,freight,phev,yearly
112,2010,02_BD,stocks,ldv,stocks,road,passenger,fcev,yearly
113,2010,02_BD,turnover_rate,bus,%,road,passenger,fcev,yearly
114,2010,02_BD,turnover_rate,ht,%,road,freight,fcev,yearly
115,2010,02_BD,turnover_rate,ht,%,road,freight,phev,yearly
116,2010,03_CDA,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
117,2010,03_CDA,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
118,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,yearly
119,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
120,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
121,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
122,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
123,2010,03_CDA,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
124,2010,03_CDA,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
125,2010,03_CDA,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
126,2010,03_CDA,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
127,2010,03_CDA,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
128,2010,03_CDA,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
129,2010,03_CDA,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
130,2010,03_CDA,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,yearly
131,2010,03_CDA,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev,yearly
132,2010,03_CDA,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
133,2010,03_CDA,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
134,2010,03_CDA,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
135,2010,03_CDA,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
136,2010,03_CDA,efficiency,bus,km_per_pj,road,passenger,fcev,yearly
137,2010,03_CDA,efficiency,ht,km_per_pj,road,freight,fcev,yearly
138,2010,03_CDA,efficiency,ht,km_per_pj,road,freight,phev,yearly
139,2010,03_CDA,energy,2w,pj,road,passenger,bev,yearly
140,2010,03_CDA,energy,2w,pj,road,passenger,ice,yearly
141,2010,03_CDA,energy,all,pj,air,freight,all,yearly
142,2010,03_CDA,energy,all,pj,air,passenger,all,yearly
143,2010,03_CDA,energy,all,pj,rail,freight,all,yearly
144,2010,03_CDA,energy,all,pj,rail,passenger,all,yearly
145,2010,03_CDA,energy,all,pj,ship,freight,all,yearly
146,2010,03_CDA,energy,all,pj,ship,passenger,all,yearly
147,2010,03_CDA,energy,bus,pj,road,passenger,bev,yearly
148,2010,03_CDA,energy,bus,pj,road,passenger,fcev,yearly
149,2010,03_CDA,energy,bus,pj,road,passenger,ice,yearly
150,2010,03_CDA,energy,bus,pj,road,passenger,phev,yearly
151,2010,03_CDA,energy,ht,pj,road,freight,bev,yearly
152,2010,03_CDA,energy,ht,pj,road,freight,fcev,yearly
153,2010,03_CDA,energy,ht,pj,road,freight,ice,yearly
154,2010,03_CDA,energy,ht,pj,road,freight,phev,yearly
155,2010,03_CDA,energy,ldv,pj,road,passenger,bev,yearly
156,2010,03_CDA,energy,ldv,pj,road,passenger,fcev,yearly
157,2010,03_CDA,energy,ldv,pj,road,passenger,ice,yearly
158,2010,03_CDA,energy,ldv,pj,road,passenger,phev,yearly
159,2010,03_CDA,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
160,2010,03_CDA,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
161,2010,03_CDA,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
162,2010,03_CDA,stocks,2w,stocks,road,passenger,bev,yearly
163,2010,03_CDA,stocks,2w,stocks,road,passenger,ice,yearly
164,2010,03_CDA,stocks,all,stocks,air,freight,all,yearly
165,2010,03_CDA,stocks,all,stocks,air,passenger,all,yearly
166,2010,03_CDA,stocks,all,stocks,rail,freight,all,yearly
167,2010,03_CDA,stocks,all,stocks,rail,passenger,all,yearly
168,2010,03_CDA,stocks,all,stocks,ship,freight,all,yearly
169,2010,03_CDA,stocks,all,stocks,ship,passenger,all,yearly
170,2010,03_CDA,stocks,bus,stocks,road,passenger,bev,yearly
171,2010,03_CDA,stocks,bus,stocks,road,passenger,fcev,yearly
172,2010,03_CDA,stocks,bus,stocks,road,passenger,ice,yearly
173,2010,03_CDA,stocks,bus,stocks,road,passenger,phev,yearly
174,2010,03_CDA,stocks,ht,stocks,road,freight,bev,yearly
175,2010,03_CDA,stocks,ht,stocks,road,freight,fcev,yearly
176,2010,03_CDA,stocks,ht,stocks,road,freight,ice,yearly
177,2010,03_CDA,stocks,ht,stocks,road,freight,phev,yearly
178,2010,03_CDA,stocks,ldv,stocks,road,passenger,bev,yearly
179,2010,03_CDA,stocks,ldv,stocks,road,passenger,fcev,yearly
180,2010,03_CDA,stocks,ldv,stocks,road,passenger,ice,yearly
181,2010,03_CDA,stocks,ldv,stocks,road,passenger,phev,yearly
182,2010,03_CDA,turnover_rate,bus,%,road,passenger,fcev,yearly
183,2010,03_CDA,turnover_rate,ht,%,road,freight,fcev,yearly
184,2010,03_CDA,turnover_rate,ht,%,road,freight,phev,yearly
185,2010,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
186,2010,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
187,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,yearly
188,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
189,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
190,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
191,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
192,2010,04_CHL,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
193,2010,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
194,2010,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
195,2010,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
196,2010,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
197,2010,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
198,2010,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
199,2010,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,yearly
200,2010,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev,yearly
201,2010,04_CHL,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
202,2010,04_CHL,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
203,2010,04_CHL,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
204,2010,04_CHL,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
205,2010,04_CHL,efficiency,bus,km_per_pj,road,passenger,fcev,yearly
206,2010,04_CHL,efficiency,ht,km_per_pj,road,freight,fcev,yearly
207,2010,04_CHL,efficiency,ht,km_per_pj,road,freight,phev,yearly
208,2010,04_CHL,energy,2w,pj,road,passenger,bev,yearly
209,2010,04_CHL,energy,2w,pj,road,passenger,ice,yearly
210,2010,04_CHL,energy,all,pj,air,freight,all,yearly
211,2010,04_CHL,energy,all,pj,air,passenger,all,yearly
212,2010,04_CHL,energy,all,pj,rail,freight,all,yearly
213,2010,04_CHL,energy,all,pj,rail,passenger,all,yearly
214,2010,04_CHL,energy,all,pj,ship,freight,all,yearly
215,2010,04_CHL,energy,all,pj,ship,passenger,all,yearly
216,2010,04_CHL,energy,bus,pj,road,passenger,bev,yearly
217,2010,04_CHL,energy,bus,pj,road,passenger,fcev,yearly
218,2010,04_CHL,energy,bus,pj,road,passenger,ice,yearly
219,2010,04_CHL,energy,bus,pj,road,passenger,phev,yearly
220,2010,04_CHL,energy,ht,pj,road,freight,bev,yearly
221,2010,04_CHL,energy,ht,pj,road,freight,fcev,yearly
222,2010,04_CHL,energy,ht,pj,road,freight,ice,yearly
223,2010,04_CHL,energy,ht,pj,road,freight,phev,yearly
224,2010,04_CHL,energy,ldv,pj,road,passenger,bev,yearly
225,2010,04_CHL,energy,ldv,pj,road,passenger,fcev,yearly
226,2010,04_CHL,energy,ldv,pj,road,passenger,ice,yearly
227,2010,04_CHL,energy,ldv,pj,road,passenger,phev,yearly
228,2010,04_CHL,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
229,2010,04_CHL,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
230,2010,04_CHL,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
231,2010,04_CHL,stocks,2w,stocks,road,passenger,bev,yearly
232,2010,04_CHL,stocks,2w,stocks,road,passenger,ice,yearly
233,2010,04_CHL,stocks,all,stocks,air,freight,all,yearly
234,2010,04_CHL,stocks,all,stocks,air,passenger,all,yearly
235,2010,04_CHL,stocks,all,stocks,rail,freight,all,yearly
236,2010,04_CHL,stocks,all,stocks,rail,passenger,all,yearly
237,2010,04_CHL,stocks,all,stocks,ship,freight,all,yearly
238,2010,04_CHL,stocks,all,stocks,ship,passenger,all,yearly
239,2010,04_CHL,stocks,bus,stocks,road,passenger,bev,yearly
240,2010,04_CHL,stocks,bus,stocks,road,passenger,fcev,yearly
241,2010,04_CHL,stocks,bus,stocks,road,passenger,ice,yearly
242,2010,04_CHL,stocks,bus,stocks,road,passenger,phev,yearly
243,2010,04_CHL,stocks,ht,stocks,road,freight,bev,yearly
244,2010,04_CHL,stocks,ht,stocks,road,freight,fcev,yearly
245,2010,04_CHL,stocks,ht,stocks,road,freight,ice,yearly
246,2010,04_CHL,stocks,ht,stocks,road,freight,phev,yearly
247,2010,04_CHL,stocks,ldv,stocks,road,passenger,bev,yearly
248,2010,04_CHL,stocks,ldv,stocks,road,passenger,fcev,yearly
249,2010,04_CHL,stocks,ldv,stocks,road,passenger,ice,yearly
250,2010,04_CHL,stocks,ldv,stocks,road,passenger,phev,yearly
251,2010,04_CHL,turnover_rate,bus,%,road,passenger,fcev,yearly
252,2010,04_CHL,turnover_rate,ht,%,road,freight,fcev,yearly
253,2010,04_CHL,turnover_rate,ht,%,road,freight,phev,yearly
254,2010,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
255,2010,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
256,2010,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
257,2010,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
258,2010,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
259,2010,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
260,2010,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
261,2010,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
262,2010,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,yearly
263,2010,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev,yearly
264,2010,05_PRC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
265,2010,05_PRC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
266,2010,05_PRC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
267,2010,05_PRC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
268,2010,05_PRC,efficiency,bus,km_per_pj,road,passenger,fcev,yearly
269,2010,05_PRC,efficiency,ht,km_per_pj,road,freight,fcev,yearly
270,2010,05_PRC,efficiency,ht,km_per_pj,road,freight,phev,yearly
271,2010,05_PRC,energy,2w,pj,road,passenger,bev,yearly
272,2010,05_PRC,energy,2w,pj,road,passenger,ice,yearly
273,2010,05_PRC,energy,all,pj,air,freight,all,yearly
274,2010,05_PRC,energy,all,pj,air,passenger,all,yearly
275,2010,05_PRC,energy,all,pj,rail,freight,all,yearly
276,2010,05_PRC,energy,all,pj,rail,passenger,all,yearly
277,2010,05_PRC,energy,all,pj,ship,freight,all,yearly
278,2010,05_PRC,energy,all,pj,ship,passenger,all,yearly
279,2010,05_PRC,energy,bus,pj,road,passenger,bev,yearly
280,2010,05_PRC,energy,bus,pj,road,passenger,fcev,yearly
281,2010,05_PRC,energy,bus,pj,road,passenger,ice,yearly
282,2010,05_PRC,energy,bus,pj,road,passenger,phev,yearly
283,2010,05_PRC,energy,ht,pj,road,freight,bev,yearly
284,2010,05_PRC,energy,ht,pj,road,freight,fcev,yearly
285,2010,05_PRC,energy,ht,pj,road,freight,ice,yearly
286,2010,05_PRC,energy,ht,pj,road,freight,phev,yearly
287,2010,05_PRC,energy,ldv,pj,road,passenger,bev,yearly
288,2010,05_PRC,energy,ldv,pj,road,passenger,fcev,yearly
289,2010,05_PRC,energy,ldv,pj,road,passenger,ice,yearly
290,2010,05_PRC,energy,ldv,pj,road,passenger,phev,yearly
291,2010,05_PRC,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
292,2010,05_PRC,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
293,2010,05_PRC,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
294,2010,05_PRC,stocks,2w,stocks,road,passenger,bev,yearly
295,2010,05_PRC,stocks,2w,stocks,road,passenger,ice,yearly
296,2010,05_PRC,stocks,all,stocks,air,freight,all,yearly
297,2010,05_PRC,stocks,all,stocks,air,passenger,all,yearly
298,2010,05_PRC,stocks,all,stocks,rail,freight,all,yearly
299,2010,05_PRC,stocks,all,stocks,rail,passenger,all,yearly
300,2010,05_PRC,stocks,all,stocks,ship,freight,all,yearly
301,2010,05_PRC,stocks,all,stocks,ship,passenger,all,yearly
302,2010,05_PRC,stocks,bus,stocks,road,passenger,fcev,yearly
303,2010,05_PRC,stocks,ht,stocks,road,freight,bev,yearly
304,2010,05_PRC,stocks,ht,stocks,road,freight,fcev,yearly
305,2010,05_PRC,stocks,ht,stocks,road,freight,ice,yearly
306,2010,05_PRC,stocks,ht,stocks,road,freight,phev,yearly
307,2010,05_PRC,stocks,ldv,stocks,road,passenger,fcev,yearly
308,2010,05_PRC,turnover_rate,bus,%,road,passenger,fcev,yearly
309,2010,05_PRC,turnover_rate,ht,%,road,freight,fcev,yearly
310,2010,05_PRC,turnover_rate,ht,%,road,freight,phev,yearly
311,2010,06_HKC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
312,2010,06_HKC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
313,2010,06_HKC,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
314,2010,06_HKC,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
315,2010,06_HKC,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
316,2010,06_HKC,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
317,2010,06_HKC,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
318,2010,06_HKC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
319,2010,06_HKC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
320,2010,06_HKC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
321,2010,06_HKC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
322,2010,06_HKC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
323,2010,06_HKC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
324,2010,06_HKC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice,yearly
325,2010,06_HKC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev,yearly
326,2010,06_HKC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
327,2010,06_HKC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
328,2010,06_HKC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,ice,yearly
329,2010,06_HKC,activity,ldv,passenger_km_or_freight_tonne_km,road,passenger,phev,yearly
330,2010,06_HKC,efficiency,bus,km_per_pj,road,passenger,fcev,yearly
331,2010,06_HKC,efficiency,ht,km_per_pj,road,freight,fcev,yearly
332,2010,06_HKC,efficiency,ht,km_per_pj,road,freight,phev,yearly
333,2010,06_HKC,energy,2w,pj,road,passenger,bev,yearly
334,2010,06_HKC,energy,2w,pj,road,passenger,ice,yearly
335,2010,06_HKC,energy,all,pj,air,freight,all,yearly
336,2010,06_HKC,energy,all,pj,air,passenger,all,yearly
337,2010,06_HKC,energy,all,pj,rail,freight,all,yearly
338,2010,06_HKC,energy,all,pj,rail,passenger,all,yearly
339,2010,06_HKC,energy,all,pj,ship,freight,all,yearly
340,2010,06_HKC,energy,all,pj,ship,passenger,all,yearly
341,2010,06_HKC,energy,bus,pj,road,passenger,bev,yearly
342,2010,06_HKC,energy,bus,pj,road,passenger,fcev,yearly
343,2010,06_HKC,energy,bus,pj,road,passenger,ice,yearly
344,2010,06_HKC,energy,bus,pj,road,passenger,phev,yearly
345,2010,06_HKC,energy,ht,pj,road,freight,bev,yearly
346,2010,06_HKC,energy,ht,pj,road,freight,fcev,yearly
347,2010,06_HKC,energy,ht,pj,road,freight,ice,yearly
348,2010,06_HKC,energy,ht,pj,road,freight,phev,yearly
349,2010,06_HKC,energy,ldv,pj,road,passenger,bev,yearly
350,2010,06_HKC,energy,ldv,pj,road,passenger,fcev,yearly
351,2010,06_HKC,energy,ldv,pj,road,passenger,ice,yearly
352,2010,06_HKC,energy,ldv,pj,road,passenger,phev,yearly
353,2010,06_HKC,new_vehicle_efficiency,bus,km_per_pj,road,passenger,fcev,yearly
354,2010,06_HKC,new_vehicle_efficiency,ht,km_per_pj,road,freight,fcev,yearly
355,2010,06_HKC,new_vehicle_efficiency,ht,km_per_pj,road,freight,phev,yearly
356,2010,06_HKC,stocks,all,stocks,air,freight,all,yearly
357,2010,06_HKC,stocks,all,stocks,air,passenger,all,yearly
358,2010,06_HKC,stocks,all,stocks,rail,freight,all,yearly
359,2010,06_HKC,stocks,all,stocks,rail,passenger,all,yearly
360,2010,06_HKC,stocks,all,stocks,ship,freight,all,yearly
361,2010,06_HKC,stocks,all,stocks,ship,passenger,all,yearly
362,2010,06_HKC,stocks,bus,stocks,road,passenger,fcev,yearly
363,2010,06_HKC,stocks,ht,stocks,road,freight,bev,yearly
364,2010,06_HKC,stocks,ht,stocks,road,freight,fcev,yearly
