Economy,Scenario,Year,Vehicle Type,Drive,Drive_share,Transport Type,V_sum,Value
07_INA,Carbon Neutral,2036,bus,fcev,0.0,passenger,0.006976573999808199,0.0
07_INA,Carbon Neutral,2036,bus,g,5.955379986482653e-05,passenger,0.006976573999808199,4.154814917267298e-07
07_INA,Carbon Neutral,2036,bus,lpg,0.0,passenger,0.006976573999808199,0.0
07_INA,Carbon Neutral,2036,bus,phevd,0.2904213199922631,passenger,0.006976573999808199,0.002026145830048
07_INA,Carbon Neutral,2036,lt,bev,0.5242531683706455,passenger,0.04633227479521106,0.0242898418592088
07_INA,Carbon Neutral,2036,lt,cng,0.001052959988832289,passenger,0.04633227479521106,4.878603155093999e-05
07_INA,Carbon Neutral,2036,lt,d,0.0015918169487977214,passenger,0.04633227479521106,7.375250029537045e-05
07_INA,Carbon Neutral,2036,lt,fcev,0.0,passenger,0.04633227479521106,0.0
07_INA,Carbon Neutral,2036,lt,g,0.18723448318797672,passenger,0.04633227479521106,0.008674999526204664
07_INA,Carbon Neutral,2036,lt,lpg,0.0023151547116426713,passenger,0.04633227479521106,0.00010726638429325588
07_INA,Carbon Neutral,2036,lt,phevg,0.28355241679210513,passenger,0.04633227479521106,0.013137628493658035
07_INA,Carbon Neutral,2036,lv,bev,0.5334853782855181,passenger,0.15293849343933588,0.08159045002690134
07_INA,Carbon Neutral,2036,lv,cng,0.009492083898305477,passenger,0.15293849343933588,0.001451705011006618
07_INA,Carbon Neutral,2036,lv,d,0.004211673630243078,passenger,0.15293849343933588,0.000644127019867555
07_INA,Carbon Neutral,2036,lv,fcev,3.7648981163011925e-07,passenger,0.15293849343933588,5.75797845859698e-08
07_INA,Carbon Neutral,2036,lv,g,0.16626737483760579,passenger,0.15293849343933588,0.02542868181577677
07_INA,Carbon Neutral,2036,lv,lpg,0.0,passenger,0.15293849343933588,0.0
07_INA,Carbon Neutral,2036,lv,phevg,0.28654311285851586,passenger,0.15293849343933588,0.04382347198599901
07_INA,Carbon Neutral,2037,2w,bev,0.9047927985224165,passenger,0.7866326897996088,0.7117395928130039
07_INA,Carbon Neutral,2037,2w,g,0.09520720147758364,passenger,0.7866326897996088,0.07489309698660492
07_INA,Carbon Neutral,2037,bus,bev,0.6306593863050666,passenger,0.0072412877579505095,0.00456678609348746
07_INA,Carbon Neutral,2037,bus,cng,0.017648010168864352,passenger,0.0072412877579505095,0.00012779431998798354
07_INA,Carbon Neutral,2037,bus,d,0.10370424584749607,passenger,0.0072412877579505095,0.0007509522859029632
07_INA,Carbon Neutral,2037,bus,fcev,0.0,passenger,0.0072412877579505095,0.0
07_INA,Carbon Neutral,2037,bus,g,4.82801802652826e-05,passenger,0.0072412877579505095,3.4961067830663465e-07
07_INA,Carbon Neutral,2037,bus,lpg,0.0,passenger,0.0072412877579505095,0.0
07_INA,Carbon Neutral,2037,bus,phevd,0.24794007749830763,passenger,0.0072412877579505095,0.0017954054478937955
07_INA,Carbon Neutral,2037,lt,bev,0.5997868578952278,passenger,0.048118190520401886,0.028860658299835782
07_INA,Carbon Neutral,2037,lt,cng,0.0008702645477026163,passenger,0.048118190520401886,4.1875555309505866e-05
07_INA,Carbon Neutral,2037,lt,d,0.0011478510814706513,passenger,0.048118190520401886,5.523251702725414e-05
07_INA,Carbon Neutral,2037,lt,fcev,0.0,passenger,0.048118190520401886,0.0
07_INA,Carbon Neutral,2037,lt,g,0.15235166613227802,passenger,0.048118190520401886,0.0073308864970536135
07_INA,Carbon Neutral,2037,lt,lpg,0.0019260333381500641,passenger,0.048118190520401886,9.267723911375041e-05
07_INA,Carbon Neutral,2037,lt,phevg,0.24391732700517085,passenger,0.048118190520401886,0.01173686041206198
07_INA,Carbon Neutral,2037,lv,bev,0.6080202197315964,passenger,0.1580078319220384,0.09607195668455094
07_INA,Carbon Neutral,2037,lv,cng,0.007881065495604819,passenger,0.1580078319220384,0.0012452700721961025
07_INA,Carbon Neutral,2037,lv,d,0.003301191306829778,passenger,0.1580078319220384,0.0005216140811520538
07_INA,Carbon Neutral,2037,lv,fcev,3.1658987545900554e-07,passenger,0.1580078319220384,5.002367982974562e-08
07_INA,Carbon Neutral,2037,lv,g,0.13477959629294037,passenger,0.1580078319220384,0.021296231797575112
07_INA,Carbon Neutral,2037,lv,lpg,0.0,passenger,0.1580078319220384,0.0
07_INA,Carbon Neutral,2037,lv,phevg,0.2460176105831532,passenger,0.1580078319220384,0.038872709262884365
07_INA,Carbon Neutral,2038,2w,bev,0.9268851590012481,passenger,0.7841749757543649,0.7268401470868844
07_INA,Carbon Neutral,2038,2w,g,0.07311484099875198,passenger,0.7841749757543649,0.05733482866748058
07_INA,Carbon Neutral,2038,bus,bev,0.7032143865964261,passenger,0.007540358435914759,0.005302488532228984
07_INA,Carbon Neutral,2038,bus,cng,0.013631345160890394,passenger,0.007540358435914759,0.00010278522847678571
07_INA,Carbon Neutral,2038,bus,d,0.08013800571364287,passenger,0.007540358435914759,0.0006042692874202521
07_INA,Carbon Neutral,2038,bus,fcev,0.0,passenger,0.007540358435914759,0.0
07_INA,Carbon Neutral,2038,bus,g,3.7280938294137166e-05,passenger,0.007540358435914759,2.8111163756501477e-07
07_INA,Carbon Neutral,2038,bus,lpg,0.0,passenger,0.007540358435914759,0.0
07_INA,Carbon Neutral,2038,bus,phevd,0.20297898159074648,passenger,0.007540358435914759,0.0015305342761511717
07_INA,Carbon Neutral,2038,lt,bev,0.6776068657129841,passenger,0.04919357693319088,0.03333390547891003
07_INA,Carbon Neutral,2038,lt,cng,0.0006851994029763665,passenger,0.04919357693319088,3.370740954489435e-05
07_INA,Carbon Neutral,2038,lt,d,0.0007743230285336803,passenger,0.04919357693319088,3.8091719475312964e-05
07_INA,Carbon Neutral,2038,lt,fcev,0.0,passenger,0.04919357693319088,0.0
07_INA,Carbon Neutral,2038,lt,g,0.11810467461422332,passenger,0.04919357693319088,0.0058099913968042705
07_INA,Carbon Neutral,2038,lt,lpg,0.001526155321660395,passenger,0.04919357693319088,7.507703922809931e-05
07_INA,Carbon Neutral,2038,lt,phevg,0.20130278191962211,passenger,0.04919357693319088,0.009902803889228276
07_INA,Carbon Neutral,2038,lv,bev,0.6846310787191185,passenger,0.1590910888765289,0.10891870379213714
07_INA,Carbon Neutral,2038,lv,cng,0.006232233575169655,passenger,0.1590910888765289,0.0009914928256066031
07_INA,Carbon Neutral,2038,lv,d,0.0024605273916392533,passenger,0.1590910888765289,0.00039144798194641427
07_INA,Carbon Neutral,2038,lv,fcev,2.534542867678619e-07,passenger,0.1590910888765289,4.032231846232316e-08
07_INA,Carbon Neutral,2038,lv,g,0.10407599476839836,passenger,0.1590910888765289,0.01655756333361242
07_INA,Carbon Neutral,2038,lv,lpg,0.0,passenger,0.1590910888765289,0.0
07_INA,Carbon Neutral,2038,lv,phevg,0.20259991209138742,passenger,0.1590910888765289,0.03223184062090786
07_INA,Carbon Neutral,2039,2w,bev,0.9475881677933462,passenger,0.7813720389920423,0.7404188987934205
07_INA,Carbon Neutral,2039,2w,g,0.052411832206653686,passenger,0.7813720389920423,0.040953140198621785
07_INA,Carbon Neutral,2039,bus,bev,0.7756039528936622,passenger,0.008010812793705345,0.006213218068688987
07_INA,Carbon Neutral,2039,bus,cng,0.009802989008309792,passenger,0.008010812793705345,7.852990976432096e-05
07_INA,Carbon Neutral,2039,bus,d,0.05765912488002689,passenger,0.008010812793705345,0.0004618964552627736
07_INA,Carbon Neutral,2039,bus,fcev,0.0,passenger,0.008010812793705345,0.0
07_INA,Carbon Neutral,2039,bus,g,2.6802457506828888e-05,passenger,0.008010812793705345,2.1470946949844874e-07
07_INA,Carbon Neutral,2039,bus,lpg,0.0,passenger,0.008010812793705345,0.0
07_INA,Carbon Neutral,2039,bus,phevd,0.1569071307604942,passenger,0.008010812793705345,0.0012569536505197645
07_INA,Carbon Neutral,2039,lt,bev,0.75564249447853,passenger,0.05016988569434628,0.03791049757377854
07_INA,Carbon Neutral,2039,lt,cng,0.0005026561707194279,passenger,0.05016988569434628,2.521820262855151e-05
07_INA,Carbon Neutral,2039,lt,d,0.0004710907067784854,passenger,0.05016988569434628,2.3634566910745413e-05
07_INA,Carbon Neutral,2039,lt,fcev,0.0,passenger,0.05016988569434628,0.0
07_INA,Carbon Neutral,2039,lt,g,0.08525568408227639,passenger,0.05016988569434628,0.0042772679252011045
07_INA,Carbon Neutral,2039,lt,lpg,0.0011268405539819628,passenger,0.05016988569434628,5.6533461789028914e-05
07_INA,Carbon Neutral,2039,lt,phevg,0.15700123400771362,passenger,0.05016988569434628,0.007876733964038304
07_INA,Carbon Neutral,2039,lv,bev,0.7612670746049957,passenger,0.1604472625199057,0.12214321816690839
07_INA,Carbon Neutral,2039,lv,cng,0.004592121963044879,passenger,0.1604472625199057,0.0007367933981280865
07_INA,Carbon Neutral,2039,lv,d,0.0017013114194628942,passenger,0.1604472625199057,0.00027297075994667637
07_INA,Carbon Neutral,2039,lv,fcev,1.891045413642135e-07,passenger,0.1604472625199057,3.034130599197033e-08
07_INA,Carbon Neutral,2039,lv,g,0.07482104221704823,passenger,0.1604472625199057,0.012004831402611686
07_INA,Carbon Neutral,2039,lv,lpg,0.0,passenger,0.1604472625199057,0.0
07_INA,Carbon Neutral,2039,lv,phevg,0.15761826069090706,passenger,0.1604472625199057,0.0252894184510049
07_INA,Carbon Neutral,2040,2w,bev,1.0,passenger,0.7781750807109491,0.7781750807109491
07_INA,Carbon Neutral,2040,2w,g,0.0,passenger,0.7781750807109491,0.0
07_INA,Carbon Neutral,2040,bus,bev,1.0,passenger,0.008678564482542376,0.008678564482542376
07_INA,Carbon Neutral,2040,bus,cng,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,bus,d,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,bus,fcev,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,bus,g,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,bus,lpg,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,bus,phevd,0.0,passenger,0.008678564482542376,0.0
07_INA,Carbon Neutral,2040,lt,bev,1.0,passenger,0.051036696702108766,0.051036696702108766
07_INA,Carbon Neutral,2040,lt,cng,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lt,d,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lt,fcev,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lt,g,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lt,lpg,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lt,phevg,0.0,passenger,0.051036696702108766,0.0
07_INA,Carbon Neutral,2040,lv,bev,1.0,passenger,0.1621096581043992,0.1621096581043992
07_INA,Carbon Neutral,2040,lv,cng,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2040,lv,d,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2040,lv,fcev,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2040,lv,g,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2040,lv,lpg,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2040,lv,phevg,0.0,passenger,0.1621096581043992,0.0
07_INA,Carbon Neutral,2041,2w,bev,1.0,passenger,0.7745104040918589,0.7745104040918589
07_INA,Carbon Neutral,2041,2w,g,0.0,passenger,0.7745104040918589,0.0
07_INA,Carbon Neutral,2041,bus,bev,1.0,passenger,0.009574050270419557,0.009574050270419557
07_INA,Carbon Neutral,2041,bus,cng,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,bus,d,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,bus,fcev,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,bus,g,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,bus,lpg,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,bus,phevd,0.0,passenger,0.009574050270419557,0.0
07_INA,Carbon Neutral,2041,lt,bev,1.0,passenger,0.051787097295895444,0.051787097295895444
07_INA,Carbon Neutral,2041,lt,cng,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lt,d,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lt,fcev,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lt,g,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lt,lpg,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lt,phevg,0.0,passenger,0.051787097295895444,0.0
07_INA,Carbon Neutral,2041,lv,bev,1.0,passenger,0.16412844834182552,0.16412844834182552
07_INA,Carbon Neutral,2041,lv,cng,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2041,lv,d,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2041,lv,fcev,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2041,lv,g,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2041,lv,lpg,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2041,lv,phevg,0.0,passenger,0.16412844834182552,0.0
07_INA,Carbon Neutral,2042,2w,bev,1.0,passenger,0.7702966238644398,0.7702966238644398
07_INA,Carbon Neutral,2042,2w,g,0.0,passenger,0.7702966238644398,0.0
07_INA,Carbon Neutral,2042,bus,bev,1.0,passenger,0.010734729088373265,0.010734729088373265
07_INA,Carbon Neutral,2042,bus,cng,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,bus,d,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,bus,fcev,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,bus,g,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,bus,lpg,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,bus,phevd,0.0,passenger,0.010734729088373265,0.0
07_INA,Carbon Neutral,2042,lt,bev,1.0,passenger,0.05241043449632609,0.05241043449632609
07_INA,Carbon Neutral,2042,lt,cng,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lt,d,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lt,fcev,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lt,g,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lt,lpg,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lt,phevg,0.0,passenger,0.05241043449632609,0.0
07_INA,Carbon Neutral,2042,lv,bev,1.0,passenger,0.1665582125508603,0.1665582125508603
07_INA,Carbon Neutral,2042,lv,cng,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2042,lv,d,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2042,lv,fcev,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2042,lv,g,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2042,lv,lpg,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2042,lv,phevg,0.0,passenger,0.1665582125508603,0.0
07_INA,Carbon Neutral,2043,2w,bev,1.0,passenger,0.7654594181303446,0.7654594181303446
07_INA,Carbon Neutral,2043,2w,g,0.0,passenger,0.7654594181303446,0.0
07_INA,Carbon Neutral,2043,bus,bev,1.0,passenger,0.01220550228490435,0.01220550228490435
07_INA,Carbon Neutral,2043,bus,cng,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,bus,d,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,bus,fcev,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,bus,g,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,bus,lpg,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,bus,phevd,0.0,passenger,0.01220550228490435,0.0
07_INA,Carbon Neutral,2043,lt,bev,1.0,passenger,0.052887863756459375,0.052887863756459375
07_INA,Carbon Neutral,2043,lt,cng,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lt,d,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lt,fcev,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lt,g,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lt,lpg,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lt,phevg,0.0,passenger,0.052887863756459375,0.0
07_INA,Carbon Neutral,2043,lv,bev,1.0,passenger,0.1694472158282914,0.1694472158282914
07_INA,Carbon Neutral,2043,lv,cng,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2043,lv,d,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2043,lv,fcev,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2043,lv,g,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2043,lv,lpg,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2043,lv,phevg,0.0,passenger,0.1694472158282914,0.0
07_INA,Carbon Neutral,2044,2w,bev,1.0,passenger,0.7599143613443509,0.7599143613443509
07_INA,Carbon Neutral,2044,2w,g,0.0,passenger,0.7599143613443509,0.0
07_INA,Carbon Neutral,2044,bus,bev,1.0,passenger,0.014036384681728149,0.014036384681728149
07_INA,Carbon Neutral,2044,bus,cng,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,bus,d,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,bus,fcev,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,bus,g,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,bus,lpg,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,bus,phevd,0.0,passenger,0.014036384681728149,0.0
07_INA,Carbon Neutral,2044,lt,bev,1.0,passenger,0.05319853956464782,0.05319853956464782
07_INA,Carbon Neutral,2044,lt,cng,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lt,d,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lt,fcev,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lt,g,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lt,lpg,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lt,phevg,0.0,passenger,0.05319853956464782,0.0
07_INA,Carbon Neutral,2044,lv,bev,1.0,passenger,0.17285071440927288,0.17285071440927288
07_INA,Carbon Neutral,2044,lv,cng,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2044,lv,d,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2044,lv,fcev,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2044,lv,g,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2044,lv,lpg,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2044,lv,phevg,0.0,passenger,0.17285071440927288,0.0
07_INA,Carbon Neutral,2045,2w,bev,1.0,passenger,0.7535745700087579,0.7535745700087579
07_INA,Carbon Neutral,2045,2w,g,0.0,passenger,0.7535745700087579,0.0
07_INA,Carbon Neutral,2045,bus,bev,1.0,passenger,0.016286424346023166,0.016286424346023166
07_INA,Carbon Neutral,2045,bus,cng,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,bus,d,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,bus,fcev,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,bus,g,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,bus,lpg,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,bus,phevd,0.0,passenger,0.016286424346023166,0.0
07_INA,Carbon Neutral,2045,lt,bev,1.0,passenger,0.05331525174463957,0.05331525174463957
07_INA,Carbon Neutral,2045,lt,cng,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lt,d,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lt,fcev,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lt,g,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lt,lpg,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lt,phevg,0.0,passenger,0.05331525174463957,0.0
07_INA,Carbon Neutral,2045,lv,bev,1.0,passenger,0.17682375390057894,0.17682375390057894
07_INA,Carbon Neutral,2045,lv,cng,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2045,lv,d,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2045,lv,fcev,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2045,lv,g,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2045,lv,lpg,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2045,lv,phevg,0.0,passenger,0.17682375390057894,0.0
07_INA,Carbon Neutral,2046,2w,bev,1.0,passenger,0.7463408070073011,0.7463408070073011
07_INA,Carbon Neutral,2046,2w,g,0.0,passenger,0.7463408070073011,0.0
07_INA,Carbon Neutral,2046,bus,bev,1.0,passenger,0.01902320438419168,0.01902320438419168
07_INA,Carbon Neutral,2046,bus,cng,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,bus,d,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,bus,fcev,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,bus,g,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,bus,lpg,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,bus,phevd,0.0,passenger,0.01902320438419168,0.0
07_INA,Carbon Neutral,2046,lt,bev,1.0,passenger,0.05320658089253175,0.05320658089253175
07_INA,Carbon Neutral,2046,lt,cng,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lt,d,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lt,fcev,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lt,g,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lt,lpg,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lt,phevg,0.0,passenger,0.05320658089253175,0.0
07_INA,Carbon Neutral,2046,lv,bev,1.0,passenger,0.1814294077159752,0.1814294077159752
07_INA,Carbon Neutral,2046,lv,cng,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2046,lv,d,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2046,lv,fcev,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2046,lv,g,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2046,lv,lpg,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2046,lv,phevg,0.0,passenger,0.1814294077159752,0.0
07_INA,Carbon Neutral,2047,2w,bev,1.0,passenger,0.743199002360607,0.743199002360607
07_INA,Carbon Neutral,2047,2w,g,0.0,passenger,0.743199002360607,0.0
07_INA,Carbon Neutral,2047,bus,bev,1.0,passenger,0.0201341455186218,0.0201341455186218
07_INA,Carbon Neutral,2047,bus,cng,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,bus,d,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,bus,fcev,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,bus,g,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,bus,lpg,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,bus,phevd,0.0,passenger,0.0201341455186218,0.0
07_INA,Carbon Neutral,2047,lt,bev,1.0,passenger,0.05326477793591774,0.05326477793591774
07_INA,Carbon Neutral,2047,lt,cng,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lt,d,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lt,fcev,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lt,g,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lt,lpg,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lt,phevg,0.0,passenger,0.05326477793591774,0.0
07_INA,Carbon Neutral,2047,lv,bev,1.0,passenger,0.1834020741848533,0.1834020741848533
07_INA,Carbon Neutral,2047,lv,cng,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2047,lv,d,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2047,lv,fcev,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2047,lv,g,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2047,lv,lpg,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2047,lv,phevg,0.0,passenger,0.1834020741848533,0.0
07_INA,Carbon Neutral,2048,2w,bev,1.0,passenger,0.7397899043509706,0.7397899043509706
07_INA,Carbon Neutral,2048,2w,g,0.0,passenger,0.7397899043509706,0.0
07_INA,Carbon Neutral,2048,bus,bev,1.0,passenger,0.0213808940224992,0.0213808940224992
07_INA,Carbon Neutral,2048,bus,cng,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,bus,d,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,bus,fcev,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,bus,g,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,bus,lpg,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,bus,phevd,0.0,passenger,0.0213808940224992,0.0
07_INA,Carbon Neutral,2048,lt,bev,1.0,passenger,0.0532622913987034,0.0532622913987034
07_INA,Carbon Neutral,2048,lt,cng,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lt,d,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lt,fcev,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lt,g,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lt,lpg,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lt,phevg,0.0,passenger,0.0532622913987034,0.0
07_INA,Carbon Neutral,2048,lv,bev,1.0,passenger,0.1855669102278266,0.1855669102278266
07_INA,Carbon Neutral,2048,lv,cng,0.0,passenger,0.1855669102278266,0.0
07_INA,Carbon Neutral,2048,lv,d,0.0,passenger,0.1855669102278266,0.0
07_INA,Carbon Neutral,2048,lv,fcev,0.0,passenger,0.1855669102278266,0.0
07_INA,Carbon Neutral,2048,lv,g,0.0,passenger,0.1855669102278266,0.0
07_INA,Carbon Neutral,2048,lv,lpg,0.0,passenger,0.1855669102278266,0.0
07_INA,Carbon Neutral,2048,lv,phevg,0.0,passenger,0.1855669102278266,0.0
