,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency
18872,2015,13_PNG,activity,mt,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
18873,2015,13_PNG,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
18874,2015,13_PNG,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
18875,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
18876,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
18877,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
18878,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
18879,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
18880,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
18881,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
18882,2015,13_PNG,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
18883,2015,13_PNG,energy,2w,pj,road,passenger,bev,yearly
18884,2015,13_PNG,energy,2w,pj,road,passenger,ice_d,yearly
18885,2015,13_PNG,energy,2w,pj,road,passenger,ice_g,yearly
18886,2015,13_PNG,energy,all,pj,air,freight,all,yearly
18887,2015,13_PNG,energy,all,pj,air,passenger,all,yearly
18888,2015,13_PNG,energy,all,pj,rail,freight,all,yearly
18889,2015,13_PNG,energy,all,pj,rail,passenger,all,yearly
18890,2015,13_PNG,energy,all,pj,ship,freight,all,yearly
18891,2015,13_PNG,energy,all,pj,ship,passenger,all,yearly
18892,2015,13_PNG,energy,bus,pj,road,passenger,bev,yearly
18893,2015,13_PNG,energy,bus,pj,road,passenger,cng,yearly
18894,2015,13_PNG,energy,bus,pj,road,passenger,fcev,yearly
18895,2015,13_PNG,energy,bus,pj,road,passenger,ice_d,yearly
18896,2015,13_PNG,energy,bus,pj,road,passenger,ice_g,yearly
18897,2015,13_PNG,energy,bus,pj,road,passenger,lpg,yearly
18898,2015,13_PNG,energy,bus,pj,road,passenger,phev_d,yearly
18899,2015,13_PNG,energy,bus,pj,road,passenger,phev_g,yearly
18900,2015,13_PNG,energy,car,pj,road,passenger,bev,yearly
18901,2015,13_PNG,energy,car,pj,road,passenger,cng,yearly
18902,2015,13_PNG,energy,car,pj,road,passenger,fcev,yearly
18903,2015,13_PNG,energy,car,pj,road,passenger,ice_d,yearly
18904,2015,13_PNG,energy,car,pj,road,passenger,ice_g,yearly
18905,2015,13_PNG,energy,car,pj,road,passenger,lpg,yearly
18906,2015,13_PNG,energy,car,pj,road,passenger,phev_d,yearly
18907,2015,13_PNG,energy,car,pj,road,passenger,phev_g,yearly
18908,2015,13_PNG,energy,ht,pj,road,freight,bev,yearly
18909,2015,13_PNG,energy,ht,pj,road,freight,cng,yearly
18910,2015,13_PNG,energy,ht,pj,road,freight,fcev,yearly
18911,2015,13_PNG,energy,ht,pj,road,freight,ice_d,yearly
18912,2015,13_PNG,energy,ht,pj,road,freight,ice_g,yearly
18913,2015,13_PNG,energy,ht,pj,road,freight,lpg,yearly
18914,2015,13_PNG,energy,ht,pj,road,freight,phev_d,yearly
18915,2015,13_PNG,energy,ht,pj,road,freight,phev_g,yearly
18916,2015,13_PNG,energy,lcv,pj,road,freight,bev,yearly
18917,2015,13_PNG,energy,lcv,pj,road,freight,cng,yearly
18918,2015,13_PNG,energy,lcv,pj,road,freight,fcev,yearly
18919,2015,13_PNG,energy,lcv,pj,road,freight,ice_d,yearly
18920,2015,13_PNG,energy,lcv,pj,road,freight,ice_g,yearly
18921,2015,13_PNG,energy,lcv,pj,road,freight,lpg,yearly
18922,2015,13_PNG,energy,lcv,pj,road,freight,phev_d,yearly
18923,2015,13_PNG,energy,lcv,pj,road,freight,phev_g,yearly
18924,2015,13_PNG,energy,lt,pj,road,passenger,bev,yearly
18925,2015,13_PNG,energy,lt,pj,road,passenger,cng,yearly
18926,2015,13_PNG,energy,lt,pj,road,passenger,fcev,yearly
18927,2015,13_PNG,energy,lt,pj,road,passenger,ice_d,yearly
18928,2015,13_PNG,energy,lt,pj,road,passenger,ice_g,yearly
18929,2015,13_PNG,energy,lt,pj,road,passenger,lpg,yearly
18930,2015,13_PNG,energy,lt,pj,road,passenger,phev_d,yearly
18931,2015,13_PNG,energy,lt,pj,road,passenger,phev_g,yearly
18932,2015,13_PNG,energy,mt,pj,road,freight,bev,yearly
18933,2015,13_PNG,energy,mt,pj,road,freight,cng,yearly
18934,2015,13_PNG,energy,mt,pj,road,freight,fcev,yearly
18935,2015,13_PNG,energy,mt,pj,road,freight,ice_d,yearly
18936,2015,13_PNG,energy,mt,pj,road,freight,ice_g,yearly
18937,2015,13_PNG,energy,mt,pj,road,freight,lpg,yearly
18938,2015,13_PNG,energy,mt,pj,road,freight,phev_d,yearly
18939,2015,13_PNG,energy,mt,pj,road,freight,phev_g,yearly
18940,2015,13_PNG,energy,suv,pj,road,passenger,bev,yearly
18941,2015,13_PNG,energy,suv,pj,road,passenger,cng,yearly
18942,2015,13_PNG,energy,suv,pj,road,passenger,fcev,yearly
18943,2015,13_PNG,energy,suv,pj,road,passenger,ice_d,yearly
18944,2015,13_PNG,energy,suv,pj,road,passenger,ice_g,yearly
18945,2015,13_PNG,energy,suv,pj,road,passenger,lpg,yearly
18946,2015,13_PNG,energy,suv,pj,road,passenger,phev_d,yearly
18947,2015,13_PNG,energy,suv,pj,road,passenger,phev_g,yearly
18948,2015,13_PNG,stocks,2w,stocks,road,passenger,bev,yearly
18949,2015,13_PNG,stocks,2w,stocks,road,passenger,ice_d,yearly
18950,2015,13_PNG,stocks,2w,stocks,road,passenger,ice_g,yearly
18951,2015,13_PNG,stocks,bus,stocks,road,passenger,bev,yearly
18952,2015,13_PNG,stocks,bus,stocks,road,passenger,cng,yearly
18953,2015,13_PNG,stocks,bus,stocks,road,passenger,fcev,yearly
18954,2015,13_PNG,stocks,bus,stocks,road,passenger,ice_d,yearly
18955,2015,13_PNG,stocks,bus,stocks,road,passenger,ice_g,yearly
18956,2015,13_PNG,stocks,bus,stocks,road,passenger,lpg,yearly
18957,2015,13_PNG,stocks,bus,stocks,road,passenger,phev_d,yearly
18958,2015,13_PNG,stocks,bus,stocks,road,passenger,phev_g,yearly
18959,2015,13_PNG,stocks,car,stocks,road,passenger,bev,yearly
18960,2015,13_PNG,stocks,car,stocks,road,passenger,cng,yearly
18961,2015,13_PNG,stocks,car,stocks,road,passenger,fcev,yearly
18962,2015,13_PNG,stocks,car,stocks,road,passenger,ice_d,yearly
18963,2015,13_PNG,stocks,car,stocks,road,passenger,ice_g,yearly
18964,2015,13_PNG,stocks,car,stocks,road,passenger,lpg,yearly
18965,2015,13_PNG,stocks,car,stocks,road,passenger,phev_d,yearly
18966,2015,13_PNG,stocks,car,stocks,road,passenger,phev_g,yearly
18967,2015,13_PNG,stocks,ht,stocks,road,freight,bev,yearly
18968,2015,13_PNG,stocks,ht,stocks,road,freight,cng,yearly
18969,2015,13_PNG,stocks,ht,stocks,road,freight,fcev,yearly
18970,2015,13_PNG,stocks,ht,stocks,road,freight,ice_d,yearly
18971,2015,13_PNG,stocks,ht,stocks,road,freight,ice_g,yearly
18972,2015,13_PNG,stocks,ht,stocks,road,freight,lpg,yearly
18973,2015,13_PNG,stocks,ht,stocks,road,freight,phev_d,yearly
18974,2015,13_PNG,stocks,ht,stocks,road,freight,phev_g,yearly
18975,2015,13_PNG,stocks,lcv,stocks,road,freight,bev,yearly
18976,2015,13_PNG,stocks,lcv,stocks,road,freight,cng,yearly
18977,2015,13_PNG,stocks,lcv,stocks,road,freight,fcev,yearly
18978,2015,13_PNG,stocks,lcv,stocks,road,freight,ice_d,yearly
18979,2015,13_PNG,stocks,lcv,stocks,road,freight,ice_g,yearly
18980,2015,13_PNG,stocks,lcv,stocks,road,freight,lpg,yearly
18981,2015,13_PNG,stocks,lcv,stocks,road,freight,phev_d,yearly
18982,2015,13_PNG,stocks,lcv,stocks,road,freight,phev_g,yearly
18983,2015,13_PNG,stocks,lt,stocks,road,passenger,bev,yearly
18984,2015,13_PNG,stocks,lt,stocks,road,passenger,cng,yearly
18985,2015,13_PNG,stocks,lt,stocks,road,passenger,fcev,yearly
18986,2015,13_PNG,stocks,lt,stocks,road,passenger,ice_d,yearly
18987,2015,13_PNG,stocks,lt,stocks,road,passenger,ice_g,yearly
18988,2015,13_PNG,stocks,lt,stocks,road,passenger,lpg,yearly
18989,2015,13_PNG,stocks,lt,stocks,road,passenger,phev_d,yearly
18990,2015,13_PNG,stocks,lt,stocks,road,passenger,phev_g,yearly
18991,2015,13_PNG,stocks,mt,stocks,road,freight,bev,yearly
18992,2015,13_PNG,stocks,mt,stocks,road,freight,cng,yearly
18993,2015,13_PNG,stocks,mt,stocks,road,freight,fcev,yearly
18994,2015,13_PNG,stocks,mt,stocks,road,freight,ice_d,yearly
18995,2015,13_PNG,stocks,mt,stocks,road,freight,ice_g,yearly
18996,2015,13_PNG,stocks,mt,stocks,road,freight,lpg,yearly
18997,2015,13_PNG,stocks,mt,stocks,road,freight,phev_d,yearly
18998,2015,13_PNG,stocks,mt,stocks,road,freight,phev_g,yearly
18999,2015,13_PNG,stocks,suv,stocks,road,passenger,bev,yearly
19000,2015,13_PNG,stocks,suv,stocks,road,passenger,cng,yearly
19001,2015,13_PNG,stocks,suv,stocks,road,passenger,fcev,yearly
19002,2015,13_PNG,stocks,suv,stocks,road,passenger,ice_d,yearly
19003,2015,13_PNG,stocks,suv,stocks,road,passenger,ice_g,yearly
19004,2015,13_PNG,stocks,suv,stocks,road,passenger,lpg,yearly
19005,2015,13_PNG,stocks,suv,stocks,road,passenger,phev_d,yearly
19006,2015,13_PNG,stocks,suv,stocks,road,passenger,phev_g,yearly
19007,2015,14_PE,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
19008,2015,14_PE,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
19009,2015,14_PE,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
19010,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,yearly
19011,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
19012,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
19013,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
19014,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
19015,2015,14_PE,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
19016,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
19017,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
19018,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
19019,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
19020,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
19021,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
19022,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
19023,2015,14_PE,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
19024,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
19025,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
19026,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
19027,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
19028,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
19029,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
19030,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
19031,2015,14_PE,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
19032,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
19033,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
19034,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
19035,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
19036,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
19037,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
19038,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
19039,2015,14_PE,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
19040,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
19041,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
19042,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
19043,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
19044,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
19045,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
19046,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
19047,2015,14_PE,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
19048,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
19049,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
19050,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
19051,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
19052,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
19053,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
19054,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
19055,2015,14_PE,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
19056,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
19057,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
19058,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
19059,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
19060,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
19061,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
19062,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
19063,2015,14_PE,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
19064,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
19065,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
19066,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
19067,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
19068,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
19069,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
19070,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
19071,2015,14_PE,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
19072,2015,14_PE,energy,2w,pj,road,passenger,bev,yearly
19073,2015,14_PE,energy,2w,pj,road,passenger,ice_d,yearly
19074,2015,14_PE,energy,2w,pj,road,passenger,ice_g,yearly
19075,2015,14_PE,energy,all,pj,air,freight,all,yearly
19076,2015,14_PE,energy,all,pj,air,passenger,all,yearly
19077,2015,14_PE,energy,all,pj,rail,freight,all,yearly
19078,2015,14_PE,energy,all,pj,rail,passenger,all,yearly
19079,2015,14_PE,energy,all,pj,ship,freight,all,yearly
19080,2015,14_PE,energy,all,pj,ship,passenger,all,yearly
19081,2015,14_PE,energy,bus,pj,road,passenger,bev,yearly
19082,2015,14_PE,energy,bus,pj,road,passenger,cng,yearly
19083,2015,14_PE,energy,bus,pj,road,passenger,fcev,yearly
19084,2015,14_PE,energy,bus,pj,road,passenger,ice_d,yearly
