Economy,Date,Scope,Frequency,Transport Type,Medium,Vehicle Type,Drive,Drive_proportion,Value,Dataset,Source
08_JPN,2020-12-31,National,Yearly,passenger,road,ldv,g,0.9104794822266024,62990005.20855061,LdvEv_est,8th/IeaEv
08_JPN,2020-12-31,National,Yearly,passenger,road,ldv,lpg,0.0035923515636088125,248530.85447821915,LdvEv_est,8th/IeaEv
08_JPN,2020-12-31,National,Yearly,passenger,road,ldv,phevg,0.004629568078071376,320288.949991382,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,bev,0.006235298879599816,115971.90139229351,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,cng,0.001150930953664986,21406.455992746352,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,d,0.12034339041078705,2238297.1651280024,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,fcev,0.0002407559647972675,4477.881100523472,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,g,0.7723158279688195,14364497.48029655,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,lpg,0.09313572431540947,1732254.8998805524,LdvEv_est,8th/IeaEv
09_ROK,2020-12-31,National,Yearly,passenger,road,ldv,phevg,0.0008336242009477006,15504.787420349123,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,bev,0.00015295065010159748,5739.799388799112,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,cng,0.002003834155611459,75198.15086757392,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,d,0.0016733646769206544,62796.57878830343,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,g,0.9863326688826584,37014237.24740448,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,lpg,0.006491490338552062,243607.02130305825,LdvEv_est,8th/IeaEv
11_MEX,2020-12-31,National,Yearly,passenger,road,ldv,phevg,0.001744248062604697,65456.62903035879,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,bev,0.004913112075289654,17950.968805916753,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,cng,1.549768369916711e-05,56.62366996407508,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,d,0.1745621027387905,637795.1109072805,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,g,0.8073760304458164,2949898.499175453,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,lpg,0.0004467139353987994,1632.1524517714977,LdvEv_est,8th/IeaEv
12_NZ,2020-12-31,National,Yearly,passenger,road,ldv,phevg,0.00480863217374508,17569.232052361967,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,bev,0.004957860462614414,1102963.9925217414,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,cng,0.0013721907165859585,305268.16207909584,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,d,0.005674495893550311,1262392.2543794347,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,fcev,8.749639293764586e-05,19465.12444500446,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,g,0.9769651297376972,217343220.56369177,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,lpg,0.0009176171386165416,204140.20734282018,LdvEv_est,8th/IeaEv
20_USA,2020-12-31,National,Yearly,passenger,road,ldv,phevg,0.002490558487293569,554068.9080437851,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.0027882962170788575,47082.626203831256,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0018788827274721378,31726.44735396266,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,d,0.16567644688447236,2797580.175184058,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,g,0.798477023534529,13482927.316384466,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.019987499122457206,337505.0126194835,LdvEv_est,8th/IeaEv
01_AUS,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.006463389616767674,109139.53670776368,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.007470153929571416,183699.6683350262,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0033132880668951025,81477.56053293943,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,d,0.012739372615366222,313275.81015099044,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,fcev,3.11819967244024e-05,766.8011275672914,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,g,0.9557903224984694,23503982.23331791,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.00608904833716349,149736.69492738962,LdvEv_est,8th/IeaEv
03_CDA,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.005020663119498012,123463.87485038042,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.00024982224145985376,1157.9523205017754,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0027312235960561242,12659.508146197722,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,d,0.2026928045929026,939502.4320325857,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,g,0.7803316073940728,3616918.935090304,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.006828813769657578,31652.268847808686,LdvEv_est,8th/IeaEv
04_CHL,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.004347530019462413,20151.25813086033,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.023928640535647597,4698348.321201025,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0763497085794082,14991136.85935697,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,d,0.034191355493726185,6713415.141333196,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,fcev,6.723802935595554e-05,13202.073969676494,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,g,0.7746751969904854,152106171.92540047,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.007253037510497589,1424121.715577109,LdvEv_est,8th/IeaEv
05_PRC,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.020191865252276564,3964638.779567149,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.002465927761666305,170601.09902337685,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,d,0.06604038079613327,4568893.590025312,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,fcev,8.57385876619535e-05,5931.6811754280325,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,g,0.9044125501648463,62570273.72302122,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.003875116723492441,268093.48682012974,LdvEv_est,8th/IeaEv
08_JPN,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.007367105758432071,509680.92356471776,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.00994402578900109,184951.46143218168,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.001234427910760515,22959.43825692415,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,d,0.11193818222331677,2081966.6834697532,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,fcev,0.00032760103717609256,6093.134901101588,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,g,0.7723559456149932,14365244.410903445,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.09425511131865685,1753074.7562139737,LdvEv_est,8th/IeaEv
09_ROK,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.0012328340036707837,22929.79277410984,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.0003146174094646334,11806.689683712168,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0028529792468204025,107064.13449464832,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,d,0.0016052852002926166,60241.75281959786,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,fcev,2.663224501115895e-08,0.9994318272545933,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,g,0.9838669046125166,36921705.167559125,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.006457467183365688,242330.23629076674,LdvEv_est,8th/IeaEv
11_MEX,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.0026467657736989987,99325.533856216,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.006733836520310887,24603.317486712083,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,cng,1.9249860864199307e-05,70.33292789161204,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,d,0.17373053654900056,634756.6554310351,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,g,0.8000779002267023,2923232.622889799,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.0004245814382160017,1551.2868320882321,LdvEv_est,8th/IeaEv
12_NZ,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.007589054302109899,27728.013867804406,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,bev,0.005849223007030456,1301263.4055824005,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,cng,0.0015297504101042852,340320.1119107223,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,d,0.005513639979236321,1226607.0088134315,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,fcev,0.00011112514809092855,24721.760219578744,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,g,0.9737291165088632,216623313.00073612,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,lpg,0.0010059752592772437,223797.03940939665,LdvEv_est,8th/IeaEv
20_USA,2021-12-31,National,Yearly,passenger,road,ldv,phevg,0.003030648195171092,674221.4456228472,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,bev,0.06359791793766793,14881391.548878878,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,bev,0.08021347059178346,18769294.68887236,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,cng,0.05889172588284332,13780181.180000002,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,d,0.029134723368344988,6817286.48,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,fcev,0.0002292225585815818,53636.200000000004,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,g,0.6449886466108872,150922056.98,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,lpg,0.00581557711311974,1360797.38,LdvEv_est,8th/IeaEv
05_PRC,2025-12-31,National,Yearly,passenger,road,ldv,phevg,0.017128441045738508,4007914.82,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,bev,0.03581439633804346,8217628.783212082,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,bev,0.022087107106186686,5067896.31131902,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,cng,0.0019625052441609244,450297.68000000005,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,d,0.004776392796014498,1095945.4000000001,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,fcev,0.0003111915665411206,71403.04,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,g,0.8936026497121379,205037515.8,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,lpg,0.0011936320852633472,273879.4,LdvEv_est,8th/IeaEv
20_USA,2025-12-31,National,Yearly,passenger,road,ldv,phevg,0.004895838200942344,1123352.2,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,bev,0.16966017966445124,42697184.535429224,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,bev,0.15054579256133713,37886801.12644421,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,cng,0.040834153077165675,10276444.2,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,d,0.021693252375163705,5459388.3,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,fcev,0.000996814513461454,250861.3,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,g,0.4696578342441792,118195484.98,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,lpg,0.004126703440425516,1038538.4400000001,LdvEv_est,8th/IeaEv
05_PRC,2030-12-31,National,Yearly,passenger,road,ldv,phevg,0.012578295617262626,3165491.22,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,bev,0.05719596780662584,13684228.584358726,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,bev,0.12515654858150815,29943908.378456563,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,cng,0.001913757486568608,457869.60000000003,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,d,0.0036973803534906726,884604.2799999999,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,fcev,0.001894478871912058,453257.16,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,g,0.7122597270820695,170409301.4,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,lpg,0.0011123782892832191,266138.32,LdvEv_est,8th/IeaEv
20_USA,2030-12-31,National,Yearly,passenger,road,ldv,phevg,0.005266050955364229,1259911.28,LdvEv_est,8th/IeaEv
