transport_type,vehicle_type,drive,unit,medium,scope,date,measure,economy,frequency,value,dataset,Fuel
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
freight,mt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,308964002.2675737,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,2w,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,2078609221.4663649,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,bus,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,260605631.1413455,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,car,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,lt,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,826719576.7195768,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
passenger,suv,fcev,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,1143235071.8065004,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,ht,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,91978458.04988663,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,lcv,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,413359788.3597884,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,06_HKC,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,07_INA,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,08_JPN,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,09_ROK,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,10_MAS,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,11_MEX,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,12_NZ,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,13_PNG,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,14_PE,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,15_RP,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,16_RUS,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,17_SIN,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,18_CT,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,19_THA,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,20_USA,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
freight,mt,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,21_VN,Yearly,154482001.13378686,USA_alternative_fuels_data_center,all
passenger,2w,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,01_AUS,Yearly,1039304610.7331824,USA_alternative_fuels_data_center,all
passenger,2w,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,02_BD,Yearly,1039304610.7331824,USA_alternative_fuels_data_center,all
passenger,2w,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,03_CDA,Yearly,1039304610.7331824,USA_alternative_fuels_data_center,all
passenger,2w,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,04_CHL,Yearly,1039304610.7331824,USA_alternative_fuels_data_center,all
passenger,2w,phev_g,Km_per_PJ,road,national,2017-12-31,Efficiency,05_PRC,Yearly,1039304610.7331824,USA_alternative_fuels_data_center,all
