Source,Dataset,Comments,Date,Measure,Economy,Medium,Transport Type,Vehicle Type,Vehicle1_name,Vehicle2_name,Vehicle3_name,Vehicle1,Vehicle2,Vehicle3,Drive
europe_suvs,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,01_AUS,road,passenger,lpv,car,suv,lt,0.20434227330779098,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,02_BD,road,freight,all,ht,mt,lcv,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,02_BD,road,freight,ht,ht,mt,,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
europe_suvs,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,02_BD,road,passenger,lpv,car,suv,lt,0.6,0.4,,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,03_CDA,road,freight,all,ht,mt,lcv,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,03_CDA,road,freight,ht,ht,mt,,0.9,0.075,0.025,bev
europe_suvs,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
europe_suvs,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,03_CDA,road,passenger,lpv,car,suv,lt,0.8,0.15,0.05,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,04_CHL,road,freight,all,ht,mt,lcv,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2015-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2016-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2017-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2018-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2019-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2020-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2021-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2022-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
usa_truck_distributions,Manually_inputted_data,no_comment,2023-12-31,Vehicle_type_distribution,04_CHL,road,freight,ht,ht,mt,,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2010-12-31,Vehicle_type_distribution,04_CHL,road,passenger,lpv,car,suv,lt,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2011-12-31,Vehicle_type_distribution,04_CHL,road,passenger,lpv,car,suv,lt,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2012-12-31,Vehicle_type_distribution,04_CHL,road,passenger,lpv,car,suv,lt,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2013-12-31,Vehicle_type_distribution,04_CHL,road,passenger,lpv,car,suv,lt,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
europe_suvs,Manually_inputted_data,no_comment,2014-12-31,Vehicle_type_distribution,04_CHL,road,passenger,lpv,car,suv,lt,0.20434227330779053,0.13537675606641122,0.6602809706257982,bev
