,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
3630,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3631,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3632,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3633,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3634,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3635,2010,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3636,2011,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3637,2012,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3638,2013,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3639,2014,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3640,2015,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3641,2016,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3642,2017,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3643,2018,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3644,2019,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3645,2020,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3646,2021,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3647,2022,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3648,2023,ht,efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3649,2010,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3650,2011,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3651,2012,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3652,2013,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3653,2014,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3654,2015,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3655,2016,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3656,2017,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3657,2018,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3658,2019,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3659,2020,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3660,2021,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3661,2022,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3662,2023,ht,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,11_MEX,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
3663,2010,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3664,2011,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3665,2012,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3666,2013,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3667,2014,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3668,2015,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3669,2016,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3670,2017,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3671,2018,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3672,2019,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3673,2020,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3674,2021,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3675,2022,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3676,2023,lcv,efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3677,2010,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3678,2011,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3679,2012,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3680,2013,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3681,2014,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3682,2015,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3683,2016,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3684,2017,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
3685,2018,lcv,new_vehicle_efficiency,freight,yearly,road,km_per_pj,all,05_PRC,national,usa_data,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
