Economy,Scenario,Drive,Medium,Transport Type,Vehicle Type,Measure,Fuel,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
02_BD,Carbon Neutral,d,road,passenger,lv,Stocks,Nonspecified,0.009937,0.010007,0.009776,0.009398,0.00895,0.008737,0.008568,0.008432,0.008311,0.008158,0.007974,0.007752,0.007504,0.007247,0.006994,0.006752,0.00652,0.006295,0.006075,0.005858,0.005645,0.005437,0.005229,0.005023,0.004815,0.004606,0.004394,0.00418,0.003963,0.003743,0.003522,0.0033,0.003081,0.002862,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646,0.002646
02_BD,Carbon Neutral,fcev,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.2e-05,5.8e-05,0.000194,0.000467,0.00087,0.001355,0.001873,0.0024,0.002925,0.003451,0.003975,0.004493,0.005007,0.005512,0.006011,0.006498,0.006975,0.007435,0.007878,0.008297,0.008691,0.009056,0.009393,0.009735,0.010083,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436,0.010436
02_BD,Carbon Neutral,g,road,passenger,lv,Stocks,Nonspecified,0.116545,0.117801,0.119543,0.119764,0.120032,0.12627,0.132652,0.138984,0.144796,0.148882,0.151297,0.151942,0.151198,0.149614,0.14763,0.14547,0.143171,0.140701,0.138005,0.135049,0.13195,0.128681,0.125209,0.121528,0.117613,0.11347,0.109089,0.104481,0.099654,0.094633,0.089445,0.084132,0.078777,0.073387,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968,0.067968
02_BD,Carbon Neutral,lpg,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_BD,Carbon Neutral,phevg,road,passenger,lv,Stocks,Nonspecified,,6e-06,6.5e-05,0.000126,0.000199,0.000338,0.00047,0.000595,0.00071,0.000803,0.000876,0.000928,0.000963,0.000987,0.001003,0.001015,0.001023,0.001026,0.001025,0.00102,0.001011,0.000999,0.000983,0.000965,0.000942,0.000916,0.000887,0.000855,0.00082,0.000783,0.000743,0.000701,0.000658,0.000615,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057,0.00057
02_BD,Reference,bev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,3e-06,6e-06,1e-05,1.7e-05,2.8e-05,4.5e-05,7e-05,0.000111,0.000181,0.000288,0.000446,0.000688,0.001034,0.001535,0.002219,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797,0.002797
02_BD,Reference,cng,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,d,road,freight,ht,Stocks,Nonspecified,0.014423,0.014534,0.014728,0.014727,0.014725,0.014876,0.015057,0.015468,0.015849,0.016184,0.016849,0.017479,0.018137,0.018755,0.019334,0.019938,0.0205,0.021052,0.021822,0.022512,0.02323,0.023938,0.024635,0.02532,0.025989,0.0266,0.027223,0.027998,0.028716,0.029315,0.029841,0.030177,0.030349,0.030271,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953,0.02953
02_BD,Reference,fcev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,2e-06,3e-06,5e-06,8e-06,1.3e-05,2.1e-05,3.4e-05,5.6e-05,8.9e-05,0.00014,0.000218,0.00033,0.000495,0.000723,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916,0.000916
02_BD,Reference,g,road,freight,ht,Stocks,Nonspecified,0.000547,0.000551,0.00056,0.000562,0.000564,0.000572,0.000582,0.000601,0.000618,0.000634,0.000662,0.000689,0.000717,0.000744,0.000768,0.000794,0.000818,0.000841,0.000873,0.000902,0.000932,0.000961,0.00099,0.001019,0.001046,0.001072,0.001098,0.001129,0.001159,0.001184,0.001205,0.001219,0.001227,0.001224,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194,0.001194
02_BD,Reference,lpg,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,phevd,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,bev,road,freight,lt,Stocks,Nonspecified,,0.0,1e-06,2e-06,3e-06,5e-06,7e-06,1.1e-05,1.7e-05,2.4e-05,3.6e-05,5.2e-05,7.4e-05,0.000103,0.000142,0.000195,0.000264,0.000355,0.000496,0.000664,0.000857,0.001076,0.001323,0.001602,0.001918,0.002265,0.002664,0.003161,0.003714,0.004312,0.004985,0.005702,0.006502,0.007362,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901,0.007901
02_BD,Reference,cng,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,d,road,freight,lt,Stocks,Nonspecified,0.004305,0.004341,0.004402,0.0044,0.004398,0.004448,0.004508,0.004637,0.004759,0.004867,0.005074,0.005271,0.005475,0.005667,0.005844,0.006026,0.00619,0.006345,0.006551,0.006725,0.006899,0.007064,0.007217,0.007357,0.007482,0.007581,0.007672,0.007789,0.007882,0.007943,0.007987,0.007995,0.007986,0.007948,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766,0.007766
02_BD,Reference,fcev,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,g,road,freight,lt,Stocks,Nonspecified,0.008361,0.008431,0.008553,0.008554,0.008555,0.00866,0.008783,0.009042,0.009285,0.009502,0.009912,0.010302,0.010706,0.011086,0.011437,0.011797,0.012122,0.012428,0.012834,0.013178,0.013523,0.013848,0.014149,0.014426,0.014673,0.014869,0.015049,0.015279,0.015464,0.015583,0.015671,0.015689,0.01567,0.015597,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241,0.015241
02_BD,Reference,lpg,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_BD,Reference,phevg,road,freight,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,bev,road,passenger,2w,Stocks,Nonspecified,0.000231,0.000231,0.000206,0.000183,0.000163,0.000145,0.000129,0.000115,0.000102,9.1e-05,8.1e-05,7.2e-05,6.4e-05,5.7e-05,5.1e-05,4.5e-05,4e-05,3.6e-05,3.2e-05,2.8e-05,2.5e-05,2.3e-05,2e-05,1.8e-05,1.6e-05,1.4e-05,1.3e-05,1.1e-05,1e-05,9e-06,8e-06,7e-06,6e-06,6e-06,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,g,road,passenger,2w,Stocks,Nonspecified,0.741004,0.741004,0.659493,0.586949,0.522385,0.464922,0.413781,0.368265,0.327756,0.291703,0.259615,0.231058,0.205641,0.183021,0.162889,0.144971,0.129024,0.114831,0.1022,0.090958,0.080953,0.072048,0.064123,0.057069,0.050791,0.045204,0.040232,0.035806,0.031868,0.028362,0.025242,0.022466,0.019995,0.017795,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,bev,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,1e-06,1e-06,2e-06,3e-06,5e-06,7e-06,1e-05,1.4e-05,1.9e-05,2.6e-05,3.6e-05,4.9e-05,6.7e-05,9e-05,0.000121,0.000159,0.000199,0.000242,0.000287,0.000335,0.000385,0.000438,0.000494,0.000552,0.000612,0.000675,0.00074,0.000809,0.00088,0.000955,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033,0.001033
02_BD,Reference,cng,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,d,road,passenger,bus,Stocks,Nonspecified,0.002724,0.002759,0.002791,0.00279,0.00279,0.002892,0.002988,0.003079,0.003164,0.003245,0.003319,0.003388,0.00345,0.003505,0.003554,0.003594,0.003625,0.003647,0.003657,0.003657,0.00365,0.003638,0.00362,0.003596,0.003566,0.003531,0.003491,0.003445,0.003394,0.003338,0.003278,0.003215,0.003149,0.00308,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009,0.003009
02_BD,Reference,fcev,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,g,road,passenger,bus,Stocks,Nonspecified,0.000237,0.00024,0.000243,0.000243,0.000243,0.000252,0.000261,0.000269,0.000277,0.000284,0.000291,0.000297,0.000303,0.000308,0.000312,0.000316,0.000319,0.000321,0.000322,0.000322,0.000322,0.000321,0.000319,0.000317,0.000315,0.000312,0.000308,0.000304,0.0003,0.000295,0.000289,0.000284,0.000278,0.000272,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266,0.000266
02_BD,Reference,lpg,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,phevd,road,passenger,bus,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,bev,road,passenger,lt,Stocks,Nonspecified,,3e-06,1.4e-05,2.1e-05,3.2e-05,6e-05,9.5e-05,0.000141,0.000199,0.000273,0.000368,0.000488,0.000639,0.00083,0.00107,0.00137,0.001743,0.002234,0.002881,0.003728,0.00468,0.005754,0.006966,0.008332,0.00987,0.011594,0.013522,0.015668,0.018042,0.020653,0.023506,0.026601,0.029931,0.033487,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251
02_BD,Reference,cng,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,d,road,passenger,lt,Stocks,Nonspecified,0.038746,0.040299,0.041679,0.041662,0.041642,0.043741,0.04566,0.047399,0.048926,0.050263,0.051388,0.052304,0.053009,0.053501,0.053788,0.053878,0.053768,0.053595,0.05337,0.053078,0.052751,0.052383,0.051969,0.051504,0.050981,0.050395,0.04974,0.049013,0.048209,0.047325,0.046359,0.045313,0.044186,0.042984,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712,0.041712
02_BD,Reference,fcev,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,g,road,passenger,lt,Stocks,Nonspecified,0.075247,0.078283,0.081015,0.081024,0.081034,0.08521,0.089032,0.09249,0.09553,0.098192,0.100436,0.102269,0.103684,0.104678,0.105267,0.105468,0.105275,0.104957,0.104535,0.10398,0.103355,0.102648,0.10185,0.10095,0.099936,0.098797,0.097523,0.096105,0.094536,0.092808,0.090921,0.088873,0.086669,0.084316,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823,0.081823
02_BD,Reference,lpg,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06
02_BD,Reference,phevg,road,passenger,lt,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,bev,road,passenger,lv,Stocks,Nonspecified,7e-05,8e-05,0.000181,0.000276,0.000384,0.000609,0.000877,0.001203,0.001598,0.00208,0.002669,0.003388,0.004263,0.005327,0.006615,0.00817,0.010034,0.012256,0.014897,0.017988,0.021534,0.025582,0.030159,0.035304,0.041019,0.047319,0.054164,0.061519,0.069297,0.077418,0.085759,0.094169,0.102497,0.110828,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485,0.119485
02_BD,Reference,cng,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,d,road,passenger,lv,Stocks,Nonspecified,0.009937,0.010007,0.009776,0.009398,0.00895,0.00873,0.00855,0.008428,0.008344,0.008296,0.008279,0.00829,0.008324,0.008376,0.008442,0.008519,0.0086,0.008682,0.00876,0.008829,0.008886,0.008927,0.008947,0.008943,0.008911,0.00885,0.008755,0.008626,0.008462,0.008264,0.008033,0.007772,0.007483,0.007176,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861,0.006861
02_BD,Reference,fcev,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,2e-06,3e-06,3e-06,2e-06,2e-06,2e-06,2e-06,2e-06,2e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,g,road,passenger,lv,Stocks,Nonspecified,0.116545,0.117801,0.119543,0.119764,0.120032,0.126273,0.132722,0.139407,0.146248,0.1533,0.160482,0.167763,0.175081,0.182357,0.189529,0.196524,0.203219,0.209527,0.215381,0.220654,0.225278,0.229171,0.232214,0.234356,0.235487,0.235577,0.234548,0.232389,0.229079,0.224664,0.219193,0.212738,0.205409,0.197453,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182,0.189182
02_BD,Reference,lpg,road,passenger,lv,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
02_BD,Reference,phevg,road,passenger,lv,Stocks,Nonspecified,,6e-06,6.5e-05,0.000126,0.000199,0.000347,0.000497,0.000623,0.000745,0.000863,0.000978,0.001089,0.001197,0.0013,0.0014,0.001494,0.001584,0.001667,0.001743,0.001813,0.001874,0.001927,0.001971,0.002005,0.002028,0.002041,0.002042,0.002032,0.002011,0.001979,0.001936,0.001883,0.001822,0.001755,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684,0.001684
03_CDA,Carbon Neutral,bev,road,freight,ht,Stocks,Nonspecified,,3.5e-05,0.000181,0.000303,0.000445,0.000828,0.001367,0.002678,0.005775,0.014774,0.036645,0.07666,0.132138,0.19561,0.261538,0.327475,0.392694,0.45721,0.521292,0.585282,0.648711,0.710981,0.771608,0.830857,0.888865,0.945473,1.000582,1.054134,1.106108,1.1565,1.205327,1.252612,1.298386,1.342683,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537,1.385537
03_CDA,Carbon Neutral,cng,road,freight,ht,Stocks,Nonspecified,0.002164,0.002864,0.005962,0.008756,0.012104,0.019153,0.024773,0.029144,0.032581,0.03553,0.037802,0.039202,0.039769,0.03974,0.039355,0.038759,0.038013,0.037133,0.036115,0.034956,0.033828,0.032716,0.031611,0.030513,0.029418,0.028323,0.027228,0.02613,0.025029,0.023926,0.022821,0.021715,0.020609,0.019504,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401,0.018401
03_CDA,Carbon Neutral,d,road,freight,ht,Stocks,Nonspecified,1.400114,1.440636,1.480313,1.479209,1.477268,1.576342,1.631961,1.669946,1.684874,1.691964,1.686822,1.664747,1.626625,1.577907,1.524045,1.46823,1.411679,1.354575,1.296689,1.237845,1.181842,1.128228,1.076649,1.027001,0.979143,0.932881,0.888057,0.844546,0.802246,0.761072,0.720954,0.681834,0.643663,0.6064,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009,0.570009
03_CDA,Carbon Neutral,fcev,road,freight,ht,Stocks,Nonspecified,,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.3e-05,0.000132,0.000981,0.004656,0.014085,0.029729,0.049317,0.070442,0.091796,0.112947,0.133865,0.15465,0.175518,0.1963,0.216855,0.237271,0.257597,0.277789,0.297816,0.31766,0.337313,0.356774,0.376045,0.395131,0.41404,0.432779,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357,0.451357
03_CDA,Carbon Neutral,g,road,freight,ht,Stocks,Nonspecified,0.750911,0.767226,0.780282,0.777372,0.774318,0.812517,0.833873,0.848436,0.853836,0.855811,0.852035,0.840072,0.820261,0.79527,0.767804,0.739449,0.710806,0.681957,0.652775,0.623138,0.594968,0.56803,0.542138,0.517218,0.493189,0.469953,0.447431,0.425562,0.404293,0.383584,0.3634,0.343711,0.324493,0.305727,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395,0.287395
03_CDA,Carbon Neutral,lpg,road,freight,ht,Stocks,Nonspecified,0.012984,0.013394,0.014447,0.015382,0.01669,0.020207,0.02296,0.025008,0.026551,0.02784,0.028757,0.029181,0.029134,0.028754,0.028186,0.027515,0.026775,0.025975,0.025111,0.02418,0.023283,0.022412,0.02156,0.020724,0.019902,0.019092,0.018292,0.0175,0.016715,0.015937,0.015166,0.014402,0.013644,0.012893,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149,0.012149
03_CDA,Carbon Neutral,phevd,road,freight,ht,Stocks,Nonspecified,,4.2e-05,0.000227,0.000391,0.000588,0.001069,0.001616,0.002621,0.004413,0.008233,0.015279,0.025633,0.037945,0.050786,0.06352,0.076033,0.088364,0.100583,0.112759,0.124786,0.130979,0.132915,0.131821,0.128658,0.124127,0.11873,0.112836,0.10671,0.100537,0.094447,0.088529,0.082837,0.077407,0.072257,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394,0.067394
03_CDA,Carbon Neutral,bev,road,freight,lt,Stocks,Nonspecified,,0.000215,0.001102,0.001774,0.002462,0.004004,0.005846,0.009491,0.01789,0.036222,0.069922,0.119636,0.180758,0.247845,0.317552,0.388543,0.460587,0.533986,0.609262,0.686016,0.758578,0.827219,0.892162,0.953658,1.011897,1.067048,1.119312,1.16885,1.215828,1.260404,1.302692,1.342823,1.380903,1.417016,1.452651,1.464149,1.47567,1.487251,1.498932,1.510706,1.522622,1.534671,1.546887,1.559299,1.571896,1.58468,1.597624,1.610687,1.62385,1.637088,1.65039,1.663728,1.677081,1.690407
03_CDA,Carbon Neutral,cng,road,freight,lt,Stocks,Nonspecified,,0.000287,0.001419,0.002361,0.003465,0.006043,0.008012,0.0095,0.010787,0.011819,0.012526,0.012893,0.012993,0.012916,0.012729,0.012461,0.012123,0.011712,0.011222,0.010661,0.010125,0.009613,0.009123,0.008652,0.008199,0.007764,0.007343,0.006937,0.006544,0.006163,0.005793,0.005433,0.005083,0.004742,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441,0.00441
03_CDA,Carbon Neutral,d,road,freight,lt,Stocks,Nonspecified,0.009392,0.010436,0.013014,0.014651,0.016573,0.022886,0.027229,0.030381,0.033023,0.035043,0.036288,0.036738,0.036576,0.036018,0.035218,0.034246,0.033125,0.031846,0.030392,0.028801,0.027287,0.025844,0.024467,0.023151,0.021892,0.020685,0.019526,0.018411,0.017339,0.016305,0.015307,0.014341,0.013407,0.012501,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626,0.011626
