SCENARIO,REGION,Drive,Vehicle Type,Transport Type,Medium,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
Reference,01_AUS,cng,lv,passenger,road,1.408305205008218,1.380217757549678,1.258526281250826,1.006154743399782,1.0367123055789,0.9922149659251586,0.9017085956781227,0.8196694515604329,0.7448208384680262,0.6765062569768812,0.6141680254976357,0.5573718257522187,0.5057416076630777,0.458908696282247,0.416288304286217,0.3779166065266575,0.3430010454653205,0.3115606110317344,0.2830673374910252,0.2572328474114774,0.2335596354079542,0.2118719045085155,0.1918990542343603,0.17372652682492,0.1570944467181695,0.1418818430509578,0.1279790519733132,0.1152872813892663,0.1037174233741094,0.09318874851620966,0.08362685626705996,0.07496338275869566,0.06713412327019161,0.06007793015692858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,01_AUS,d,lv,passenger,road,39.2341287283529,38.45915057319649,36.19685802983047,29.67676857441181,31.23770661633609,30.63554107579582,28.56265006430646,26.71462142993359,25.02860303600426,23.49138536706084,22.08732609906713,20.80806654694273,19.64822420470742,18.60289165191931,17.60553915263145,16.76933598486381,15.96586963786583,15.30538410972495,14.72056168313383,14.20286460531621,13.72071065852553,13.2676563588477,12.78370168069589,12.37003657344022,11.96731301430972,11.57022850004414,11.17379462123233,10.77376072836828,10.36678969408593,9.950634758555516,9.52396834452799,9.086966900489887,8.641024280489107,8.188614121631831,7.817573808196756,7.911085239096543,8.003258830975543,8.093806823324169,8.182866522474901,8.27007222016264,8.355659577212812,8.439157262404986,8.520940675486134,8.600413257594232,8.678159055835565,8.753423666406842,8.82702372939172,8.897972794345897,8.967387912072699,9.033995755181513,9.099283445737878,9.161602019419743,9.22287550233301,9.280993951776534
Reference,01_AUS,fcev,lv,passenger,road,0.0,0.0,6.377458583929096e-06,5.098590550432105e-06,1.612835093390632e-05,1.615855569485942e-05,2.744312455075178e-05,7.253366755668741e-05,0.0003012433345693505,0.001464500923463585,0.006201257057284824,0.02000928957782539,0.04792162974210119,0.08894014656503868,0.1341089569192356,0.1831319364999465,0.2273631820264393,0.2716705752565918,0.3133104538074336,0.3541473257996678,0.4123770050614622,0.4924448839627612,0.5917691278941771,0.7327017923656697,0.9155063721754575,1.149708124856156,1.446233675535773,1.817382036054707,2.276633802342547,2.838358386488262,3.517083725377197,4.327476212329089,5.283736426932651,6.399284219231536,7.488994911134133,7.523138811193358,7.548773590101366,7.587578740068735,7.612939805577953,7.659176990319315,7.684276475423435,7.742120513688033,7.766964716362077,7.842666685968447,7.867280631393331,7.970204211232984,7.99464881256164,8.138628178755365,8.16299585214091,8.36831758486857,8.392760324701722,8.688940133555045,8.713680811342094,9.143073392477403
Reference,01_AUS,g,lv,passenger,road,239.7653020105993,235.2109387019862,241.6542294202877,213.1929049797885,242.175271245087,258.6199254461016,261.8445348240588,265.2103165128107,268.2798556071524,271.1820575353162,273.8011296309538,276.2066934573928,278.526394086601,280.8981999907881,280.8399768858896,283.6256241481078,284.0747024807494,287.3535847502847,290.8428911592291,294.4643253489587,297.5075559946854,299.889192172246,299.1549435271462,299.975198012192,299.8492741153146,298.6897831601586,296.4085718622999,292.9351059763111,288.2238706757973,282.2621264748722,275.0631568722335,266.692744594512,257.2580959946478,246.9038454874988,239.4671944713612,243.4386912101469,247.3497519802625,251.1867541583364,254.9561960191201,258.6408431141243,262.2519314006455,265.7673149084987,269.2048898464996,272.5365961685815,275.7900978394287,278.929810727548,281.9944222041398,284.9374141744537,287.8116418184343,290.5569896369651,293.2437537495015,295.7940776872676,298.2989281095268,300.6586363010532
Reference,01_AUS,lpg,lv,passenger,road,12.48113448553635,12.23452906791693,11.78751108585937,10.08545146988787,11.31342307360484,11.96974621765558,12.12874298548801,12.17699564411348,12.22122402723229,12.26153811041044,12.29517455138622,12.32456324623421,12.3546428661887,12.39085578532704,12.38624172189705,12.44049871107292,12.45728427766075,12.53339436758716,12.62227883677973,12.7219494663597,12.80099922862669,12.85576040494338,12.83459732659975,12.82477336734778,12.7789411657748,12.69315656266844,12.56370762464153,12.38761936396265,12.16296416137966,11.8891650373382,11.56694415416245,11.19892654197072,10.78940511423525,10.344165551594,9.95168265396878,10.0438499472717,10.13478642692417,10.22424248070533,10.3123372566404,10.39875162931536,10.48368808256562,10.5667337177895,10.64821114054661,10.72759848084528,10.80540199259281,10.88096414080446,10.95499263609508,11.02662741741599,11.09683808368829,11.16451613122176,11.23095407025581,11.29471654514154,11.35747535483112,11.41739502127822
Reference,01_AUS,phevg,lv,passenger,road,0.03882873974700261,0.04293948221618518,1.060590776476286,1.896059138210105,3.427690635005892,5.128361407479959,6.664468094700521,7.918838305552676,9.063493137116877,10.10988054522543,11.0604090990298,11.9252404925509,12.71776046746947,13.45203937732509,14.03682244064204,14.68264353281311,15.19512866275716,15.77969405550083,16.34244516405001,16.88363462858613,17.3599574389935,17.76798202413169,18.00690567760217,18.26118611259458,18.43427395704967,18.5215735622924,18.51860068432652,18.42191461128025,18.22963738525529,17.94197208066774,17.56105331283176,17.09213580591658,16.54314622137758,15.92441790617501,15.4077217729345,15.58477686727173,15.75932256792843,15.93082320058978,16.09953437682844,16.26477480823265,16.42698266206505,16.58527944923165,16.74036317041006,16.8911221286343,17.03864344528792,17.1815219289344,17.32127759803291,17.45607296486907,17.58798762233806,17.71465016191923,17.83882958711459,17.95745495742388,18.07410866777862,18.18486158443792
Reference,01_AUS,,,freight,ship,110.3893986408415,112.5412899397991,114.5131626113972,113.1698225942452,112.3650109777452,114.4431396244889,116.5018423605362,119.2541510119866,121.9687264027012,123.9590511145658,125.9221938757879,127.8597503929114,129.7753422132888,131.6719619105544,133.5494928489073,135.403886678467,137.2242864021103,138.9965195925841,140.7113879763575,142.3656307794815,143.962241988399,145.5083625787512,147.0142290272154,148.4878446640895,149.931412905191,151.3455588746466,152.7327865352142,154.0954158619574,155.4352051650655,156.7540677805743,158.05247704625,159.3313402312211,160.591501429006,163.2389037673022,165.9162496076567,168.6251098494623,171.3674105912713,174.145351376591,176.9605859070746,179.8141471284504,182.705907946421,185.6350936231293,188.5999678639536,191.5992056874317,194.6327131480989,197.7004324944154,200.8012156240909,203.9338965024688,207.0976055629095,210.2919543625146,213.5170836643581,216.7721613318343,220.0562908878457,223.3692698430539
Reference,01_AUS,,,passenger,ship,0.7035408867407484,0.7012756682875815,0.7115665577277698,0.7177607303990082,0.7247033149872789,0.7306533693944967,0.7362319442620568,0.7421320847530914,0.7480916281435638,0.7546327722581974,0.7614870482376052,0.7686745371619046,0.7762235283833101,0.7841628026426546,0.7856694200894795,0.7945094823891018,0.7970236562173664,0.80676872913627,0.8169324752562706,0.8275192879906798,0.8385114635152449,0.8499282699865756,0.8551895856407258,0.8675485782178783,0.8803908655947713,0.8937650760358331,0.9076901671565276,0.9221856702550532,0.9372695258230264,0.952959009129513,0.9692206108493788,0.9860558158095264,1.003466342699009,1.021459359857513,1.052979253128304,1.071919208645051,1.091293426172349,1.111117008749763,1.131404087157585,1.152167655655311,1.173418340517126,1.195165586246977,1.217416942629269,1.240181229353452,1.263470429394055,1.287296951858821,1.311671052092519,1.336603306707719,1.362105346472856,1.388190291248616,1.414872871283623,1.442165985466867,1.470082801176533,1.498638509119945
Net-zero,02_BD,bev,ht,freight,road,0.0,0.0,0.0,2.018051739431407e-08,1.942068826185873e-08,7.386760552638342e-08,6.865046650715718e-08,1.308206262672752e-07,7.841603776934448e-06,0.0001022091412766694,0.001429986185201223,0.007053243161389367,0.02235886488218716,0.04838786248386482,0.08133465928479434,0.1176204691727477,0.1527353912335172,0.186335933689025,0.2232340386484404,0.2578510024312066,0.2947315129389126,0.3332348112001547,0.3734997161153954,0.4157665412756457,0.4601634206602253,0.505616135476494,0.5548964887589685,0.6140918606807301,0.6766086301385139,0.740928025120606,0.8109584102629648,0.8829767388682314,0.9616075569717419,1.044892811398501,1.090652138219204,1.089600713474277,1.08791552778216,1.085556880732689,1.082674866479554,1.079154749774046,1.075151038780574,1.070531343137268,1.065467826495416,1.059898719879785,1.053903496807058,1.04745569909074,1.040599489838273,1.033462894926169,1.025992973505241,1.018264785745307,1.010322495138452,1.002152885549916,0.9937780515417554,0.9852907089725443
Net-zero,02_BD,d,ht,freight,road,0.9935493921065663,1.001220247440237,1.014598947259051,1.03833957636508,1.074313389491346,1.084717882616644,1.097336750397599,1.125894959594563,1.152508124769129,1.175876170329283,1.220540936666883,1.257035247971558,1.282504732467734,1.29122352782079,1.28821580991147,1.282778270816407,1.276043157308171,1.270777513048091,1.276513703427613,1.279990795455986,1.282752874367213,1.283210035376448,1.281079660044198,1.276196341180226,1.268249118084064,1.255885504895339,1.241089208262644,1.22716913396862,1.208656104514855,1.184383967006199,1.155643119056339,1.120622839394828,1.080148313953081,1.033212926484895,0.9769152170234043,0.9759734384334389,0.9744639896472964,0.9723513103488557,0.9697698423620391,0.9666168154208151,0.9630306250517452,0.9588926870109956,0.9543572111376771,0.9493688699357619,0.9439988491528203,0.9382234497521965,0.9320822293620113,0.925689862884144,0.9189989303215503,0.9120766643137825,0.9049626228334927,0.8976449679694841,0.8901434901875986,0.882541236620764
Net-zero,02_BD,fcev,ht,freight,road,0.0,0.0,0.0,1.755821213123308e-08,1.689711703488532e-08,5.795857177873171e-08,5.386505982351551e-08,1.0734860658355e-07,4.606846556512423e-06,5.059277168919514e-05,0.0006034716918399318,0.002734731229841112,0.0081791615793674,0.01709025365051171,0.02814171441987709,0.04020831829370294,0.05185203223409789,0.06298688846142349,0.07522397381938552,0.08664934013760238,0.09864423384797226,0.1109842567340601,0.1237007687200939,0.1368560797242577,0.150475219183734,0.164209506413004,0.1789003954565706,0.1963701356841195,0.214573843615064,0.2330359824357432,0.2528926301078778,0.273021603955064,0.2947410981459553,0.3174501063153354,0.3291942437337961,0.3288768895916086,0.3283682458086578,0.327656329511539,0.3267864439914502,0.3257239584233053,0.3245155083901198,0.3231211341801526,0.3215928003758752,0.3199118630940769,0.3181023100236871,0.3161561552245615,0.3140867285571078,0.3119326723896109,0.3096780074540722,0.3073453893479743,0.3049481480478229,0.302482294494838,0.2999544975455614,0.2973927418578652
Net-zero,02_BD,g,ht,freight,road,0.03767001302550948,0.03797104580292135,0.03859448983345335,0.0396171902670497,0.04113817260635994,0.041718633087388,0.0422678162985254,0.04329288686628006,0.04412348825605119,0.04472823772213956,0.04598616353006114,0.04703698674617217,0.0480195544547152,0.04879759013754645,0.04937596052785245,0.04988758094206086,0.05020495813467529,0.0503944967206742,0.05083614802325113,0.0510206792902133,0.05109748335867045,0.05101484558634405,0.05077319714386588,0.0503775635212512,0.0498278124302804,0.04908735914575173,0.04823785056233364,0.04740358734252344,0.04640722558854174,0.04522220603268506,0.04390586165939758,0.04241050453613063,0.04077989818516913,0.03899477916307865,0.03691619803416849,0.03688060959790947,0.03682356973473541,0.03674373467228079,0.03664618477054976,0.0365270364914146,0.0363915195995228,0.03623515296964178,0.03606376396617353,0.03587526184391874,0.03567233660822152,0.03545409270712899,0.03522202496558401,0.03498046678050122,0.03472762621950906,0.03446604390577812,0.03419721467727059,0.03392069119662655,0.03363722131662122,0.03334994326701284
Net-zero,02_BD,bev,lt,freight,road,0.0,3.463162607562548e-07,4.030248178027023e-06,7.869398794063765e-06,1.313974472585844e-05,2.129908360855313e-05,3.40759967366835e-05,7.759854065248343e-05,0.0001954017547918425,0.0004952923467693578,0.001448111738161813,0.003112597868769376,0.005581883446723633,0.008522636444586324,0.01162181811948472,0.01479202424411906,0.01779434946685523,0.02066472669054976,0.02385541270840112,0.02683068023757988,0.0299135041873652,0.03303891709072662,0.03620999828602459,0.03943731365538451,0.04272129484835271,0.04596890023954547,0.04938255519444428,0.0533946316813354,0.0574948387220533,0.06156128380271711,0.06585135789365064,0.07009320381643991,0.07457721454279671,0.0791529633086005,0.08119620400026295,0.08111792817327063,0.08099247049850837,0.08081687538409713,0.08060231694788367,0.08034025345017502,0.08004218762039095,0.07969826334176122,0.07932129774860533,0.07890669230199579,0.07846036359774458,0.07798034189294929,0.07746991501564936,0.07693861415807561,0.07638249801223472,0.0758071546117876,0.0752158718134093,0.07460766571037411,0.07398418118513837,0.07335232069129201
Net-zero,02_BD,d,lt,freight,road,0.01845786361922087,0.01861208716012045,0.01887187817351103,0.01932919574033944,0.02001798643820864,0.02022397387405072,0.02040890404872641,0.02079659214221467,0.0210882813295241,0.02127063386865907,0.02172091550817943,0.02206754250336711,0.02236846014550457,0.02256637841120374,0.02266353134714773,0.02271284717349237,0.02266370212454237,0.02254184474522571,0.0224858068675781,0.02231717257927829,0.02211041917192543,0.02184541286884078,0.02152094838567154,0.02113756146625457,0.02069416257222814,0.0201781201801325,0.01961503447244587,0.01904010232218314,0.0183981430418553,0.01768219615614258,0.01690643394508642,0.0160609671407182,0.01515352458842323,0.0141819466095797,0.01318448179855514,0.0131717715218993,0.01315139994850177,0.01312288715509751,0.01308804757322526,0.01304549421179479,0.01299709486165342,0.01294124910571561,0.01288003816534173,0.01281271533871812,0.01274024135117365,0.0126622963596841,0.01257941423537651,0.0124931426347212,0.01240284157578625,0.01230941843261702,0.01221340708099039,0.01211464775604446,0.01201340755059564,0.01191080727164274
Net-zero,02_BD,fcev,lt,freight,road,0.0,0.0,5.847851786638518e-10,5.572592068819056e-10,2.002438743960102e-09,1.860977589426212e-09,5.175047612218114e-09,2.044205346462692e-08,4.513119366911766e-07,3.024336190349081e-06,2.145699822787903e-05,7.438065795491549e-05,0.0001846025188873126,0.0003445359082394983,0.0005309752735479992,0.0007295513566873317,0.0009201731908829474,0.001102773940862485,0.001303998801972436,0.00150100770863097,0.001734738339575958,0.002005097184412156,0.002317151288519642,0.002677403222466295,0.003092293307671537,0.003558118445495753,0.004107077869880452,0.004812601024598611,0.005620610031261265,0.006524195825336713,0.007583836738399092,0.008765633219097279,0.01015078499933333,0.01173088067772515,0.01280839254823241,0.01279604483405661,0.01277625436273682,0.01274855490088853,0.01271470912312843,0.01267336960248773,0.01262635085080968,0.01257209810313759,0.0125126332136915,0.01244723078043498,0.01237682412386794,0.01230110252453468,0.01222058462481113,0.01213677393404294,0.01204904872587536,0.01195829049137788,0.01186501787744358,0.0117690756765264,0.01167072336258151,0.01157104977142597
Net-zero,02_BD,g,lt,freight,road,0.03584654432452813,0.0361478925941781,0.03667191415654198,0.03758025582994342,0.03894373935930685,0.03940029137640756,0.04000139226120804,0.04125340164121703,0.04242846027703091,0.04336450926574969,0.04464365145405488,0.04516437120514796,0.04498817466929644,0.04426206634032934,0.04331266412161922,0.04244250469060844,0.04169262321382958,0.04112964006194957,0.04102531816758991,0.04095882620553297,0.04090523118438486,0.04081070609291639,0.04065962920865428,0.04043948461460546,0.04013284675450141,0.03969016138313951,0.03916216846969867,0.03863559817701622,0.03793453294362838,0.0370128186154822,0.03588988823489533,0.03450306086201574,0.03284823136421664,0.03088146993922041,0.02870947053567747,0.02868179365624251,0.02863743415124582,0.02857534697826194,0.02849948309794272,0.02840682230968815,0.02830143176510247,0.02817982652424918,0.02804653848790652,0.02789994169806977,0.02774212815319167,0.02757240138874513,0.02739192391969482,0.02720406579869147,0.0270074334523889,0.02680400270576213,0.02659493608390085,0.02637988569565054,0.02615943314091475,0.02593601899915657
Net-zero,02_BD,lpg,lt,freight,road,0.0,0.0,8.948078888348859e-08,1.620457847648918e-07,2.189058270194725e-07,2.640480657769332e-07,3.043410115545711e-07,3.399425317538661e-07,3.722457919599072e-07,4.012951390411812e-07,4.265697585025029e-07,4.497506227412393e-07,4.706096611441765e-07,4.892783806076802e-07,5.056083623135304e-07,5.193974742022302e-07,5.307825534467747e-07,5.396080947919881e-07,5.456310818250177e-07,5.495904320882609e-07,5.517563989627098e-07,5.52146722062808e-07,5.506799273673932e-07,5.472764978735309e-07,5.418702346029009e-07,5.344214327501864e-07,5.247804027407219e-07,5.12866875714547e-07,4.989187177571728e-07,4.828536894067505e-07,4.645159435426815e-07,4.438979882973637e-07,4.208813497402934e-07,3.954488929287652e-07,3.676356197502709e-07,3.672812068497899e-07,3.667131666244918e-07,3.659181169111889e-07,3.649466512541278e-07,3.637600948432673e-07,3.624105290919092e-07,3.608533280271797e-07,3.591465243511858e-07,3.572692970572147e-07,3.552484349760367e-07,3.530750196161829e-07,3.507639374210996e-07,3.483583431885497e-07,3.458403916851927e-07,3.432353840965137e-07,3.405582069956141e-07,3.378044055047893e-07,3.349814272305956e-07,3.321205247153725e-07
Net-zero,02_BD,bev,2w,passenger,road,4.301691598307537e-06,4.620380131880272e-06,4.950249900744177e-06,5.289482407993828e-06,5.637120363546893e-06,6.157778866754208e-06,6.696480408715901e-06,7.252342744106595e-06,7.820007105412444e-06,8.401037384592388e-06,8.990287794328364e-06,9.585729721610034e-06,1.018397957624085e-05,1.078104183669675e-05,1.137455471009809e-05,1.196199445366427e-05,1.253817968717953e-05,1.310064589194663e-05,1.364895450915902e-05,1.417759480728744e-05,1.468345928344118e-05,1.516479776092566e-05,1.561714420384676e-05,1.604044895119921e-05,1.642948239457544e-05,1.678440724582226e-05,1.709958440385216e-05,1.737380012747465e-05,1.760213742697902e-05,1.778416510582998e-05,1.791735200158165e-05,1.799877410111097e-05,1.802781344227298e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05,1.799979747310207e-05
Net-zero,02_BD,g,2w,passenger,road,0.01376961620805799,0.01478973089943472,0.01584563646869585,0.01693151194892851,0.01804429307652096,0.01971090901138884,0.02143528029974898,0.0232145828945366,0.02503166350376699,0.02689152810975511,0.02877770516524127,0.03068370112647679,0.03259868519879706,0.034509867809384,0.036409688913364,0.03829007006794254,0.04013442579381022,0.04193486722310586,0.04368999053914183,0.04538215601660322,0.04700141660996325,0.04854217004373797,0.04999012063939536,0.05134510943319581,0.05259039656849333,0.05372650288218017,0.05473537774092774,0.05561313598700523,0.05634403844904983,0.05692670487683547,0.05735303307738912,0.05761366335172449,0.05770661761717973,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115,0.0576169391420115
Net-zero,02_BD,bev,bus,passenger,road,0.0,7.942050051132968e-06,4.910654593355603e-05,9.164623943618576e-05,0.0001499919539421352,0.00031942690445905,0.0006260126318086976,0.001403863572122482,0.003542257227404698,0.01024050474212818,0.02390426633492836,0.04586697255935942,0.07462311369921962,0.1073775364631223,0.1419801913099331,0.1772909653170614,0.2127635091112371,0.2483679004661765,0.284334725180077,0.3204602551359241,0.3562992190561732,0.3919350437786413,0.4272917095954498,0.4625363794497483,0.4975296108202534,0.5324373867421426,0.5670697857529947,0.6014893101135389,0.6355135160447215,0.6692242462624619,0.7025529068359047,0.7353817370540114,0.767726564465543,0.7992918017795555,0.8296531975403905,0.8334153622256892,0.835494759645098,0.8357667705453362,0.8350125873232761,0.8331364316778114,0.8303747384462643,0.82650579368075,0.8217995175862206,0.8161506025763285,0.8096835631505847,0.802352508906813,0.794227462986112,0.7855166532652813,0.7761342402339757,0.7662039057221603,0.755799584161183,0.7449019366070694,0.733549696853271,0.7218971258580634
Net-zero,02_BD,d,bus,passenger,road,0.7235370874881507,0.7327636891109108,0.7411625787331976,0.7487120624327528,0.7554615446257029,0.782405234543678,0.8078832156438603,0.8317179437630616,0.8527282609121375,0.8771614195272724,0.8940663278394197,0.9020895544641153,0.9024292810565322,0.8976075397355828,0.889817242318344,0.8802841315451622,0.8694038667936466,0.8572942880808128,0.8439707391472563,0.8294349388391608,0.8141173185372359,0.7980521480419633,0.7812099819424201,0.7636601887222162,0.7453652847143705,0.7263908119600435,0.7067050552982065,0.6863508018189368,0.6653249380647839,0.6436820223926298,0.6214535718295618,0.598673409121216,0.575394518486097,0.5516546982969277,0.5276322672815782,0.527808626496714,0.527906140416881,0.5279193131211751,0.5274429267624573,0.5262578368132411,0.5245133893845662,0.5220695369425967,0.5190967769206095,0.5155285908703837,0.5114436294530512,0.5068129055989541,0.5016806500311292,0.496178391689906,0.4902519093057426,0.4839793275768466,0.477407347826588,0.4705237544436512,0.463353013963862,0.455992566656449
Net-zero,02_BD,fcev,bus,passenger,road,0.0,0.0,6.075387268034023e-09,5.830980987713871e-09,2.01674311135001e-08,1.91460775408262e-08,5.49071729187497e-08,2.299302542060415e-07,7.190664241154963e-06,6.165325451755344e-05,0.0002810204971071236,0.0008609872863629692,0.001925276375859408,0.003406469625712457,0.005134440900917363,0.006967998205221518,0.008830134973850812,0.010700222657121,0.01258481769909964,0.01447796713464866,0.01637062207316809,0.01826753552683149,0.02016531951394036,0.02207307969644718,0.02398408237758793,0.02590746994555916,0.02783371510571406,0.02976651350660027,0.03169646670329218,0.0336282345009847,0.03555836174953669,0.03748060159422103,0.03939592462717881,0.04128798918522644,0.04313072594243379,0.04333982846087617,0.0434554019150084,0.04347051781014358,0.04343129067604099,0.0433337066845794,0.0431900634589343,0.04298882904969115,0.04274404274566855,0.04245022721100058,0.04211385878568946,0.04173255058428409,0.04130994470205501,0.04085687164093885,0.04036886665300021,0.03985236276881864,0.03931120552057842,0.03874438903685934,0.03815392796830008,0.03754784584965996
Net-zero,02_BD,g,bus,passenger,road,0.0629161645546268,0.06372593716382821,0.0644946030989267,0.06518954739809935,0.0658238240149015,0.06826914476338085,0.0705815800736068,0.07274556504538603,0.07465656527623402,0.0768685669184759,0.07841094759772409,0.07916388644353355,0.0792336990791412,0.07884402483544635,0.07818932832182351,0.07737834798041549,0.07644624488581143,0.07540355399811116,0.07425172182411222,0.07299097952923482,0.07165955176281553,0.07026054810786087,0.06879142607660309,0.06725839891194206,0.0656582043649004,0.06399670973030017,0.06227115774434966,0.06048539259412372,0.05863918673792035,0.05673742249997977,0.05478293713714035,0.05277876990815449,0.05072965656948409,0.04863898422540434,0.04652259238641674,0.046538230526914,0.04654687726974726,0.04654681158390533,0.0465048084490905,0.04640031869619622,0.04624651021872171,0.04603103498163921,0.04576892579717024,0.04545431771285101,0.04509414538216672,0.04468585300608485,0.04423334042134226,0.04374820457590275,0.04322566476340745,0.04267260926302542,0.04209315574510058,0.04148622715534802,0.04085398071591303,0.04020500776592591
Net-zero,02_BD,bev,lt,passenger,road,0.0,9.141553972634001e-05,0.0003594783249224017,0.0005785269647747993,0.0008710397148246018,0.001646946061807715,0.002934675040294361,0.006018714462688434,0.01411073268820438,0.03438901636106989,0.07765618432398606,0.1532626396894952,0.260307279021066,0.386159460663238,0.5153426260207674,0.6371346725239172,0.7464162639144716,0.8457242463048187,0.9353791231581301,1.015317491777824,1.092431629453906,1.166921915341131,1.238886949212756,1.308872882690606,1.377119155065055,1.444410089885985,1.511147057846638,1.578209229617944,1.646246551777517,1.71641606411021,1.78978718579082,1.867480346124027,1.950940463629893,2.041257695372296,2.135406818705267,2.124688400092696,2.111432242031153,2.095497333942521,2.077501724489129,2.057010711477758,2.034660342948946,2.009953380093445,1.983594094336283,1.955366903753385,1.925609135537701,1.89424596494291,1.861476409268415,1.827815346706519,1.793083568097469,1.757587567161202,1.721511892552919,1.684824964285618,1.647626516812658,1.610271229386307
Net-zero,02_BD,d,lt,passenger,road,1.015299698430174,1.0560076708027,1.092148390362863,1.123985345664835,1.151326550769777,1.204127160534994,1.247483177390521,1.281786235951646,1.306852469597247,1.323650656426148,1.332266186288478,1.333300427090707,1.327254525521399,1.314638561885035,1.296153541445213,1.27248347573497,1.244133109443994,1.210655655739445,1.17279293046645,1.13102890270801,1.086736606308093,1.040632870362627,0.9932005979273444,0.9451693983533217,0.8968845062956695,0.8489496185966885,0.8015906392454173,0.7552048217430921,0.7099530726604867,0.6661226346335077,0.623832647961408,0.5831203642501044,0.5440281974038362,0.506402581000542,0.4691834002417828,0.4668283903926946,0.4639157981601623,0.4604146412405186,0.4564607149165945,0.4519585080889032,0.4470477707946564,0.4416192516288234,0.4358276904091266,0.4296257203016287,0.4230874575440401,0.4161964619299355,0.4089964607774178,0.401600581149143,0.3939694478955182,0.3861704026417613,0.378243993710936,0.3701832824693587,0.3620101821887945,0.3538026216349084
Net-zero,02_BD,fcev,lt,passenger,road,0.0,0.0,3.193065398019405e-08,3.057324580445173e-08,1.042442605519321e-07,9.669974726568004e-08,7.579666557232923e-07,4.739265775291709e-06,3.262876078023898e-05,0.0002015125782226002,0.0009302048150764987,0.003100340536104658,0.007584549462341888,0.01426078321697489,0.02202758475435327,0.02977278164635631,0.03688111743970109,0.04340452113209627,0.04932937758093799,0.05464548273946895,0.05968235428859982,0.0644523180523899,0.06896356987520168,0.07325015489979166,0.07732975252738127,0.08125083227247253,0.0850403294250692,0.08875165876832064,0.09242467571499711,0.09612676793422027,0.09991907850321968,0.103864051489881,0.1080403596569471,0.1125049205194614,0.1170874842283483,0.1164997776333992,0.1157729230666893,0.1148991887116407,0.1139124630818466,0.1127889108192166,0.1115634073696202,0.1102086884006942,0.1087633701464266,0.107215631934094,0.1055839699078684,0.103864281317291,0.1020674785724474,0.1002217931989151,0.0983173988959245,0.09637110116315126,0.09439301907372272,0.0923814210506872,0.09034177568023267,0.08829353054536404
Net-zero,02_BD,g,lt,passenger,road,1.971787674217426,2.0513298771678,2.122934071939685,2.185916100543576,2.240442648408238,2.352041448275048,2.458761212978223,2.558768496941253,2.646789257154778,2.716265829657251,2.754409618623805,2.750763727270384,2.704838143537862,2.628871029029837,2.539635681636173,2.449242086449209,2.363063847324572,2.280277251758044,2.201863062461071,2.127828495178229,2.050908473388913,1.971937195381311,1.891336060119141,1.810033057823222,1.728267973916837,1.646822237024347,1.565795774107921,1.48566311151831,1.406476314746526,1.328569274439796,1.251970116101399,1.176557363769764,1.102222959764877,1.028452224336642,0.953070161743228,0.9482863402853062,0.942369880434593,0.9352578466542554,0.9272260850891165,0.9180805803946664,0.908105212159357,0.8970780538312055,0.8853134343123611,0.8727151355438335,0.8594337126702121,0.8454357700722386,0.8308101327213747,0.8157865999409718,0.8002851874856967,0.7844426889710213,0.7683414717543601,0.751967441124085,0.7353651103461275,0.7186927790987336
