,economy,measure,vehicle_type,medium,transport_type,unit,date,fuel,frequency,scope,comment,dataset,drive,value
14996,12_NZ,stocks,suv,road,passenger,stocks,2007,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,401943.14999999997
14997,12_NZ,stocks,suv,road,passenger,stocks,2008,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,403980.0
14998,12_NZ,stocks,suv,road,passenger,stocks,2009,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,402754.8
14999,12_NZ,stocks,suv,road,passenger,stocks,2010,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,405834.89999999997
15000,12_NZ,stocks,suv,road,passenger,stocks,2011,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,404791.05
15001,12_NZ,stocks,suv,road,passenger,stocks,2012,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,410517.14999999997
15002,12_NZ,stocks,suv,road,passenger,stocks,2013,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,419252.39999999997
15003,12_NZ,stocks,suv,road,passenger,stocks,2014,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,432655.35
15004,12_NZ,stocks,suv,road,passenger,stocks,2015,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,446890.05
15005,12_NZ,stocks,suv,road,passenger,stocks,2016,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,463664.7
15006,12_NZ,stocks,suv,road,passenger,stocks,2017,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,480238.5
15007,12_NZ,stocks,suv,road,passenger,stocks,2018,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,491752.19999999995
15008,12_NZ,stocks,suv,road,passenger,stocks,2019,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,501844.19999999995
15009,12_NZ,stocks,suv,road,passenger,stocks,2020,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,504925.8
15010,12_NZ,stocks,lt,road,passenger,stocks,2000,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,107397.40000000001
15011,12_NZ,stocks,lt,road,passenger,stocks,2001,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,110698.8
15012,12_NZ,stocks,lt,road,passenger,stocks,2002,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,114631.95000000001
15013,12_NZ,stocks,lt,road,passenger,stocks,2003,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,119771.1
15014,12_NZ,stocks,lt,road,passenger,stocks,2004,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,124558.8
15015,12_NZ,stocks,lt,road,passenger,stocks,2005,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,128944.40000000001
15016,12_NZ,stocks,lt,road,passenger,stocks,2006,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,131595.0
15017,12_NZ,stocks,lt,road,passenger,stocks,2007,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,133981.05000000002
15018,12_NZ,stocks,lt,road,passenger,stocks,2008,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,134660.0
15019,12_NZ,stocks,lt,road,passenger,stocks,2009,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,134251.6
15020,12_NZ,stocks,lt,road,passenger,stocks,2010,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,135278.30000000002
15021,12_NZ,stocks,lt,road,passenger,stocks,2011,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,134930.35
15022,12_NZ,stocks,lt,road,passenger,stocks,2012,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,136839.05000000002
15023,12_NZ,stocks,lt,road,passenger,stocks,2013,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,139750.80000000002
15024,12_NZ,stocks,lt,road,passenger,stocks,2014,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,144218.45
15025,12_NZ,stocks,lt,road,passenger,stocks,2015,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,148963.35
15026,12_NZ,stocks,lt,road,passenger,stocks,2016,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,154554.9
15027,12_NZ,stocks,lt,road,passenger,stocks,2017,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,160079.5
15028,12_NZ,stocks,lt,road,passenger,stocks,2018,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,163917.40000000002
15029,12_NZ,stocks,lt,road,passenger,stocks,2019,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,167281.40000000002
15030,12_NZ,stocks,lt,road,passenger,stocks,2020,all,yearly,national,no_comment,ato $ country_official_statistics vehicle_dist_split,all,168308.6
15031,12_NZ,stocks,car,road,passenger,stocks,2010,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,11.200000000000001
15032,12_NZ,stocks,car,road,passenger,stocks,2011,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,21.6
15033,12_NZ,stocks,car,road,passenger,stocks,2011,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,1.6
15034,12_NZ,stocks,car,road,passenger,stocks,2012,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,5.6000000000000005
15035,12_NZ,stocks,car,road,passenger,stocks,2012,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,39.2
15036,12_NZ,stocks,car,road,passenger,stocks,2013,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,63.2
15037,12_NZ,stocks,car,road,passenger,stocks,2013,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,10.4
15038,12_NZ,stocks,car,road,passenger,stocks,2014,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,176.0
15039,12_NZ,stocks,car,road,passenger,stocks,2014,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,152.0
15040,12_NZ,stocks,car,road,passenger,stocks,2015,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,392.0
15041,12_NZ,stocks,car,road,passenger,stocks,2015,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,336.0
15042,12_NZ,stocks,car,road,passenger,stocks,2016,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,608.0
15043,12_NZ,stocks,car,road,passenger,stocks,2016,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,1280.0
15044,12_NZ,stocks,car,road,passenger,stocks,2017,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,3680.0
15045,12_NZ,stocks,car,road,passenger,stocks,2017,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,1040.0
15046,12_NZ,stocks,car,road,passenger,stocks,2018,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,2000.0
15047,12_NZ,stocks,car,road,passenger,stocks,2018,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,7120.0
15048,12_NZ,stocks,car,road,passenger,stocks,2019,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,10400.0
15049,12_NZ,stocks,car,road,passenger,stocks,2019,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,3520.0
15050,12_NZ,stocks,car,road,passenger,stocks,2020,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,4720.0
15051,12_NZ,stocks,car,road,passenger,stocks,2020,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,13600.0
15052,12_NZ,stocks,car,road,passenger,stocks,2021,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,20800.0
15053,12_NZ,stocks,car,road,passenger,stocks,2021,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,7520.0
15054,12_NZ,stocks,car,road,passenger,stocks,2022,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,15200.0
15055,12_NZ,stocks,car,road,passenger,stocks,2022,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,36800.0
15056,12_NZ,stocks,suv,road,passenger,stocks,2010,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,2.1
15057,12_NZ,stocks,suv,road,passenger,stocks,2011,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,4.05
15058,12_NZ,stocks,suv,road,passenger,stocks,2011,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,0.3
15059,12_NZ,stocks,suv,road,passenger,stocks,2012,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,phev,1.05
15060,12_NZ,stocks,suv,road,passenger,stocks,2012,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,7.35
15061,12_NZ,stocks,suv,road,passenger,stocks,2013,all,yearly,national,no_comment,iea_ev_explorer $ historical vehicle_dist_split,bev,11.85
