,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
49,1998,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,13500000.0
50,1999,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,20700000.7629
51,2000,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,22322000.0
52,2001,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,21744000.0
53,2002,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,24176000.0
54,2003,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,17071000.0
55,2004,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,23213000.0
56,2005,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,21112000.0
57,2006,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,21890000.0
58,2007,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,23069000.0
59,2008,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,22002000.0
60,2009,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,19336000.0
61,2010,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,28504406.874
62,2011,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,32201436.246182702
63,2012,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,28526806.5062122
64,2013,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,32728836.0
65,2014,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,33402132.0
66,2015,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,27370653.5806214
67,2016,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,26901782.8904392
68,2017,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,29231317.078
69,2018,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,31036317.0
70,2019,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,30685844.0
71,2020,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,national,no_comment,ato $ world_bank_(wb),all,42460563.688
72,2018,all,activity,freight,yearly,air,passenger_km_or_freight_tonne_km,all,13_PNG,"national,_international",no_comment,"ato $ un_statistics_division,_itf",all,30925844.28404
73,2006,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,3204.0
74,2007,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,3396.0
75,2008,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,3396.0
76,2009,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,3396.0
77,2010,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,2856.0
78,2011,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,4281.0
79,2012,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,5363.0
80,2013,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,8321.0
81,2014,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,7915.0
82,2015,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,7597.0
83,2016,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,5654.0
84,2017,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,5269.0
85,2018,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,4574.0
86,2019,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,5119.0
87,2020,lpv,sales,passenger,yearly,road,stocks,all,13_PNG,national,no_comment,ato $ carsalesbase,all,5183.0
88,1990,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,8.841
89,1995,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,9.604
90,2000,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,11.181
91,2005,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,15.762
92,2010,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,15.364
93,2015,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,23.529
94,2019,all,energy,combined,yearly,all,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,23.911
95,1990,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,6.809
96,1995,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,7.19
97,2000,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,9.224
98,2005,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,13.129
99,2010,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,13.246
100,2015,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,20.766
101,2019,all,energy,combined,yearly,road,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,20.618
102,1990,all,energy,combined,yearly,ship,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.399
103,1995,all,energy,combined,yearly,ship,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.295
104,2000,all,energy,combined,yearly,ship,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.243
105,2005,all,energy,combined,yearly,ship,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.312
106,2010,all,energy,combined,yearly,ship,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.222
107,1990,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.633
108,1995,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.119
109,2000,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.714
110,2005,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.321
111,2010,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.896
112,2015,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.763
113,2019,all,energy,combined,yearly,air,pj,all,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,3.293
114,1990,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.078
115,1991,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.077
116,1992,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.077
117,1993,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.077
118,1994,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.074019245
119,1995,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.071058475
120,1996,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.071798668
121,1997,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.068837898
122,1998,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.06957809
123,1999,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.065877128
124,2000,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.068837898
125,2001,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.07253886
126,2002,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0762398
127,2003,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0836417
128,2004,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1110288999999999
129,2005,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1364833
130,2006,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1364833
131,2007,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0819999999999999
132,2008,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0849999999999999
133,2009,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.087
134,2010,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.091
135,2011,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.096
136,2012,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1049
137,2013,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1076999999999999
138,2014,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1162
139,2015,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1200225729999999
140,2016,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.123814898419865
141,2017,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.12
142,2018,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1086866819999999
143,2019,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.114120993
144,2020,all,energy_use_tonnes,combined,yearly,road,tonnes,gasoline,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1108115119999999
145,1990,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.078
146,1991,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.08
147,1992,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.08
148,1993,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0849999999999999
149,1994,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.09051349
150,1995,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.0939947779999999
151,1996,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.09921671
152,1997,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1009573539999999
153,1998,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1000870319999999
154,1999,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1096605739999999
155,2000,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.143603133
156,2001,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1566579629999999
157,2002,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1644909
158,2003,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.178416
159,2004,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.188253
160,2005,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1647214
161,2006,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1647214
162,2007,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1873
163,2008,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.1984
164,2009,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.2065999999999999
165,2010,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.2143
166,2011,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.2208999999999999
167,2012,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.2707
168,2013,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.2920999999999999
169,2014,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.3291
170,2015,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.35927907
171,2016,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.3602558139534879
172,2017,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.3665
173,2018,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.344681395
174,2019,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.3619139529999999
175,2020,all,energy_use_tonnes,combined,yearly,road,tonnes,diesel,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.351418605
176,1990,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,6.809
177,1995,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,7.19
178,2000,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,9.224
179,2005,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,13.129
180,2010,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,13.246
181,2015,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,20.766
182,2019,all,energy,combined,yearly,road,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,20.618
183,1990,all,energy,combined,yearly,ship,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.399
184,1995,all,energy,combined,yearly,ship,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.295
185,2000,all,energy,combined,yearly,ship,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.243
186,2005,all,energy,combined,yearly,ship,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.312
187,2010,all,energy,combined,yearly,ship,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,0.222
188,1990,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.633
189,1995,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.119
190,2000,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.714
191,2005,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.321
192,2010,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,1.896
193,2015,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,2.763
194,2019,all,energy,combined,yearly,air,pj,oil_products,13_PNG,national,no_comment,ato $ un_energy_statistics_database,all,3.293
195,1990,all,fossil_transport_co2_emissions,combined,yearly,all,mt_c02e,all,13_PNG,national,no_comment,ato $ emissions_database_for_global_atmospheric_research_(edgar),all,0.6604926699999999
